#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      190.2    87.8    80.4   118.4   128.2   180.4   201.5   213.7   222.6   233.3   249.7   281.4   424.9  1152.7  2900.8  30244.7    30230  1744658097012  1744658107118
read      184.6    84.9    80.4   114.3   123.6   178.3   199.8   211.7   219.8   230.3   244.3   269.5   351.5   733.3  4178.4  30144.4    30235  1744658108631  1744658118734
read      185.3    89.0    74.4   116.5   126.1   178.9   200.5   212.3   220.3   230.3   243.8   267.6   343.9   697.6  3909.6  30297.6    30240  1744658120249  1744658130359
read      188.9    80.8    80.4   119.9   129.4   181.8   203.2   215.1   223.7   233.5   248.5   273.4   365.8   719.6  3682.3  30255.6    30245  1744658131874  1744658141978
read      200.9   105.1    80.4   125.4   134.9   188.7   212.7   225.6   234.3   246.4   262.5   293.8   461.4  1464.8  3856.3  30282.3    30250  1744658143491  1744658153596
read      207.2   157.3    80.4   118.0   127.9   184.1   207.2   220.1   230.5   244.2   267.0   330.9   806.0  2168.8  4221.3  30265.3    30255  1744658155111  1744658165214
read      187.0    84.3    74.4   115.7   125.5   180.4   202.0   214.1   222.6   232.5   247.2   272.7   364.0   715.7  3419.4  30276.1    30260  1744658166730  1744658176841
read      195.2   108.3    80.4   121.3   130.9   183.8   205.8   217.6   227.0   237.1   253.7   287.7   438.6  1534.2  4151.6  30298.6    30265  1744658178354  1744658188460
read      188.7    95.7    80.4   119.4   128.4   179.5   200.5   212.4   220.8   231.3   246.4   273.9   391.3  1217.2  4163.3  30243.5    30270  1744658189974  1744658200079
read      189.4    97.3    80.4   117.4   127.5   182.3   204.1   215.8   224.4   233.9   248.7   273.4   366.0   953.1  4272.1  30229.1    30275  1744658201595  1744658211698
read      192.4   110.0    80.4   121.3   130.1   181.0   201.9   213.9   222.6   233.1   248.9   278.5   432.4  1576.5  4138.0  30351.0    30280  1744658213210  1744658223314
read      188.9   107.1    80.4   116.4   125.8   179.9   201.6   213.7   222.3   232.7   248.1   275.2   397.8  1183.5  4460.2  30285.4    30285  1744658224829  1744658234935
read      189.8    97.1    80.4   120.8   130.5   182.7   203.5   215.0   223.4   232.9   247.3   272.4   366.1   830.7  4245.0  30287.2    30290  1744658236449  1744658246550
read      184.3    87.6    80.4   114.4   122.9   175.6   198.3   210.7   219.0   229.9   244.5   271.2   377.9  1014.5  3526.2  30364.5    30295  1744658248065  1744658258171
read      186.9    86.1    80.4   120.4   129.6   180.4   201.0   212.4   220.1   230.1   243.3   267.6   348.6   691.3  4105.2  30351.8    30300  1744658259685  1744658269788
read      187.5    84.5    80.4   116.7   126.5   181.2   202.5   214.2   222.5   232.3   246.6   270.9   359.6   737.4  3746.1  30342.4    30305  1744658271302  1744658281412
read      188.3    79.3    80.4   118.7   128.5   181.7   202.7   214.6   223.2   233.1   247.8   272.5   357.9   793.5  3322.0  30263.7    30310  1744658282928  1744658293036
read      183.9    88.6    80.4   116.7   125.8   177.0   197.9   209.4   217.3   227.7   241.0   266.5   348.2   711.8  4205.4  30247.4    30315  1744658294550  1744658304655
read      187.8    93.0    80.4   116.9   126.4   180.1   201.6   213.5   221.9   232.1   246.9   273.2   368.9   997.5  4165.4  30380.2    30320  1744658306169  1744658316274
read      184.3    80.6    80.4   119.6   128.6   178.1   198.4   209.6   217.2   227.3   239.8   263.6   334.0   620.0  3967.7  30412.4    30325  1744658317788  1744658327892
read      184.7    86.8    80.4   116.6   125.6   177.9   199.1   210.8   218.5   229.1   242.5   267.9   352.7   779.8  4081.7  30316.4    30330  1744658329405  1744658339511
read      189.0    87.7    80.4   118.3   127.6   181.1   202.9   214.9   223.6   233.5   248.7   274.9   383.1   921.8  3316.7  30346.0    30335  1744658341023  1744658351127
read      191.1    97.6    80.4   118.3   127.7   182.6   205.5   217.8   227.0   236.7   252.2   280.1   390.0  1041.4  4007.0  30355.4    30340  1744658352645  1744658362756
read      193.0   135.0    74.4   113.8   123.1   178.6   200.6   213.1   222.2   233.4   251.1   290.0   522.5  1957.2  4739.8  30291.8    30345  1744658364272  1744658374375
read      190.4    87.7    68.9   120.8   130.3   183.2   205.3   217.0   225.9   235.2   250.4   274.9   366.0   714.5  4099.6  30368.1    30350  1744658375887  1744658385993
read      185.6    86.6    80.4   118.5   127.8   178.8   200.0   211.7   219.5   229.9   243.5   268.0   347.0   698.9  3906.2  30387.7    30355  1744658387507  1744658397612
read      199.5   154.4    80.4   121.2   130.5   183.4   205.6   217.7   227.3   238.0   254.7   293.8   544.1  2137.4  4968.8  30265.5    30360  1744658399125  1744658409227
read      187.0    87.6    74.4   116.2   126.2   180.3   202.3   214.5   223.2   233.1   247.8   271.8   345.9   707.0  3736.4  30360.5    30365  1744658410743  1744658420851
read      193.3   110.3    80.4   119.7   129.0   182.0   204.4   216.9   226.5   236.9   253.8   288.3   434.7  1276.6  4105.7  30327.2    30370  1744658422363  1744658432465
read      187.7    80.8    80.4   120.3   129.7   181.4   202.2   213.8   222.0   231.8   245.7   269.7   349.6   682.1  3813.4  30281.1    30375  1744658433979  1744658444084
read      185.6    81.6    80.4   118.6   127.7   179.0   199.9   211.6   219.5   229.8   243.4   268.0   350.5   715.3  3390.6  30324.9    30380  1744658445601  1744658455704
read      191.8   110.9    80.4   119.4   128.7   181.5   203.3   215.7   224.9   234.9   251.2   282.1   421.6  1169.6  4171.2  30497.4    30385  1744658457217  1744658467319
read      187.1    81.3    80.4   118.9   128.2   179.9   200.9   212.6   220.7   231.0   245.7   271.9   366.9   781.6  3599.7  30440.0    30390  1744658468833  1744658478937
read      188.8   100.4    80.4   118.8   127.9   179.7   200.7   212.6   221.0   231.7   247.4   275.9   394.0  1120.1  4309.3  30374.9    30395  1744658480451  1744658490561
read      188.8   135.3    80.4   120.4   129.6   181.3   202.2   214.0   222.3   232.1   246.4   271.7   363.4   777.8  3987.3  30396.9    30400  1744658492075  1744658502184
read      189.6    79.1    80.4   119.6   129.1   182.6   204.2   215.8   224.5   234.1   249.2   274.8   371.3   843.9  3142.9  30475.3    30405  1744658503698  1744658513810
read      189.9   107.8    86.8   120.6   129.5   179.9   201.3   213.3   221.8   232.1   247.2   274.3   394.5  1267.3  4510.9  30447.6    30410  1744658515325  1744658525431
read      185.6    80.3    80.4   117.5   126.7   178.8   199.6   211.2   218.9   229.5   243.4   269.8   363.4   735.8  3826.3  30440.5    30415  1744658526947  1744658537059
read      186.1    80.6    80.4   118.9   127.9   179.2   200.3   212.1   220.1   230.3   244.2   269.0   357.3   748.4  3786.8  30442.9    30420  1744658538577  1744658548681
read      185.5    78.5    80.4   118.0   127.1   178.9   200.0   211.7   219.6   230.1   244.0   269.2   354.1   658.4  3276.4  30486.5    30425  1744658550195  1744658560303
read      192.2    95.7    80.4   118.8   128.6   182.9   205.4   217.4   226.5   236.0   252.1   282.3   408.2  1224.7  4203.0  30319.2    30430  1744658561816  1744658571920
read      200.6   133.6    74.4   118.6   128.3   183.9   206.2   218.5   228.8   241.3   261.6   307.7   587.7  1884.0  4287.7  30426.5    30435  1744658573435  1744658583544
read      192.6   121.1    74.4   116.7   125.7   179.1   201.4   214.0   223.2   233.9   251.0   285.9   493.9  1606.8  4354.3  30488.0    30440  1744658585058  1744658595164
read      188.1   104.5    80.4   117.9   127.1   180.4   201.7   213.4   221.6   231.7   246.5   272.6   371.4   849.8  4510.4  30392.4    30445  1744658596678  1744658606781
read      187.4    88.4    74.4   118.6   127.9   179.2   200.2   212.1   220.3   230.8   245.4   272.1   380.8   963.5  4083.2  30428.5    30450  1744658608295  1744658618398
read      184.6    95.9    80.4   118.2   127.1   178.3   199.4   210.8   218.2   228.4   240.9   264.1   333.6   636.4  4147.9  30488.5    30455  1744658619911  1744658630017
read      184.9    80.3    80.4   118.6   127.6   178.1   198.7   210.2   218.0   228.4   241.6   266.8   353.1   716.7  3374.8  30483.2    30460  1744658631532  1744658641642
read      186.7    90.2    80.4   118.8   128.1   179.6   200.4   211.9   219.5   229.8   243.6   269.3   365.3   803.4  4135.6  30478.9    30465  1744658643156  1744658653262
read      189.2    89.6    80.4   118.8   128.6   181.3   202.7   214.6   223.2   233.1   248.2   274.5   386.7   856.1  4099.6  30453.8    30470  1744658654777  1744658664883
read      188.7    97.4    80.4   121.5   130.3   180.4   201.4   213.2   221.3   231.2   244.9   269.8   368.9  1083.4  4228.5  30404.0    30475  1744658666396  1744658676500
read      188.6    83.2    80.4   120.5   130.0   181.5   203.2   215.3   224.1   233.8   248.3   271.7   351.9   676.0  4054.5  30509.3    30480  1744658678016  1744658688121
read      189.2    90.4    74.4   118.7   128.2   181.0   202.2   214.4   223.1   233.4   249.1   276.8   384.1   899.4  4190.5  30604.3    30485  1744658689637  1744658699739
read      194.0    98.4    80.4   120.5   130.2   183.6   206.3   218.1   227.4   237.3   253.4   286.0   425.5  1334.2  4028.1  30577.0    30490  1744658701253  1744658711359
read      188.3    85.9    80.4   120.5   129.6   180.7   202.0   213.9   222.2   232.2   246.7   271.8   363.3   841.2  3348.2  30551.4    30495  1744658712873  1744658722985
read      188.8   102.4    74.4   117.0   126.4   179.7   201.2   213.2   221.6   232.0   247.4   275.0   395.4  1165.0  4316.7  30445.4    30500  1744658724503  1744658734608
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 86.35%,18.09%,100.00%
