timestamp,memcached_cores_usage
1747077895,2
1747077897,1
1747077899,1
1747077901,1
1747077903,1
1747077905,2
1747077907,2
1747077909,1
1747077911,1
1747077913,1
1747077915,2
1747077917,1
1747077919,1
1747077921,1
1747077923,1
1747077925,1
1747077927,1
1747077929,1
1747077931,1
1747077933,1
1747077935,2
1747077938,2
1747077940,2
1747077942,1
1747077944,1
1747077946,1
1747077948,1
1747077950,1
1747077952,1
1747077954,1
1747077956,1
1747077958,1
1747077960,1
1747077962,1
1747077964,1
1747077966,1
1747077968,1
1747077970,1
1747077972,1
1747077974,1
1747077976,1
1747077978,1
1747077980,2
1747077982,2
1747077984,2
1747077986,1
1747077988,1
1747077990,1
1747077992,1
1747077994,1
1747077996,1
1747077998,1
1747078000,1
1747078002,1
1747078004,1
1747078007,1
1747078009,1
1747078011,1
1747078013,1
1747078015,1
1747078017,1
1747078019,1
1747078021,1
1747078023,1
1747078025,2
1747078027,2
1747078029,1
1747078031,1
1747078033,1
1747078035,1
