timestamp,memcached_cores_usage
1747076354,1
1747076356,1
1747076358,2
1747076360,2
1747076362,2
1747076364,2
1747076366,2
1747076368,1
1747076370,1
1747076372,1
1747076374,1
1747076376,2
1747076378,2
1747076380,2
1747076382,2
1747076384,2
1747076386,2
1747076388,2
1747076390,2
1747076392,2
1747076394,2
1747076396,2
1747076398,2
1747076400,2
1747076402,2
1747076404,1
1747076406,2
1747076408,2
1747076410,2
1747076412,2
1747076414,1
1747076416,2
1747076418,2
1747076421,2
1747076423,1
1747076425,1
1747076427,1
1747076429,2
1747076431,2
1747076433,1
1747076435,1
1747076437,1
1747076439,1
1747076441,2
1747076443,2
1747076445,2
1747076447,2
1747076449,2
1747076451,2
1747076453,1
1747076456,2
1747076458,2
1747076460,2
1747076463,1
1747076465,1
1747076467,1
1747076469,1
1747076471,1
1747076473,2
1747076475,2
1747076477,2
1747076479,1
1747076481,2
1747076483,2
1747076485,2
1747076487,2
1747076489,1
1747076491,1
1747076493,1
1747076495,1
1747076497,2
1747076499,2
1747076501,2
1747076503,2
1747076505,2
1747076507,1
1747076510,1
1747076512,2
1747076514,2
1747076516,2
1747076518,2
1747076520,2
1747076522,2
1747076524,1
1747076527,2
1747076530,2
1747076532,2
1747076534,2
1747076536,2
1747076540,2
1747076542,2
1747076544,2
1747076546,2
1747076548,1
1747076550,2
1747076552,1
1747076554,2
1747076556,2
1747076558,1
1747076560,1
1747076562,2
1747076564,2
1747076566,2
1747076568,2
1747076570,2
1747076572,2
1747076574,2
1747076576,2
1747076578,1
1747076580,1
1747076582,2
1747076584,2
1747076586,2
1747076588,2
1747076590,2
1747076592,1
1747076594,1
1747076596,1
1747076598,1
1747076600,1
1747076602,1
1747076604,1
1747076606,2
1747076608,2
1747076610,2
1747076612,1
1747076615,1
1747076617,2
1747076619,2
1747076621,2
1747076623,1
1747076625,1
1747076627,1
1747076629,1
1747076631,2
1747076633,1
1747076635,2
1747076637,2
1747076639,1
1747076641,2
1747076643,2
1747076645,1
1747076647,1
1747076649,1
1747076651,1
1747076653,1
1747076655,1
1747076657,1
1747076659,1
1747076661,2
1747076663,2
1747076665,2
1747076667,1
1747076670,1
1747076672,1
1747076674,1
1747076676,2
1747076678,1
1747076680,2
1747076682,2
1747076684,1
1747076686,1
1747076688,1
1747076690,1
1747076692,1
1747076694,1
1747076696,1
1747076698,1
1747076700,1
1747076702,2
1747076704,1
1747076706,2
1747076708,2
1747076710,2
1747076712,2
1747076714,1
1747076716,1
1747076718,2
1747076720,1
1747076722,1
1747076725,1
1747076727,1
1747076729,1
1747076731,1
1747076733,1
1747076735,1
1747076737,2
1747076739,1
1747076741,1
1747076743,1
1747076745,1
1747076747,1
1747076749,1
1747076751,2
1747076753,2
1747076755,2
1747076757,2
1747076759,1
1747076761,1
1747076763,1
1747076765,1
1747076767,2
1747076769,2
1747076771,1
1747076773,2
1747076775,1
1747076777,2
