timestamp,memcached_cores_usage
1747070902,1
1747070904,2
1747070906,2
1747070908,2
1747070910,2
1747070912,2
1747070914,2
1747070916,1
1747070918,1
1747070920,1
1747070922,1
1747070924,2
1747070926,2
1747070928,2
1747070930,2
1747070932,2
1747070934,2
1747070936,2
1747070938,2
1747070941,2
1747070943,2
1747070945,2
1747070947,2
1747070949,2
1747070951,2
1747070953,2
1747070955,2
1747070957,1
1747070959,1
1747070961,1
1747070963,1
1747070965,1
1747070967,1
1747070969,1
1747070971,1
1747070973,1
1747070975,1
1747070977,1
1747070979,1
1747070981,1
1747070983,1
1747070985,1
1747070987,1
1747070989,1
1747070991,1
1747070993,1
1747070995,2
1747070997,2
1747070999,2
1747071001,2
1747071003,2
1747071005,2
1747071007,2
1747071009,2
1747071011,2
1747071013,2
1747071015,2
1747071017,2
1747071019,2
1747071021,2
1747071023,2
1747071025,2
1747071027,2
1747071029,2
1747071031,2
1747071033,2
1747071035,2
1747071037,2
1747071039,2
1747071041,2
1747071043,2
1747071045,2
1747071047,1
1747071049,1
1747071051,1
1747071053,1
1747071057,1
1747071059,1
1747071061,1
1747071063,1
1747071065,1
1747071067,1
1747071069,1
1747071071,1
1747071073,1
1747071075,1
1747071077,1
1747071079,1
1747071081,1
1747071083,1
1747071085,2
1747071087,2
1747071089,2
1747071091,2
1747071093,2
1747071095,2
1747071097,2
1747071099,2
1747071101,2
1747071103,2
1747071105,2
1747071107,1
1747071109,1
1747071111,1
1747071113,1
1747071115,1
1747071118,1
1747071120,1
1747071122,1
1747071124,1
1747071126,2
1747071128,2
1747071130,1
1747071132,2
1747071134,2
1747071136,1
1747071138,1
1747071140,1
1747071142,1
1747071144,1
1747071146,1
1747071148,1
1747071150,1
1747071152,1
1747071154,1
1747071156,1
1747071158,1
1747071160,1
1747071162,1
1747071164,1
1747071166,1
1747071168,1
1747071170,1
1747071172,1
1747071174,2
1747071176,2
1747071178,2
1747071180,2
1747071182,2
1747071184,2
1747071186,1
1747071189,1
1747071191,1
1747071193,1
1747071195,2
1747071197,2
1747071199,1
1747071201,2
1747071203,2
1747071205,1
1747071208,1
1747071210,1
1747071212,1
1747071214,2
1747071217,2
1747071219,2
1747071222,2
1747071224,2
1747071226,2
1747071228,1
1747071230,1
1747071232,1
1747071234,2
1747071236,2
1747071238,2
1747071240,2
1747071242,2
1747071244,2
1747071246,2
1747071248,2
1747071250,2
1747071252,2
1747071254,2
1747071256,1
1747071258,1
1747071260,1
1747071262,1
1747071264,1
1747071266,1
1747071268,1
1747071270,1
1747071272,1
1747071274,1
1747071277,1
1747071279,1
1747071281,1
1747071283,1
1747071285,1
1747071287,1
1747071289,1
1747071291,1
1747071293,1
1747071295,1
1747071297,1
1747071299,1
1747071301,1
1747071303,1
1747071305,2
1747071307,2
1747071309,2
1747071311,2
1747071313,2
1747071315,2
1747071317,2
1747071319,2
1747071321,2
1747071323,2
1747071325,2
1747071327,2
1747071329,2
1747071331,2
1747071333,2
1747071335,2
1747071337,1
1747071339,1
1747071341,1
1747071344,1
1747071346,2
1747071348,2
1747071350,2
1747071352,2
1747071354,2
1747071356,2
1747071358,2
1747071360,2
1747071362,2
1747071364,2
1747071366,2
1747071368,2
1747071370,2
1747071372,2
1747071374,2
1747071376,2
1747071378,1
1747071380,1
1747071382,1
1747071384,1
1747071386,1
1747071388,1
1747071390,1
1747071392,1
1747071394,1
1747071396,1
1747071398,1
1747071400,1
1747071402,1
1747071404,1
1747071406,1
1747071408,1
1747071410,1
1747071412,1
1747071415,2
1747071417,2
1747071419,2
1747071421,2
1747071423,2
1747071425,2
1747071427,2
