#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.3   108.6    74.4   116.2   127.7   213.1   267.9   297.9   317.8   340.4   368.2   406.7   495.1   842.4  2272.6  85243.4    85000  1744877236441  1744877241640
read      228.9   105.1    74.4   116.0   126.7   206.8   260.1   290.3   311.2   334.4   362.5   400.5   476.1   627.1  3309.2  90250.7    90000  1744877243144  1744877248342
read      231.7   102.2    80.4   115.4   127.3   211.0   264.3   294.4   315.1   338.2   366.1   403.3   477.4   632.4  2270.8  95192.9    95000  1744877249846  1744877255045
read      229.5   105.9    74.4   116.0   127.6   207.9   259.8   289.8   310.6   334.0   362.5   401.3   480.6   640.9  1888.4  99807.6   100000  1744877256549  1744877261748
read      241.0   112.5    74.4   120.8   133.4   218.7   272.5   303.2   324.3   348.2   378.3   421.9   516.7   721.6  2484.5 105106.8   105000  1744877263252  1744877268453
read      239.5   117.2    74.4   121.9   135.0   219.2   270.0   299.2   319.7   343.4   372.2   414.4   499.4   647.3  1499.1 109898.7   110000  1744877269957  1744877275157
read      262.0   120.3    80.4   131.3   146.7   241.9   293.8   322.7   343.8   369.0   400.3   450.9   568.0   833.9  3298.7 114852.6   115000  1744877276660  1744877281865
read      243.7   114.4    80.4   126.9   141.1   225.4   271.5   299.1   318.7   341.8   370.2   410.6   493.8   645.6  4241.8 119838.7   120000  1744877283369  1744877288569
read      261.7   105.4    74.4   133.1   149.1   243.6   294.0   321.8   342.4   366.6   396.8   443.8   552.6   748.2  1901.9 125154.7   125000  1744877290073  1744877295277
read      278.5   108.7    74.4   146.9   165.2   265.1   312.0   338.3   357.6   379.9   407.9   453.0   544.3   686.9  2401.6 130369.2   130000  1744877296781  1744877301983
read      277.0   117.4    80.4   142.2   160.0   257.9   304.5   331.9   352.5   378.5   414.9   477.4   623.6   893.7  2570.7 134995.4   135000  1744877303487  1744877308687
read      423.3   173.3    93.8   223.4   253.4   389.2   494.6   541.1   569.1   597.4   629.6   674.4   748.5   959.9  5271.0 139155.1   140000  1744877310191  1744877315390
read      461.0   172.3    93.8   262.6   288.3   400.1   553.0   606.0   633.3   661.0   688.9   730.5   801.0   938.2  4044.6 137968.1   145000  1744877316894  1744877322102
read      456.6   174.9    93.8   254.9   279.9   413.3   547.4   591.1   616.4   641.6   673.1   714.8   794.1   983.3  5656.2 138836.1   150000  1744877323607  1744877328805
read      476.3   174.4   101.3   272.4   298.5   414.9   569.1   624.2   653.6   681.5   714.4   753.4   838.6   983.1  3809.6 135270.7   155000  1744877330309  1744877335506
read      491.7   201.5    93.8   285.4   313.3   420.1   563.3   646.7   682.6   716.3   749.3   796.4   872.1  1112.6  6358.0 131168.4   160000  1744877337010  1744877342209
read      468.1   177.8   101.3   261.2   289.0   419.3   551.9   602.7   632.0   663.1   695.8   741.8   831.2   997.4  4857.1 137749.3   165000  1744877343713  1744877348915
read      495.4   193.8    93.8   290.4   317.9   420.2   576.1   657.8   693.5   723.7   755.8   797.5   872.0  1099.6  5035.3 130417.7   170000  1744877350419  1744877355617
read      465.5   174.8   101.3   262.7   286.3   413.8   568.8   609.5   631.7   656.1   682.3   723.5   800.8   974.9  4307.9 138623.0   175000  1744877357121  1744877362322
read      480.1   182.9   101.3   271.6   298.1   421.3   571.5   625.4   654.6   682.7   717.1   763.4   881.7  1187.7  4197.7 134579.2   180000  1744877363825  1744877369027
read      473.3   188.5    86.8   273.1   298.7   403.3   565.2   625.1   654.8   682.2   714.1   749.7   837.1  1073.2  5012.0 136481.7   185000  1744877370530  1744877375734
read      478.5   178.1   101.3   269.1   298.1   421.3   560.4   620.8   653.9   685.6   721.9   768.8   857.8  1012.5  3753.8 135007.6   190000  1744877377238  1744877382440
read      479.9   181.4   101.3   277.0   302.7   414.1   568.0   630.1   661.3   690.8   724.2   767.4   851.9  1000.8  4697.3 134651.9   195000  1744877383944  1744877389144
read      460.4   178.7    93.8   257.2   282.6   409.3   551.0   598.7   625.5   653.6   683.8   728.1   804.9   954.2  4741.3 140222.1   200000  1744877390647  1744877395849
read      485.1   202.7    93.8   283.1   309.4   411.4   565.2   644.4   676.5   707.7   738.0   782.3   859.4  1083.2  6269.2 133207.6   205000  1744877397353  1744877402551
read      474.9   177.1    93.8   267.1   294.1   422.5   569.3   618.5   645.9   673.1   703.5   743.5   831.4  1016.3  3920.3 136025.4   210000  1744877404055  1744877409259
read      475.3   183.1   101.3   273.2   299.6   410.7   564.2   622.9   653.7   682.5   715.7   754.8   840.8   994.3  4008.7 135926.7   215000  1744877410763  1744877415970
read      471.1   179.5   101.3   272.9   298.2   402.2   566.1   623.7   652.5   678.9   709.3   744.9   818.9   978.1  3803.2 137136.2   220000  1744877417474  1744877422676
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 83.08%,49.25%,100.00%
