#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      240.2   213.0    74.4   116.8   128.0   216.1   272.1   301.3   321.0   343.9   371.4   414.2   526.6   850.7 10765.6  80001.0    80000  1744876259405  1744876264605
read      241.8   153.7    80.4   118.1   130.0   218.6   273.9   304.0   324.6   349.0   378.5   424.5   538.4   779.9  6498.4  85134.4    85000  1744876266108  1744876271307
read      238.0   116.8    80.4   118.7   130.5   216.5   270.4   300.5   320.9   344.3   372.5   415.3   504.0   725.7  3178.2  90253.6    90000  1744876272810  1744876278012
read      238.3   120.3    74.4   119.1   131.2   216.2   269.1   298.9   319.7   343.9   372.8   416.2   512.1   715.4  3732.2  94939.7    95000  1744876279516  1744876284718
read      243.4   122.2    74.4   120.8   133.7   220.7   274.7   305.4   326.5   350.6   379.7   424.8   533.9   798.2  4300.8  99926.8   100000  1744876286222  1744876291424
read      242.7   122.3    80.4   122.7   135.6   220.8   271.3   301.0   322.0   346.7   377.7   424.4   531.0   745.6  2717.2 105146.6   105000  1744876292927  1744876298129
read      245.1   118.6    74.4   124.1   138.0   223.9   273.8   303.0   323.4   347.7   377.8   423.9   530.5   743.9  3802.7 109886.2   110000  1744876299632  1744876304834
read      247.4    99.4    80.4   127.7   142.1   229.4   276.9   305.1   325.1   348.4   377.3   421.1   507.0   653.4  1259.7 115010.0   115000  1744876306337  1744876311538
read      260.3   140.4    80.4   133.5   149.3   240.7   289.4   317.1   337.7   361.9   392.6   439.7   549.7   763.4  5654.1 119927.5   120000  1744876313041  1744876318244
read      276.0   124.8    74.4   142.6   160.9   259.9   308.3   335.7   355.5   378.7   408.6   456.8   560.7   783.0  3954.3 125111.7   125000  1744876319747  1744876324955
read      344.1   143.2    80.4   167.3   192.6   323.4   387.9   425.9   453.6   485.6   525.4   581.9   686.5   837.1  2569.8 129766.7   130000  1744876326459  1744876331659
read      438.2   174.3    80.4   232.6   262.4   406.5   508.8   554.6   583.4   614.6   649.4   695.3   790.9   991.9  6261.5 132843.5   135000  1744876333162  1744876338363
read      383.4   156.7    80.4   194.6   222.6   368.7   437.5   472.6   498.0   526.6   561.3   613.7   721.6   964.9  4433.7 137791.8   140000  1744876339866  1744876345067
read      457.1   171.1    86.8   249.0   277.3   413.0   541.0   589.9   618.5   647.7   681.2   728.7   820.8  1018.1  4078.0 135486.2   145000  1744876346570  1744876351769
read      505.8   190.9    93.8   303.4   330.4   426.7   569.1   675.5   714.0   746.7   780.5   820.8   898.2  1074.2  3826.6 127623.8   150000  1744876353272  1744876358477
read      468.2   178.8    93.8   261.4   289.8   415.9   550.5   605.7   636.1   667.1   700.1   743.1   826.1  1024.0  4740.0 137396.4   155000  1744876359980  1744876365183
read      481.9   187.0   101.3   277.6   304.5   415.7   564.7   631.8   664.9   696.7   730.4   775.6   855.8  1018.0  4304.3 133995.9   160000  1744876366686  1744876371889
read      458.0   180.1    86.8   256.1   281.7   409.0   547.9   594.9   620.6   647.0   677.5   719.7   797.0   964.1  4905.1 140251.3   165000  1744876373393  1744876378593
read      470.6   199.3   101.3   265.3   291.8   404.7   562.5   615.8   644.6   672.7   703.9   744.0   843.4  1257.6  7028.2 137147.9   170000  1744876380097  1744876385300
read      474.7   184.0    93.8   274.1   298.8   404.6   573.7   626.4   654.0   679.8   709.8   744.7   819.2  1018.8  6100.8 136088.7   175000  1744876386804  1744876392010
read      469.6   176.7   101.3   270.9   296.4   402.5   566.4   619.3   647.2   673.4   702.3   740.0   807.1   975.9  3048.1 137523.9   180000  1744876393515  1744876398715
read      469.6   178.7   101.3   266.4   293.4   408.6   560.6   613.9   643.0   671.5   702.5   741.9   815.6   963.9  4293.1 137524.0   185000  1744876400218  1744876405420
read      468.0   184.8    86.8   266.3   291.9   402.0   564.2   615.1   642.2   669.0   696.9   737.2   807.5  1026.6  5243.8 137935.3   190000  1744876406923  1744876412136
read      493.4   205.8    93.8   291.1   319.0   418.7   564.1   653.0   690.4   721.7   753.8   796.0   867.7  1079.8  7034.3 130961.2   195000  1744876413639  1744876418841
read      482.3   198.6    93.8   272.9   304.9   416.0   533.9   626.4   671.6   709.7   743.9   788.8   864.1  1153.4  5044.2 134017.5   200000  1744876420344  1744876425545
read      471.1   179.8   101.3   269.1   295.3   406.7   567.1   619.6   647.7   673.8   702.6   739.6   807.7  1055.3  4336.9 137112.9   205000  1744876427048  1744876432250
read      464.4   181.3   101.3   266.1   291.1   400.6   561.6   611.2   637.4   663.3   689.1   728.8   797.3   942.7  4292.5 139083.2   210000  1744876433754  1744876438964
read      484.1   184.9    93.8   278.4   304.1   416.3   583.4   640.2   667.5   694.6   725.4   764.9   846.3  1016.9  4727.5 133473.9   215000  1744876440468  1744876445669
read      455.3   169.4    93.8   253.2   277.5   429.4   555.5   590.1   610.9   631.6   657.8   689.7   765.7   976.6  4045.8 141757.3   220000  1744876447172  1744876452377
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 81.83%,45.50%,100.00%
