#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      198.5    79.7    93.8   139.2   151.3   192.4   209.1   218.4   226.6   234.9   248.1   267.8   316.5   836.6  2935.8   5028.4     5000  1744878094260  1744878099514
read      209.9    77.5    86.8   135.4   151.2   207.0   226.3   236.2   245.0   253.8   267.3   287.5   334.4   485.1  3791.4   9857.7    10000  1744878101017  1744878106256
read      216.3    59.6    80.4   130.2   145.0   216.2   237.7   249.7   258.2   268.6   281.6   301.0   345.7   485.6  1647.3  15059.2    15000  1744878107760  1744878112963
read      223.0    70.2    74.4   127.3   140.5   224.0   248.7   261.8   270.7   281.7   294.7   316.4   367.4   542.3  1968.8  19920.0    20000  1744878114467  1744878119671
read      223.3    71.4    86.8   123.9   135.8   224.7   252.9   267.0   276.2   288.4   302.7   324.2   373.0   506.2  1818.4  24967.4    25000  1744878121175  1744878126376
read      228.7    93.5    86.8   123.3   134.7   228.0   260.4   275.4   286.8   298.7   315.1   339.6   399.2   787.2  3358.2  30099.8    30000  1744878127881  1744878133091
read      229.9    90.8    80.4   120.4   131.3   228.1   265.0   282.1   293.7   307.7   323.9   351.6   421.3   685.7  2469.7  35055.7    35000  1744878134594  1744878139795
read      241.0   103.7    74.4   117.7   129.0   238.8   281.3   301.0   314.5   330.5   350.1   383.6   466.8   805.3  2969.7  39869.0    40000  1744878141299  1744878146501
read      238.9   107.3    80.4   118.7   129.6   234.6   282.0   303.0   316.5   332.2   350.4   379.1   445.2   733.1  3749.4  44885.0    45000  1744878148005  1744878153212
read      237.3   104.8    80.4   118.2   128.5   230.1   280.8   303.2   317.7   334.5   354.5   384.7   449.1   617.7  2355.2  50099.8    50000  1744878154715  1744878159916
read      244.1   126.3    80.4   116.6   127.6   231.8   286.1   310.5   326.4   343.8   366.2   399.8   499.8  1620.5  3309.1  55023.0    55000  1744878161421  1744878166620
read      239.5   120.1    74.4   114.2   124.9   228.7   284.5   309.4   325.4   342.8   364.7   396.5   466.1  1012.6  3792.2  59852.5    60000  1744878168124  1744878173328
read      237.4    99.2    74.4   114.7   124.9   224.5   282.2   309.3   326.6   345.1   368.1   400.9   468.0   629.1  1838.6  64839.3    65000  1744878174833  1744878180037
read      238.8   104.0    74.4   115.4   126.1   221.9   280.7   309.4   328.0   348.0   372.5   408.7   489.8   733.9  1986.0  70042.2    70000  1744878181541  1744878186742
read      238.2   112.8    74.4   114.1   124.6   217.6   277.6   309.4   329.8   351.5   376.6   415.1   501.0   820.3  2330.9  75019.6    75000  1744878188246  1744878193446
read      233.4   116.3    80.4   114.7   124.9   211.2   269.5   301.0   321.5   343.8   370.1   407.1   482.5   681.2  3172.4  79996.4    80000  1744878194950  1744878200159
read      233.4   122.7    74.4   113.7   123.9   210.6   269.7   302.5   323.9   346.6   373.4   411.0   484.7   645.8  3576.9  85214.1    85000  1744878201663  1744878206865
read      235.0   118.0    74.4   115.2   125.7   210.3   269.1   302.9   325.5   349.7   377.0   416.9   496.4   732.0  3517.4  89900.5    90000  1744878208369  1744878213571
read      237.2   122.8    80.4   116.0   126.8   212.2   271.1   306.0   329.6   355.0   384.1   424.1   500.4   655.5  2406.7  95069.2    95000  1744878215074  1744878220276
read      239.2   110.2    74.4   116.4   127.8   213.1   272.1   308.2   332.9   359.4   389.4   429.8   511.5   730.1  2052.1  99754.8   100000  1744878221780  1744878226991
read      246.4   133.9    80.4   120.0   131.6   218.1   277.1   315.6   342.0   370.0   401.2   445.2   540.8   710.4  4038.1 104665.5   105000  1744878228495  1744878233695
read      250.8   118.4    80.4   122.2   134.7   221.2   281.0   320.6   348.0   377.3   410.9   458.0   551.0   731.6  2204.6 109612.7   110000  1744878235199  1744878240401
read      271.4   140.7    80.4   127.2   140.6   236.1   302.3   346.3   377.3   409.8   448.6   506.6   654.8   940.7  4082.4 114935.6   115000  1744878241905  1744878247108
read      287.9   150.4    80.4   130.4   145.2   249.8   321.5   368.6   399.9   435.1   479.6   549.5   718.3  1028.3  2871.3 120051.5   120000  1744878248612  1744878253812
read      293.1   165.2    80.4   131.7   146.5   246.6   320.3   372.4   407.6   447.7   498.5   584.1   783.8  1233.3  2510.4 125248.7   125000  1744878255316  1744878260517
read      309.4   158.9    80.4   136.2   153.0   270.8   350.5   397.2   429.6   466.7   514.6   590.8   759.6  1064.0  2507.9 129656.6   130000  1744878262020  1744878267222
read      446.4   433.8    80.4   157.8   174.4   251.3   322.1   506.6   672.2   878.2  1147.6  1382.9  1761.3  3224.0  7738.5 132456.6   135000  1744878268725  1744878273928
read      429.7   404.5    74.4   144.5   160.5   249.0   354.4   520.1   658.9   835.4  1027.1  1291.7  1706.9  3028.3  7507.7 135005.1   140000  1744878275432  1744878280638
read      475.5   487.8    86.8   158.0   175.7   261.6   338.6   525.9   720.8   955.2  1235.5  1453.6  2231.5  3635.9  7828.9 131669.6   145000  1744878282142  1744878287343
read      499.9   589.2    86.8   167.2   184.5   260.5   309.3   369.0   647.6  1121.8  1366.2  1565.0  2935.8  4260.4  8123.7 129637.0   150000  1744878288847  1744878294052
read      478.2   519.6    86.8   158.4   178.7   261.2   324.2   480.6   692.5   941.4  1253.9  1467.9  2580.7  3858.9  8065.7 133776.2   155000  1744878295556  1744878300757
read      490.2   620.8    74.4   168.6   185.3   249.9   289.8   336.1   513.0  1049.2  1357.9  1569.6  3167.9  5335.1  8125.3 133404.3   160000  1744878302261  1744878307465
read      506.9   637.0    80.4   174.3   191.5   259.9   300.2   354.2   564.6  1085.3  1374.4  1592.0  3237.9  6155.8  8943.9 129076.5   165000  1744878308968  1744878314174
read      507.6   606.4    80.4   172.2   191.3   260.7   302.7   361.9   636.7  1199.9  1386.6  1569.8  3084.4  4681.1  8129.9 128629.2   170000  1744878315678  1744878320883
read      510.8   606.5    86.8   172.6   189.9   259.0   309.2   384.8   703.2  1219.3  1389.9  1554.8  3053.5  5338.8  8792.6 127827.7   175000  1744878322387  1744878327589
read      470.8   574.3    86.8   165.3   179.2   239.5   283.3   346.4   573.8   987.9  1324.0  1514.2  2842.8  4605.9  8988.2 138552.3   180000  1744878329093  1744878334296
read      489.3   649.4    86.8   172.4   188.7   245.6   275.4   308.9   394.3  1068.1  1363.5  1570.3  3330.8  6220.4  8268.1 134057.1   185000  1744878335800  1744878341002
read      498.8   601.6    80.4   173.8   189.1   254.8   297.9   353.4   611.1  1153.8  1365.8  1548.3  3116.1  4739.5  8090.6 130885.8   190000  1744878342506  1744878347709
read      497.6   602.7    80.4   166.7   185.7   258.7   297.3   350.3   627.7  1080.0  1362.0  1561.3  3018.1  5197.2  8075.8 131192.4   195000  1744878349213  1744878354412
read      483.9   579.5    80.4   157.1   174.3   254.2   298.7   367.4   616.6   996.9  1329.4  1534.5  2915.9  4563.0  8031.9 134735.3   200000  1744878355916  1744878361123
read      499.5   630.2    80.4   171.8   188.8   250.9   291.4   338.3   534.0  1187.6  1380.6  1571.1  3249.0  5445.9  9656.6 130967.6   205000  1744878362626  1744878367828
read      494.7   616.5    86.8   168.7   187.9   255.2   292.4   337.4   561.4  1027.6  1353.7  1575.8  3110.8  5429.4  8168.8 132270.7   210000  1744878369331  1744878374534
read      486.5   637.9    80.4   168.7   184.3   243.7   278.9   316.1   410.9  1089.3  1366.6  1567.9  3323.6  5320.5  8134.8 134484.7   215000  1744878376037  1744878381239
read      530.2   641.9    86.8   166.4   187.1   277.1   329.6   392.5   702.7  1199.1  1407.9  1600.6  3275.9  5325.1  8121.8 123539.9   220000  1744878382742  1744878387946
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 80.93%,42.79%,100.00%
