#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.0   118.9    74.4   114.2   124.8   217.5   273.0   302.2   320.9   341.3   365.7   399.0   463.8   612.5  3024.0  69912.8    70000  1744877538033  1744877543235
read      232.5   106.9    80.4   112.2   122.7   214.8   271.2   301.1   320.3   341.5   367.0   401.4   467.8   637.0  2542.9  74895.8    75000  1744877544739  1744877549939
read      238.3   114.4    80.4   114.0   125.1   217.7   276.6   308.5   329.2   351.8   378.9   417.1   496.7   688.1  3091.3  79771.6    80000  1744877551442  1744877556641
read      235.2   101.1    80.4   113.6   124.6   214.2   272.7   305.0   326.3   349.1   376.3   414.5   487.0   623.5  1392.9  85158.8    85000  1744877558144  1744877563344
read      234.8   104.1    74.4   113.5   124.4   212.4   269.8   303.3   326.0   350.4   379.0   418.1   494.0   630.9  1532.9  90029.7    90000  1744877564847  1744877570053
read      237.2   113.9    74.4   114.7   126.6   213.3   269.7   303.7   327.1   352.8   383.0   424.3   504.7   665.8  2250.3  95126.0    95000  1744877571556  1744877576754
read      236.3   108.1    74.4   115.1   127.1   211.2   266.7   301.3   325.8   352.5   383.5   425.5   505.6   683.2  1962.4  99915.8   100000  1744877578257  1744877583457
read      251.5   123.7    74.4   119.6   132.5   223.4   283.4   321.1   347.8   376.9   410.4   458.8   567.3   769.3  2469.3 105014.5   105000  1744877584961  1744877590157
read      250.0   124.6    74.4   120.1   133.1   221.7   279.7   317.8   344.8   373.8   406.1   452.6   549.7   793.6  3319.1 109786.0   110000  1744877591661  1744877596864
read      267.2   129.1    74.4   125.0   139.1   234.7   299.6   342.0   371.9   403.4   441.3   497.0   620.0   847.0  1911.3 114951.1   115000  1744877598368  1744877603571
read      276.4   145.8    74.4   127.6   142.5   242.0   307.0   350.1   380.6   413.6   453.8   515.6   669.7  1168.7  3604.9 120188.8   120000  1744877605074  1744877610273
read      295.2   147.3    74.4   131.2   147.9   261.7   333.5   376.7   406.1   440.6   485.2   554.6   718.9  1115.3  2476.3 124831.7   125000  1744877611777  1744877616977
read      383.9   265.2    74.4   148.6   166.7   282.3   409.0   493.9   555.0   628.9   730.0   906.8  1300.5  1883.2  3899.1 130004.3   130000  1744877618480  1744877623680
read      456.2   428.9    80.4   159.2   176.6   261.6   342.1   544.5   702.5   901.6  1145.4  1376.1  1765.6  2864.5  7521.6 131182.2   135000  1744877625183  1744877630384
read      446.2   427.8    80.4   155.0   174.0   253.2   326.9   512.1   674.7   887.6  1120.3  1368.2  1772.5  3033.4  7505.3 136075.5   140000  1744877631888  1744877637087
read      503.6   594.1    86.8   169.9   190.4   261.2   301.4   359.1   697.4  1193.2  1374.8  1538.0  2945.0  4756.4  8563.3 129245.7   145000  1744877638590  1744877643789
read      497.7   585.4    80.4   171.5   189.7   255.1   296.1   351.2   652.4  1190.9  1374.7  1549.0  2863.8  4694.9  8051.0 130857.2   150000  1744877645292  1744877650492
read      487.2   556.9    80.4   165.3   181.4   253.4   305.7   413.2   668.4  1010.8  1331.4  1540.3  2722.7  4218.0  8037.5 133193.4   155000  1744877651995  1744877657195
read      489.1   545.1    74.4   161.3   177.2   264.0   349.0   481.9   679.3   918.5  1266.3  1536.0  2700.6  4005.4  8029.3 132848.8   160000  1744877658699  1744877663899
read      481.6   533.8    80.4   165.0   181.7   261.6   320.5   463.8   682.1   931.5  1266.6  1493.3  2638.9  4190.7  8070.1 134757.2   165000  1744877665403  1744877670603
read      478.9   593.0    80.4   159.2   173.6   245.8   291.3   353.2   560.0  1011.3  1334.8  1542.4  3004.6  5009.8  8118.6 136205.6   170000  1744877672105  1744877677306
read      498.1   619.9    74.4   168.9   188.6   255.3   292.4   334.9   528.5  1141.4  1377.4  1576.7  3205.3  5209.1  8090.8 131372.2   175000  1744877678810  1744877684017
read      491.3   575.2    80.4   172.0   190.1   257.9   312.1   412.1   653.6   961.2  1309.8  1523.6  2843.9  4640.0  8883.5 132697.2   180000  1744877685520  1744877690723
read      502.6   620.8    80.4   168.0   187.8   259.4   304.2   365.4   583.4  1072.4  1363.4  1576.7  3162.8  5339.5  9462.7 130189.4   185000  1744877692226  1744877697425
read      490.3   604.2    86.8   171.4   188.1   250.8   291.8   347.4   582.7  1055.8  1345.9  1547.0  3055.0  5366.2  8686.8 133310.5   190000  1744877698928  1744877704130
read      483.9   573.0    86.8   167.4   184.6   254.8   297.1   371.0   639.0   995.7  1319.7  1503.3  2864.9  4750.4  8093.3 134695.9   195000  1744877705633  1744877710837
read      532.1   634.0    80.4   181.2   200.8   277.1   329.4   407.7   677.0  1113.4  1402.0  1643.2  3165.0  5209.9  8119.7 122916.0   200000  1744877712341  1744877717545
read      500.4   590.8    80.4   169.8   188.2   259.8   306.5   368.6   622.5  1149.8  1371.0  1566.7  2843.4  4960.5  8126.7 130451.5   205000  1744877719048  1744877724247
read      502.4   621.0    86.8   169.8   188.3   263.6   307.0   358.7   596.2  1038.2  1349.1  1586.7  3064.0  5310.1  9649.1 130066.4   210000  1744877725750  1744877730951
read      501.2   613.2    80.4   170.1   189.0   255.6   295.8   346.8   584.0  1161.5  1382.0  1574.0  3131.5  5148.1  8100.6 130440.8   215000  1744877732454  1744877737660
read      476.9   576.5    80.4   165.6   180.6   244.8   288.9   351.4   578.2   998.3  1329.5  1526.3  2805.1  4524.2  8112.7 136803.8   220000  1744877739163  1744877744364
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 87.62%,53.00%,100.00%
