#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      651.4   712.4    86.8   188.2   215.7   342.7   446.4   755.6  1288.4  1449.9  1587.2  1775.6  3200.8  7036.9 12723.0 100047.0   110000  1744893820783  1744893825985
read      691.0   720.5    93.8   193.6   223.0   366.8   494.9   936.8  1363.4  1502.9  1635.7  1835.3  3304.5  7182.2  9968.8  94697.6   115000  1744893827488  1744893832692
read      689.5   716.2    80.4   195.9   224.7   368.6   489.0   911.7  1351.8  1490.6  1624.9  1824.1  3355.9  7059.6 11119.3  95063.8   120000  1744893834194  1744893839395
read      662.4   687.2    86.8   192.1   221.8   352.7   462.5   828.3  1305.0  1457.3  1591.6  1774.9  3232.4  6392.5  9687.5  98802.6   125000  1744893840898  1744893846103
read      670.7   705.0    86.8   192.5   222.0   351.6   479.4   821.6  1313.6  1470.8  1609.4  1816.0  3287.7  7043.2 10061.1  97642.0   130000  1744893847606  1744893852809
read      749.7   768.1    86.8   206.4   236.8   402.0   574.6  1197.8  1431.3  1562.6  1698.2  1933.4  3411.7  7449.0 12628.8  87800.0   135000  1744893854312  1744893859514
read      692.2   721.7    93.8   198.1   227.9   370.5   501.1   899.5  1336.6  1488.3  1625.9  1835.7  3328.0  7101.3 12317.1  94760.3   140000  1744893861017  1744893866220
read      670.7   683.2    86.8   192.9   222.8   361.6   468.9   889.0  1333.6  1476.1  1599.5  1766.2  3160.3  6992.1 10196.6  97565.6   145000  1744893867722  1744893872923
read      689.6   695.2    86.8   195.4   225.3   366.8   509.6   994.4  1359.2  1493.7  1624.4  1821.5  3129.2  6987.0 10846.2  94982.2   150000  1744893874426  1744893879629
read      676.7   691.0    80.4   192.7   223.4   364.2   475.7   929.9  1341.7  1481.3  1606.7  1781.5  3129.2  6956.4 10189.7  96833.8   155000  1744893881132  1744893886338
read      712.7   717.1    93.8   201.1   232.7   382.2   555.8  1073.2  1385.8  1515.2  1650.4  1841.8  3238.3  7159.1 11289.9  92087.0   160000  1744893887842  1744893893044
read      704.2   728.6    86.8   198.6   229.1   375.5   504.7   945.6  1356.0  1501.6  1638.2  1856.9  3378.8  7401.5 10039.9  93327.8   165000  1744893894547  1744893899746
read      656.8   696.0    86.8   189.2   219.1   349.5   448.2   761.2  1289.8  1449.7  1586.4  1773.9  3305.9  6708.4  9654.0  99747.1   170000  1744893901249  1744893906452
read      689.2   706.8    86.8   196.0   226.4   370.9   494.4   930.0  1338.5  1485.4  1620.0  1818.7  3325.5  6995.0 10925.1  95083.6   175000  1744893907955  1744893913157
read      670.7   708.8    86.8   193.7   224.1   357.3   471.1   815.4  1291.0  1458.7  1598.2  1806.2  3352.6  7094.0 12061.6  97785.1   180000  1744893914660  1744893919861
read      712.8   710.2    86.8   198.9   228.9   385.8   543.9  1054.6  1385.0  1514.8  1645.3  1844.7  3268.6  7081.3 12777.0  92031.0   185000  1744893921364  1744893926567
read      724.6   745.4    86.8   201.8   231.9   388.7   552.5  1064.0  1393.8  1526.6  1663.9  1870.2  3406.5  7411.1 10146.9  90751.4   190000  1744893928070  1744893933278
read      669.1   704.4    86.8   192.8   222.8   357.7   460.8   806.1  1310.2  1466.6  1599.8  1790.5  3318.1  7072.2  9987.9  97961.5   195000  1744893934780  1744893939984
read      685.7   716.5    86.8   195.7   225.1   368.1   486.0   876.9  1326.0  1481.6  1615.5  1821.0  3348.6  7150.4  9849.9  95718.8   200000  1744893941487  1744893946691
read      689.7   703.9    86.8   197.3   227.4   366.8   499.6   934.4  1352.9  1493.3  1629.2  1832.6  3287.3  7051.7  9596.7  95110.8   205000  1744893948194  1744893953396
read      669.7   716.3    86.8   190.8   221.1   354.8   467.5   811.6  1309.0  1461.2  1596.9  1790.8  3359.1  7218.3 10744.4  98025.6   210000  1744893954898  1744893960100
read      699.1   734.5    86.8   195.9   225.9   374.0   495.1   911.7  1354.8  1497.3  1631.8  1848.4  3373.3  7391.3 10161.8  94006.4   215000  1744893961603  1744893966816
read      682.5   709.0    93.8   194.5   224.2   365.7   472.4   868.3  1333.8  1482.6  1615.4  1816.1  3329.5  7153.3  9605.3  96173.9   220000  1744893968319  1744893973520
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 81.07%,43.22%,100.00%
