1745063527, [1.0, 2.0, 2.0, 1.0], 2.4
1745063528, [1.0, 1.0, 0.0, 1.0], 2.4
1745063529, [2.0, 1.0, 0.0, 0.0], 2.4
1745063530, [0.0, 0.0, 0.0, 0.0], 2.4
1745063531, [1.0, 1.0, 0.0, 0.0], 2.4
1745063532, [2.0, 0.0, 0.0, 0.0], 2.4
1745063533, [0.0, 2.0, 0.0, 0.0], 2.4
1745063534, [0.0, 0.0, 1.0, 0.0], 2.4
1745063535, [2.0, 1.0, 1.0, 2.0], 2.4
1745063536, [0.0, 1.0, 0.0, 0.0], 2.4
1745063537, [2.0, 2.0, 1.0, 0.0], 2.4
1745063538, [0.0, 1.0, 0.0, 0.0], 2.4
1745063539, [1.0, 0.0, 0.0, 1.0], 2.4
1745063540, [1.0, 0.0, 1.0, 0.0], 2.4
1745063541, [0.0, 2.0, 1.0, 0.0], 2.4
1745063542, [3.1, 1.1, 0.0, 0.0], 2.5
1745063543, [2.1, 2.1, 0.0, 1.0], 2.5
1745063544, [1.1, 1.1, 0.0, 0.0], 2.5
1745063545, [2.1, 2.1, 1.0, 0.0], 2.5
1745063546, [2.1, 1.1, 2.0, 0.0], 2.5
1745063547, [0.0, 0.0, 0.0, 0.0], 2.5
1745063548, [1.1, 2.1, 0.0, 1.0], 2.5
1745063549, [2.2, 1.1, 0.0, 0.0], 2.5
1745063550, [0.0, 0.0, 1.0, 0.0], 2.5
1745063551, [2.2, 3.2, 0.0, 0.0], 2.5
1745063552, [2.2, 1.1, 0.0, 1.0], 2.5
1745063553, [1.0, 0.0, 1.0, 0.0], 2.5
1745063554, [0.0, 2.0, 1.0, 0.0], 2.5
1745063555, [3.3, 2.2, 0.0, 0.0], 2.5
1745063556, [0.0, 0.0, 0.0, 0.0], 2.5
1745063557, [2.2, 1.1, 1.0, 2.1], 2.5
1745063558, [2.3, 3.4, 1.0, 0.0], 2.5
1745063559, [2.2, 2.2, 0.0, 0.0], 2.5
1745063560, [2.0, 0.0, 1.0, 0.0], 2.5
1745063561, [2.0, 2.0, 1.0, 0.0], 2.5
1745063562, [2.3, 3.4, 0.0, 1.0], 2.5
1745063563, [3.5, 2.3, 1.1, 0.0], 2.5
1745063564, [4.7, 2.4, 2.1, 1.0], 2.5
1745063565, [1.2, 2.3, 0.0, 1.0], 2.5
1745063566, [3.4, 2.3, 1.1, 0.0], 2.5
1745063567, [1.0, 1.0, 0.0, 1.0], 2.5
1745063568, [1.1, 1.1, 0.0, 0.0], 2.5
1745063569, [4.7, 4.7, 0.0, 0.0], 2.5
1745063570, [3.6, 1.2, 2.1, 1.1], 2.5
1745063571, [4.7, 3.5, 1.1, 0.0], 2.5
1745063572, [2.4, 2.4, 0.0, 1.1], 2.5
1745063573, [3.3, 2.2, 0.0, 1.0], 2.5
1745063574, [0.0, 1.0, 0.0, 1.0], 2.5
1745063575, [5.7, 3.4, 1.1, 0.0], 2.6
1745063576, [6.0, 4.8, 0.0, 0.0], 2.5
1745063577, [4.9, 6.0, 1.1, 1.1], 2.5
1745063578, [7.1, 5.9, 2.1, 1.1], 2.6
1745063579, [6.0, 5.9, 0.0, 0.0], 2.5
1745063580, [2.1, 1.1, 0.0, 0.0], 2.5
1745063581, [0.0, 2.0, 2.0, 0.0], 2.5
1745063582, [8.4, 8.4, 2.1, 1.1], 2.6
1745063583, [8.5, 8.5, 0.0, 1.1], 2.6
1745063584, [7.3, 9.6, 1.1, 2.2], 2.6
1745063585, [7.4, 7.5, 1.1, 1.1], 2.6
1745063586, [8.3, 9.5, 2.1, 1.1], 2.6
1745063587, [1.0, 0.0, 0.0, 2.0], 2.5
1745063588, [3.2, 4.2, 2.0, 2.0], 2.6
1745063589, [13.1, 9.9, 0.0, 0.0], 2.5
1745063590, [9.8, 9.9, 3.2, 3.2], 2.6
1745063591, [11.1, 10.8, 0.0, 0.0], 2.5
1745063592, [11.0, 12.0, 0.0, 3.2], 2.6
1745063593, [5.9, 8.0, 1.0, 3.1], 2.5
1745063594, [1.0, 0.0, 1.0, 0.0], 2.5
1745063595, [10.1, 6.9, 0.0, 2.1], 2.6
1745063596, [14.6, 14.3, 2.2, 3.2], 2.6
1745063597, [15.9, 15.7, 3.3, 0.0], 2.6
1745063598, [14.8, 11.4, 2.2, 4.2], 2.5
1745063599, [15.7, 12.3, 2.2, 2.2], 2.6
1745063600, [5.4, 6.3, 0.0, 1.0], 2.5
1745063601, [2.0, 1.0, 0.0, 1.0], 2.5
1745063602, [15.9, 15.7, 2.2, 2.2], 2.5
1745063603, [21.7, 20.2, 1.1, 2.2], 2.5
1745063604, [19.3, 16.0, 1.1, 2.2], 2.6
1745063605, [21.7, 16.0, 1.1, 2.2], 2.5
1745063606, [16.5, 16.0, 2.2, 3.2], 2.5
1745063607, [3.0, 2.0, 2.0, 1.0], 2.5
1745063608, [4.2, 5.2, 0.0, 2.1], 2.5
1745063609, [19.2, 20.0, 3.3, 3.5], 2.5
1745063610, [19.8, 19.8, 3.3, 3.5], 2.5
1745063611, [18.5, 19.8, 1.1, 3.5], 2.5
1745063612, [20.5, 17.7, 1.1, 3.5], 2.5
1745063613, [16.5, 15.3, 2.2, 0.0], 2.5
1745063614, [0.0, 0.0, 0.0, 2.0], 2.5
1745063615, [15.2, 15.1, 2.1, 2.1], 2.5
1745063616, [31.0, 21.5, 2.3, 3.3], 2.5
1745063617, [31.4, 24.4, 2.3, 3.4], 2.5
1745063618, [28.9, 26.5, 3.4, 1.1], 2.5
1745063619, [29.8, 24.7, 3.4, 3.3], 2.5
1745063620, [13.0, 12.9, 1.1, 1.1], 2.5
1745063621, [1.0, 0.0, 2.0, 0.0], 2.5
1745063622, [23.3, 30.7, 0.0, 2.2], 2.5
1745063623, [29.3, 34.9, 4.4, 3.4], 2.5
1745063624, [29.3, 35.3, 1.1, 2.2], 2.5
1745063625, [32.9, 34.9, 4.4, 4.5], 2.5
1745063626, [30.1, 36.0, 5.5, 3.4], 2.5
1745063627, [5.2, 6.1, 2.0, 1.0], 2.5
1745063628, [4.1, 5.1, 0.0, 2.0], 2.5
1745063629, [40.2, 38.4, 5.5, 2.3], 2.5
1745063630, [39.1, 37.6, 2.2, 3.4], 2.5
1745063631, [36.5, 36.5, 4.4, 2.3], 2.5
1745063632, [39.1, 37.6, 5.4, 3.4], 2.5
1745063633, [31.4, 33.7, 2.2, 2.2], 2.5
1745063634, [0.0, 0.0, 1.0, 2.0], 2.5
1745063635, [20.4, 18.1, 3.1, 0.0], 2.5
1745063636, [44.3, 39.8, 3.3, 2.2], 2.5
1745063637, [46.1, 43.0, 4.5, 4.5], 2.5
1745063638, [45.6, 40.7, 5.5, 2.2], 2.5
1745063639, [43.7, 44.0, 3.3, 3.3], 2.5
1745063640, [25.3, 22.0, 3.2, 2.2], 2.5
1745063641, [0.0, 1.0, 2.0, 0.0], 2.5
1745063642, [35.1, 32.6, 2.2, 0.0], 2.5
1745063643, [48.3, 47.3, 6.8, 3.3], 2.5
1745063644, [48.3, 46.6, 5.7, 3.4], 2.5
1745063645, [48.9, 50.5, 4.7, 3.4], 2.5
1745063646, [51.6, 47.8, 6.8, 2.3], 2.5
1745063647, [13.3, 11.6, 2.1, 0.0], 2.5
1745063648, [3.0, 1.0, 1.0, 0.0], 2.5
1745063649, [47.7, 52.7, 8.1, 6.0], 2.5
1745063650, [51.7, 54.3, 5.8, 3.7], 2.5
1745063651, [48.3, 54.3, 6.9, 4.8], 2.5
1745063652, [51.1, 52.2, 7.1, 6.0], 2.5
1745063653, [45.9, 49.4, 4.7, 3.6], 2.5
1745063654, [0.0, 1.0, 0.0, 0.0], 2.5
