1745062559, [0.0, 0.0, 2.0, 0.0], 2.4
1745062560, [1.0, 1.0, 0.0, 0.0], 2.4
1745062561, [0.0, 0.0, 2.0, 1.0], 2.4
1745062562, [0.0, 0.0, 0.0, 0.0], 2.4
1745062563, [1.0, 0.0, 2.0, 0.0], 2.4
1745062564, [1.0, 0.0, 1.0, 0.0], 2.4
1745062565, [1.0, 0.0, 1.0, 1.0], 2.4
1745062566, [0.0, 2.0, 1.0, 0.0], 2.4
1745062567, [0.0, 0.0, 1.0, 0.0], 2.4
1745062568, [1.0, 0.0, 2.0, 1.0], 2.4
1745062569, [1.0, 0.0, 0.0, 0.0], 2.4
1745062570, [1.0, 0.0, 2.0, 1.0], 2.4
1745062571, [0.0, 1.0, 1.0, 0.0], 2.4
1745062572, [0.0, 1.0, 1.0, 0.0], 2.4
1745062573, [1.0, 0.0, 1.0, 1.0], 2.4
1745062574, [2.2, 0.0, 2.0, 0.0], 2.4
1745062575, [2.2, 0.0, 1.0, 1.0], 2.4
1745062576, [1.1, 1.0, 2.0, 0.0], 2.4
1745062577, [3.2, 0.0, 2.0, 0.0], 2.4
1745062578, [3.2, 1.0, 0.0, 2.0], 2.5
1745062579, [0.0, 1.0, 2.0, 0.0], 2.5
1745062580, [2.1, 0.0, 0.0, 0.0], 2.5
1745062581, [2.3, 1.0, 1.0, 0.0], 2.5
1745062582, [3.4, 1.0, 1.0, 2.0], 2.5
1745062583, [2.3, 0.0, 2.0, 0.0], 2.5
1745062584, [3.4, 0.0, 1.0, 1.0], 2.5
1745062585, [2.2, 1.0, 0.0, 0.0], 2.5
1745062586, [1.0, 1.0, 2.0, 1.0], 2.5
1745062587, [1.2, 1.0, 2.0, 0.0], 2.5
1745062588, [2.4, 1.0, 2.1, 0.0], 2.5
1745062589, [3.6, 0.0, 2.1, 0.0], 2.6
1745062590, [1.2, 0.0, 1.0, 2.0], 2.6
1745062591, [3.6, 0.0, 3.1, 1.0], 2.6
1745062592, [0.0, 2.0, 0.0, 0.0], 2.6
1745062593, [1.0, 0.0, 1.0, 1.0], 2.6
1745062594, [2.6, 0.0, 4.2, 0.0], 2.6
1745062595, [5.1, 0.0, 1.1, 0.0], 2.6
1745062596, [2.5, 1.1, 2.1, 0.0], 2.6
1745062597, [1.3, 0.0, 2.1, 1.0], 2.6
1745062598, [4.9, 1.0, 1.0, 1.0], 2.6
1745062599, [1.0, 0.0, 1.0, 0.0], 2.6
1745062600, [1.1, 1.0, 2.0, 0.0], 2.6
1745062601, [3.9, 1.1, 1.1, 1.1], 2.6
1745062602, [5.2, 0.0, 2.1, 0.0], 2.6
1745062603, [5.3, 0.0, 4.1, 1.1], 2.6
1745062604, [1.4, 2.1, 1.1, 0.0], 2.6
1745062605, [5.8, 1.1, 1.0, 1.0], 2.6
1745062606, [0.0, 0.0, 1.0, 1.0], 2.6
