1745062369, [98.0, 2.3, 1.3, 2.3], 2.6
1745062370, [7.0, 3.0, 1.0, 1.0], 2.6
1745062371, [24.0, 1.0, 3.1, 0.0], 2.6
1745062372, [100.0, 4.8, 1.2, 2.4], 2.6
1745062373, [99.0, 7.1, 3.5, 1.2], 2.6
1745062374, [100.0, 7.1, 5.7, 5.7], 2.6
1745062375, [100.0, 7.1, 3.4, 3.6], 2.6
1745062376, [76.0, 2.3, 3.4, 1.1], 2.6
1745062377, [0.0, 0.0, 0.0, 0.0], 2.6
1745062378, [54.5, 2.1, 0.0, 1.1], 2.6
1745062379, [100.0, 3.3, 6.0, 2.3], 2.6
1745062380, [100.0, 2.2, 2.4, 2.2], 2.6
1745062381, [100.0, 4.4, 5.9, 1.1], 2.6
1745062382, [100.0, 3.3, 3.7, 1.1], 2.6
1745062383, [46.5, 2.1, 2.2, 0.0], 2.6
1745062384, [1.0, 0.0, 0.0, 0.0], 2.6
1745062385, [84.0, 3.3, 5.7, 4.3], 2.6
1745062386, [100.0, 2.2, 3.5, 1.1], 2.6
1745062387, [100.0, 4.4, 3.6, 1.1], 2.6
1745062388, [100.0, 2.3, 2.4, 1.1], 2.6
1745062389, [100.0, 3.3, 3.5, 2.2], 2.6
1745062390, [17.0, 2.0, 1.0, 0.0], 2.6
1745062391, [14.0, 2.0, 1.0, 1.0], 2.6
1745062392, [100.0, 2.3, 3.5, 2.3], 2.6
1745062393, [100.0, 5.7, 3.6, 1.2], 2.6
1745062394, [100.0, 5.7, 2.4, 2.3], 2.6
1745062395, [100.0, 3.6, 5.8, 3.5], 2.6
1745062396, [86.9, 3.4, 2.3, 2.2], 2.6
1745062397, [0.0, 0.0, 0.0, 0.0], 2.6
1745062398, [45.0, 1.1, 1.1, 1.1], 2.6
1745062399, [100.0, 4.7, 4.7, 6.4], 2.6
1745062400, [100.0, 5.7, 4.7, 2.6], 2.6
1745062401, [100.0, 2.3, 3.5, 7.6], 2.6
1745062402, [100.0, 4.6, 3.5, 9.6], 2.6
1745062403, [56.0, 2.2, 2.2, 2.3], 2.6
1745062404, [0.0, 2.0, 1.0, 0.0], 2.6
1745062405, [74.0, 2.2, 2.3, 4.5], 2.6
1745062406, [100.0, 6.7, 2.4, 2.4], 2.6
1745062407, [100.0, 3.4, 2.4, 4.7], 2.6
1745062408, [100.0, 4.5, 2.4, 1.2], 2.6
1745062409, [100.0, 6.6, 2.4, 4.7], 2.6
1745062410, [26.0, 1.0, 1.0, 1.0], 2.6
1745062411, [4.0, 1.0, 0.0, 0.0], 2.6
1745062412, [100.0, 4.4, 2.5, 2.2], 2.6
1745062413, [100.0, 3.3, 3.7, 1.1], 2.6
1745062414, [100.0, 5.5, 3.6, 1.1], 2.6
1745062415, [100.0, 3.3, 4.9, 3.3], 2.6
1745062416, [97.0, 2.2, 4.7, 0.0], 2.6
1745062417, [0.0, 3.0, 0.0, 0.0], 2.6
1745062418, [34.7, 2.2, 2.1, 1.1], 2.6
1745062419, [100.0, 6.2, 6.9, 2.3], 2.6
1745062420, [100.0, 7.3, 3.5, 2.2], 2.6
1745062421, [100.0, 8.5, 3.5, 2.2], 2.6
1745062422, [100.0, 6.0, 2.4, 2.2], 2.6
1745062423, [66.3, 3.4, 3.3, 1.1], 2.6
1745062424, [0.0, 1.0, 0.0, 0.0], 2.6
1745062425, [64.6, 5.4, 2.2, 3.4], 2.6
1745062426, [100.0, 4.6, 2.3, 2.5], 2.6
1745062427, [100.0, 3.4, 3.4, 8.2], 2.6
1745062428, [100.0, 4.5, 3.4, 4.8], 2.6
1745062429, [100.0, 2.3, 4.5, 5.9], 2.6
1745062430, [35.4, 1.1, 1.1, 1.1], 2.6
1745062431, [2.0, 1.0, 0.0, 0.0], 2.6
1745062432, [93.9, 4.7, 2.2, 4.7], 2.6
1745062433, [100.0, 4.7, 3.3, 4.7], 2.6
1745062434, [100.0, 3.5, 3.3, 2.4], 2.6
1745062435, [100.0, 4.7, 2.3, 3.5], 2.6
1745062436, [100.0, 4.7, 0.0, 3.5], 2.6
1745062437, [5.1, 1.0, 0.0, 0.0], 2.6
1745062438, [24.8, 1.0, 3.1, 0.0], 2.6
1745062439, [100.0, 5.4, 2.4, 2.2], 2.6
1745062440, [100.0, 3.3, 3.5, 1.1], 2.6
1745062441, [100.0, 2.2, 1.2, 1.1], 2.6
1745062442, [100.0, 4.4, 1.2, 2.2], 2.6
1745062443, [76.5, 2.2, 1.1, 1.1], 2.6
1745062444, [0.0, 1.0, 1.0, 1.0], 2.6
1745062446, [55.0, 2.1, 2.2, 0.0], 2.6
1745062447, [100.0, 4.4, 2.4, 4.7], 2.6
1745062448, [100.0, 2.3, 4.8, 3.6], 2.6
1745062449, [100.0, 2.2, 3.6, 2.4], 2.6
1745062450, [100.0, 2.3, 3.6, 7.1], 2.6
1745062451, [46.0, 2.1, 1.1, 4.3], 2.6
1745062452, [0.0, 0.0, 1.0, 0.0], 2.6
1745062453, [83.0, 2.4, 2.3, 3.4], 2.6
1745062454, [100.0, 9.8, 2.4, 3.5], 2.6
1745062455, [100.0, 4.9, 4.5, 1.2], 2.6
1745062456, [100.0, 10.8, 4.7, 4.7], 2.6
1745062457, [100.0, 6.1, 1.2, 5.7], 2.6
1745062458, [17.2, 0.0, 2.0, 0.0], 2.6
1745062459, [14.0, 0.0, 1.0, 1.0], 2.6
1745062460, [100.0, 6.0, 2.4, 8.5], 2.6
1745062461, [100.0, 2.5, 4.5, 9.5], 2.6
1745062462, [100.0, 4.8, 1.2, 8.4], 2.6
1745062463, [100.0, 4.8, 3.4, 9.4], 2.6
1745062464, [86.9, 3.5, 1.1, 4.7], 2.6
1745062465, [1.0, 1.0, 1.0, 0.0], 2.6
1745062466, [44.0, 3.2, 3.3, 2.1], 2.6
1745062467, [100.0, 1.2, 4.8, 1.2], 2.6
1745062468, [100.0, 5.7, 4.8, 3.4], 2.6
1745062469, [100.0, 2.4, 3.6, 2.4], 2.6
1745062470, [100.0, 3.5, 2.4, 3.4], 2.6
1745062471, [57.0, 3.2, 4.4, 2.2], 2.6
1745062472, [0.0, 1.0, 1.0, 0.0], 2.6
1745062473, [74.3, 2.2, 2.2, 3.3], 2.6
1745062474, [100.0, 3.4, 2.4, 1.2], 2.6
1745062475, [100.0, 3.3, 8.0, 1.2], 2.6
1745062476, [100.0, 3.4, 3.5, 3.4], 2.6
1745062477, [100.0, 2.2, 3.6, 2.3], 2.6
1745062478, [26.3, 0.0, 2.1, 0.0], 2.6
1745062479, [5.0, 1.0, 0.0, 0.0], 2.6
1745062480, [100.0, 2.2, 8.3, 5.6], 2.6
1745062481, [100.0, 3.2, 4.9, 2.2], 2.6
1745062482, [100.0, 4.2, 7.1, 1.1], 2.6
1745062483, [100.0, 3.2, 4.9, 1.1], 2.6
1745062484, [96.0, 2.2, 6.0, 3.3], 2.6
1745062485, [0.0, 1.0, 0.0, 0.0], 2.6
1745062486, [34.3, 1.1, 4.3, 2.1], 2.6
1745062487, [100.0, 3.4, 7.2, 3.4], 2.6
1745062488, [100.0, 4.5, 2.5, 3.4], 2.6
1745062489, [100.0, 2.3, 3.7, 2.3], 2.6
1745062490, [100.0, 3.4, 6.0, 4.7], 2.6
1745062491, [66.3, 2.2, 3.4, 2.2], 2.6
1745062492, [0.0, 1.0, 0.0, 0.0], 2.6
1745062493, [64.6, 1.1, 3.4, 4.4], 2.6
1745062494, [100.0, 2.2, 6.0, 2.4], 2.6
1745062495, [100.0, 2.3, 7.1, 6.0], 2.6
1745062496, [100.0, 6.6, 10.6, 4.8], 2.6
1745062497, [100.0, 3.4, 1.2, 2.4], 2.6
1745062498, [35.4, 1.1, 1.1, 2.1], 2.6
1745062499, [1.0, 0.0, 1.0, 0.0], 2.6
1745062500, [93.1, 3.5, 5.9, 2.2], 2.6
1745062501, [100.0, 6.0, 3.6, 2.3], 2.6
1745062502, [100.0, 3.6, 6.0, 4.4], 2.6
1745062503, [100.0, 2.4, 3.6, 1.1], 2.6
1745062504, [100.0, 3.4, 7.0, 2.2], 2.6
1745062505, [7.0, 0.0, 1.0, 0.0], 2.6
1745062506, [22.4, 1.0, 3.1, 3.1], 2.6
1745062507, [100.0, 3.4, 1.2, 4.9], 2.6
1745062508, [100.0, 6.6, 5.7, 12.0], 2.6
1745062509, [100.0, 6.7, 5.6, 10.7], 2.6
1745062510, [100.0, 5.5, 5.7, 10.6], 2.6
1745062511, [77.0, 3.3, 3.3, 4.6], 2.6
1745062512, [0.0, 0.0, 0.0, 2.0], 2.6
1745062513, [53.5, 4.4, 4.3, 3.3], 2.6
1745062514, [100.0, 12.9, 3.5, 2.4], 2.6
1745062515, [100.0, 7.5, 2.3, 3.6], 2.6
1745062516, [100.0, 13.5, 4.6, 4.7], 2.6
1745062517, [100.0, 3.8, 4.5, 5.8], 2.6
1745062518, [47.0, 2.2, 3.2, 2.2], 2.6
1745062519, [1.0, 1.0, 1.0, 0.0], 2.6
1745062520, [82.8, 6.7, 3.4, 1.1], 2.6
1745062521, [100.0, 4.8, 2.3, 2.3], 2.6
1745062522, [100.0, 3.7, 5.7, 2.3], 2.6
1745062523, [100.0, 4.8, 3.4, 4.4], 2.6
1745062524, [100.0, 6.0, 4.5, 2.3], 2.6
1745062525, [17.0, 1.0, 1.0, 0.0], 2.6
1745062526, [14.0, 2.0, 3.0, 1.0], 2.6
1745062527, [100.0, 7.4, 7.0, 2.3], 2.6
1745062528, [100.0, 9.8, 5.9, 2.3], 2.6
1745062529, [100.0, 2.5, 5.8, 1.1], 2.6
1745062530, [100.0, 8.3, 2.4, 2.2], 2.6
1745062531, [87.1, 7.0, 4.6, 2.2], 2.6
1745062532, [0.0, 1.0, 2.0, 1.0], 2.6
1745062533, [42.6, 1.1, 1.1, 0.0], 2.6
1745062534, [100.0, 2.4, 5.4, 1.2], 2.6
1745062535, [100.0, 2.4, 2.2, 2.4], 2.6
1745062536, [100.0, 4.7, 2.2, 4.6], 2.6
1745062537, [100.0, 4.7, 4.4, 3.5], 2.6
1745062538, [57.6, 3.3, 1.1, 1.1], 2.6
1745062539, [0.0, 0.0, 2.0, 1.0], 2.6
1745062540, [72.0, 5.8, 5.5, 3.4], 2.6
1745062541, [100.0, 2.6, 2.3, 3.5], 2.6
1745062542, [100.0, 7.3, 5.6, 5.8], 2.6
1745062543, [100.0, 6.1, 4.5, 4.6], 2.6
1745062544, [100.0, 6.1, 3.4, 3.4], 2.6
1745062545, [30.3, 1.1, 4.1, 4.3], 2.6
