#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      622.2   687.3    80.4   172.0   196.8   327.9   410.9   599.9  1277.0  1431.6  1556.2  1725.1  3270.3  6978.2 10368.8 104588.6   115000  1745062721606  1745062726808
read      719.3   769.2    86.8   192.1   215.9   388.2   516.9  1180.4  1413.0  1544.4  1671.6  1872.4  3409.7  7481.8 10352.9  91563.8   120000  1745062728311  1745062733516
read      701.5   746.9    86.8   186.5   210.8   369.6   491.1   974.2  1398.3  1526.4  1661.0  1868.2  3425.1  7379.7  9785.6  93845.4   125000  1745062735019  1745062740219
read      661.0   709.9    86.8   179.0   202.1   356.9   457.2   831.2  1356.0  1481.9  1599.2  1765.0  3128.8  6993.4  9852.6  99305.6   130000  1745062741722  1745062746924
read      668.5   728.0    80.4   179.5   202.0   359.7   452.1   727.7  1338.7  1481.6  1610.3  1816.9  3377.5  7341.6  9709.3  98359.0   135000  1745062748427  1745062753627
read      646.1   710.8    86.8   175.4   196.9   347.9   431.1   639.2  1318.2  1457.7  1584.5  1749.4  3335.2  7208.6 10618.8 101755.5   140000  1745062755130  1745062760329
read      662.2   719.2    86.8   179.3   204.3   348.9   455.1   729.4  1343.6  1479.0  1609.7  1805.9  3368.3  7158.6  9959.5  99139.2   145000  1745062761832  1745062767042
read      668.5   723.2    86.8   181.7   203.9   360.9   459.0   768.1  1352.3  1489.6  1611.8  1802.3  3368.7  7235.2 12057.0  98361.7   150000  1745062768545  1745062773744
read      682.8   735.7    86.8   186.9   208.7   373.9   473.1   793.6  1357.5  1496.2  1620.5  1825.9  3386.5  7386.1 11057.3  96310.4   155000  1745062775247  1745062780450
read      656.6   694.5    86.8   177.4   202.5   347.2   450.4   821.1  1347.8  1473.4  1593.6  1755.3  3156.1  7110.0  9809.4 100056.4   160000  1745062781953  1745062787153
read      682.1   727.6    80.4   185.1   207.4   367.6   473.5   822.5  1363.9  1501.1  1627.6  1832.9  3380.3  7235.2  9016.5  96417.4   165000  1745062788656  1745062793857
read      631.8   694.1    86.8   173.3   198.8   332.6   414.3   617.6  1300.1  1444.7  1568.6  1735.6  3317.7  7111.4  9962.1 103918.0   170000  1745062795359  1745062800567
read      687.5   730.4    86.8   185.2   208.1   369.2   476.2  1033.0  1392.8  1506.1  1615.7  1801.4  3360.9  7219.2 11687.3  95522.6   175000  1745062802071  1745062807274
read      688.3   725.4    93.8   190.2   211.2   378.1   486.6   931.8  1376.2  1514.9  1628.7  1816.4  3406.5  7259.9  9985.4  95594.4   180000  1745062808777  1745062813986
read      685.9   729.4    86.8   184.0   207.7   364.5   477.8   878.9  1374.8  1505.2  1631.3  1835.9  3400.1  7242.6  9455.9  95926.4   185000  1745062815488  1745062820697
read      685.3   743.9    86.8   183.0   203.5   371.6   471.1   802.0  1360.2  1497.6  1628.7  1844.4  3396.4  7416.8 10253.1  95997.4   190000  1745062822199  1745062827400
read      683.0   697.5    86.8   184.6   208.4   360.8   493.1  1191.7  1398.7  1496.5  1610.2  1776.8  3310.5  7089.9 10169.7  96138.4   195000  1745062828903  1745062834110
read      704.1   752.2    86.8   185.2   208.7   372.3   508.8   985.0  1392.3  1517.9  1652.0  1870.7  3402.2  7388.6 13513.4  93590.6   200000  1745062835613  1745062840826
read      715.5   759.7    80.4   192.4   214.1   387.8   521.8  1119.2  1400.1  1528.9  1653.3  1860.1  3512.0  7494.4 12362.1  92100.9   205000  1745062842329  1745062847528
read      694.5   747.2    86.8   188.9   209.7   378.8   494.6   911.4  1377.2  1524.4  1645.9  1837.1  3426.7  7367.4  9803.0  94809.1   210000  1745062849031  1745062854232
read      719.1   754.9    93.8   190.0   213.9   379.3   532.9  1194.0  1414.7  1541.1  1675.6  1892.7  3432.0  7491.0 10205.1  91655.2   215000  1745062855734  1745062860944
read      681.5   742.2    86.8   179.2   201.8   362.2   465.6   841.9  1369.4  1495.8  1624.7  1828.4  3372.9  7340.2  9814.8  96618.8   220000  1745062862447  1745062867653
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.34%,47.03%,100.00%
