timestamp,memcached_cores_usage
1747331541,1
1747331543,1
1747331545,2
1747331547,2
1747331549,2
1747331551,2
1747331553,2
1747331555,2
1747331558,2
1747331560,2
1747331562,2
1747331564,1
1747331566,1
1747331568,1
1747331570,1
1747331572,2
1747331574,2
1747331576,2
1747331578,2
1747331580,2
1747331582,2
1747331585,2
1747331587,2
1747331589,2
1747331591,2
1747331593,2
1747331595,2
1747331597,2
1747331599,2
1747331601,2
1747331603,2
1747331605,2
1747331607,2
1747331609,2
1747331612,2
1747331614,2
1747331616,2
1747331618,2
1747331620,2
1747331622,2
1747331624,2
1747331626,2
1747331628,2
1747331630,2
1747331632,2
1747331634,2
1747331637,2
1747331639,2
1747331641,2
1747331643,2
1747331645,2
1747331647,2
1747331649,2
1747331651,2
1747331653,2
1747331655,2
1747331657,2
1747331659,2
1747331662,2
1747331664,2
1747331666,2
1747331668,2
1747331670,2
1747331672,2
1747331674,2
1747331676,2
1747331678,2
1747331680,2
1747331682,2
1747331685,2
1747331687,2
1747331689,2
1747331691,2
1747331693,2
1747331695,2
1747331697,2
1747331699,2
1747331701,2
1747331703,2
1747331705,2
1747331708,2
1747331710,2
1747331712,2
1747331714,2
1747331716,2
1747331718,2
1747331720,2
1747331722,2
1747331724,2
1747331726,2
1747331728,2
1747331730,2
1747331732,2
1747331735,2
1747331737,2
1747331739,2
1747331741,2
1747331743,2
1747331745,2
1747331747,2
1747331749,2
1747331751,2
1747331753,2
1747331755,2
1747331757,2
1747331759,2
1747331761,2
1747331764,2
1747331766,2
1747331768,2
1747331770,2
1747331772,2
1747331774,2
1747331776,2
1747331778,2
1747331780,2
1747331782,2
1747331784,2
1747331787,2
1747331789,2
1747331791,2
1747331793,2
1747331795,2
1747331797,2
1747331799,2
1747331801,2
1747331803,2
1747331805,2
1747331807,2
1747331809,2
1747331811,2
1747331813,2
1747331815,2
1747331817,2
1747331819,2
1747331821,2
1747331823,2
1747331825,2
1747331827,2
1747331829,2
1747331831,2
1747331833,2
1747331835,2
1747331837,2
1747331839,2
1747331841,2
1747331843,2
1747331845,2
1747331847,2
1747331849,2
1747331851,2
1747331853,2
1747331855,2
1747331857,2
1747331860,2
1747331862,2
1747331864,2
1747331866,2
1747331868,2
1747331870,2
1747331872,2
1747331874,2
1747331876,2
1747331878,2
1747331880,2
1747331882,2
1747331884,2
1747331886,2
1747331888,2
1747331890,2
1747331892,2
1747331894,2
1747331896,2
1747331898,2
1747331900,2
1747331902,2
1747331904,2
1747331906,2
1747331908,2
1747331910,2
1747331912,2
1747331914,2
1747331916,2
1747331918,2
1747331920,2
1747331922,2
1747331924,2
1747331926,2
1747331928,2
1747331930,2
1747331932,2
1747331934,2
1747331936,2
1747331938,2
1747331940,2
1747331942,2
1747331944,2
1747331946,2
1747331948,2
1747331950,2
1747331952,2
1747331954,2
1747331956,2
1747331958,2
1747331960,1
1747331962,1
1747331964,1
1747331966,1
1747331968,1
1747331970,1
1747331972,1
1747331974,1
1747331976,1
1747331978,1
1747331980,1
1747331982,1
1747331984,1
1747331986,1
1747331988,1
1747331990,1
1747331992,1
1747331994,2
1747331996,2
1747331998,2
1747332000,2
1747332002,2
1747332004,2
1747332006,2
1747332008,2
1747332011,2
1747332013,2
1747332015,2
1747332017,2
1747332019,2
1747332021,2
1747332023,2
1747332025,2
1747332027,2
1747332029,2
1747332031,2
1747332033,2
1747332035,2
1747332037,2
1747332039,2
1747332041,2
1747332043,1
1747332045,1
1747332047,1
1747332049,1
1747332051,1
1747332053,1
1747332055,1
1747332057,1
1747332059,1
1747332061,1
1747332063,1
1747332065,1
1747332067,1
1747332069,2
1747332071,2
1747332073,2
1747332075,2
1747332077,2
1747332079,2
1747332081,2
1747332083,2
1747332085,2
1747332087,2
1747332089,2
1747332091,1
1747332094,2
1747332097,2
1747332099,2
1747332101,2
1747332103,2
1747332105,2
1747332107,2
1747332109,2
1747332111,2
1747332113,2
1747332115,2
1747332117,2
1747332119,2
1747332121,2
1747332123,2
1747332125,2
1747332127,2
1747332129,2
1747332132,2
1747332134,2
1747332136,2
1747332138,2
1747332140,2
1747332142,2
1747332144,2
1747332146,2
1747332148,2
1747332150,2
1747332152,2
1747332154,2
1747332156,2
1747332158,1
1747332160,1
1747332162,1
1747332164,1
1747332166,1
1747332168,1
1747332170,1
1747332172,1
1747332174,1
1747332176,1
1747332178,1
1747332180,1
1747332182,1
1747332184,2
1747332186,2
1747332188,2
1747332190,2
1747332192,2
1747332194,2
1747332196,2
1747332198,2
1747332200,2
1747332202,2
1747332204,2
1747332206,2
1747332208,2
1747332210,2
1747332212,2
1747332214,2
1747332216,2
1747332218,2
1747332220,2
1747332222,2
1747332224,2
1747332226,2
1747332228,2
1747332230,2
1747332232,2
1747332234,2
1747332236,2
1747332238,2
1747332240,2
1747332242,2
1747332244,2
1747332246,2
1747332248,2
1747332250,2
1747332252,2
1747332254,2
1747332256,2
1747332258,2
1747332260,2
1747332262,2
1747332264,2
1747332266,2
1747332268,2
1747332270,2
1747332272,2
1747332274,1
1747332277,1
1747332279,1
1747332281,1
1747332283,1
1747332285,1
1747332287,1
1747332289,1
1747332291,2
1747332293,2
1747332295,2
1747332297,2
1747332299,2
1747332301,2
1747332303,2
1747332305,2
1747332307,2
1747332309,2
1747332311,2
1747332313,2
1747332315,2
1747332317,2
1747332319,2
1747332321,2
1747332323,2
1747332325,2
1747332327,2
1747332329,2
1747332331,2
1747332333,2
1747332335,2
1747332337,2
1747332339,1
1747332341,1
1747332343,1
1747332345,1
1747332347,1
1747332349,1
1747332351,1
1747332353,1
1747332355,2
1747332358,2
1747332360,2
1747332362,2
1747332364,2
1747332366,2
1747332368,2
1747332370,2
1747332372,2
1747332374,2
1747332376,2
1747332378,2
1747332380,2
1747332382,2
1747332384,1
1747332386,1
1747332388,1
1747332390,2
1747332392,2
1747332394,2
1747332397,2
1747332399,2
1747332401,2
1747332403,2
1747332405,2
1747332407,2
1747332409,2
1747332411,2
1747332413,2
1747332415,2
1747332417,2
1747332419,2
1747332421,2
1747332423,2
1747332425,2
1747332427,2
1747332429,2
1747332431,2
1747332433,2
1747332435,2
1747332437,2
1747332439,2
1747332441,2
1747332443,2
1747332445,2
1747332447,2
1747332449,2
1747332451,2
1747332453,2
