timestamp,memcached_cores_usage
1747330471,1
1747330473,1
1747330475,2
1747330478,2
1747330480,2
1747330482,2
1747330484,2
1747330486,2
1747330488,2
1747330490,2
1747330492,2
1747330494,2
1747330496,1
1747330498,1
1747330500,1
1747330502,2
1747330504,2
1747330506,2
1747330509,2
1747330511,2
1747330513,2
1747330515,2
1747330517,2
1747330519,2
1747330521,2
1747330523,2
1747330525,2
1747330527,2
1747330529,2
1747330531,2
1747330533,2
1747330535,2
1747330537,2
1747330540,2
1747330542,2
1747330544,2
1747330546,2
1747330548,2
1747330550,2
1747330552,2
1747330554,2
1747330556,2
1747330558,2
1747330560,2
1747330562,2
1747330564,2
1747330566,2
1747330569,2
1747330571,2
1747330573,2
1747330575,2
1747330577,2
1747330579,2
1747330581,2
1747330583,2
1747330585,2
1747330587,2
1747330589,2
1747330591,2
1747330593,2
1747330595,2
1747330598,2
1747330600,2
1747330602,2
1747330604,2
1747330606,2
1747330608,2
1747330610,2
1747330612,2
1747330614,2
1747330616,2
1747330618,2
1747330621,2
1747330623,2
1747330625,2
1747330627,2
1747330629,2
1747330631,2
1747330633,2
1747330635,2
1747330637,2
1747330639,2
1747330641,2
1747330643,2
1747330645,2
1747330648,2
1747330650,2
1747330652,2
1747330654,2
1747330656,2
1747330658,2
1747330660,2
1747330662,2
1747330664,2
1747330666,1
1747330668,1
1747330670,1
1747330673,2
1747330675,2
1747330677,2
1747330679,2
1747330681,2
1747330683,2
1747330685,2
1747330687,2
1747330689,2
1747330691,2
1747330693,2
1747330695,2
1747330698,2
1747330700,2
1747330702,2
1747330704,2
1747330706,2
1747330708,2
1747330710,2
1747330712,2
1747330714,2
1747330716,2
1747330718,2
1747330721,2
1747330723,2
1747330725,2
1747330727,2
1747330729,2
1747330731,2
1747330733,2
1747330735,2
1747330737,2
1747330739,2
1747330750,2
1747330752,2
1747330754,2
1747330756,2
1747330758,2
1747330760,2
1747330762,2
1747330764,2
1747330766,2
1747330768,2
1747330770,2
1747330772,2
1747330774,2
1747330776,2
1747330778,2
1747330780,2
1747330782,2
1747330784,2
1747330786,2
1747330788,2
1747330790,2
1747330792,2
1747330794,2
1747330796,2
1747330798,2
1747330800,2
1747330802,2
1747330804,2
1747330806,2
1747330808,2
1747330810,2
1747330812,2
1747330814,2
1747330816,2
1747330818,2
1747330820,2
1747330822,2
