timestamp,memcached_cores_usage
1746535768,2
1746535770,2
1746535772,1
1746535774,1
1746535776,1
1746535778,1
1746535780,1
1746535783,1
1746535785,1
1746535787,1
1746535789,1
1746535791,2
1746535793,2
1746535795,2
1746535797,2
1746535799,2
1746535801,2
1746535803,2
1746535805,2
1746535807,2
1746535809,2
1746535811,1
1746535813,1
1746535815,1
1746535817,1
1746535819,1
1746535821,1
1746535823,1
1746535825,1
1746535827,1
1746535829,2
1746535831,2
1746535833,2
1746535835,2
1746535837,2
1746535839,2
1746535841,1
1746535843,1
1746535845,1
1746535847,1
1746535849,1
1746535851,1
1746535853,1
1746535855,1
1746535857,1
1746535859,1
1746535861,1
1746535863,1
1746535865,1
1746535868,1
1746535870,2
1746535872,2
1746535874,1
1746535876,2
1746535878,2
1746535880,2
1746535882,2
1746535884,2
1746535886,2
1746535888,2
1746535890,2
1746535892,2
1746535894,2
1746535896,2
1746535898,2
1746535900,2
1746535902,2
1746535904,2
1746535906,2
1746535908,2
1746535910,2
1746535912,1
1746535914,1
1746535916,1
1746535918,1
1746535920,2
1746535922,2
1746535924,2
1746535926,2
1746535928,2
1746535930,2
1746535932,1
1746535936,1
1746535938,1
1746535940,2
1746535943,2
1746535945,2
1746535947,2
1746535949,2
1746535954,1
1746535956,1
1746535958,1
1746535960,2
1746535962,2
1746535964,2
1746535966,2
1746535968,2
1746535970,2
1746535972,1
1746535974,1
1746535976,1
1746535978,1
1746535980,1
1746535982,1
1746535984,1
1746535986,1
1746535988,1
1746535990,1
1746535992,1
1746535994,1
1746535996,1
1746535998,1
1746536000,1
1746536002,1
1746536004,1
1746536006,1
1746536008,1
1746536010,2
1746536012,2
1746536014,1
1746536016,2
1746536018,2
1746536020,1
1746536023,1
1746536025,1
1746536027,1
1746536029,1
1746536031,1
1746536033,1
1746536035,1
1746536037,1
1746536039,1
1746536041,2
1746536043,2
1746536045,1
1746536047,2
1746536049,2
1746536051,1
1746536053,2
1746536055,2
1746536057,1
1746536059,2
1746536061,1
1746536063,2
1746536065,1
1746536068,2
1746536070,2
1746536072,2
1746536074,2
1746536076,2
1746536078,2
1746536080,2
1746536082,1
1746536084,1
1746536086,1
1746536088,1
1746536090,1
1746536092,1
1746536094,1
1746536096,1
1746536098,1
1746536100,1
1746536102,1
1746536104,1
1746536106,1
1746536108,1
1746536110,1
1746536112,1
1746536114,1
1746536116,1
1746536118,1
1746536120,2
1746536122,2
1746536124,1
1746536126,2
1746536128,2
1746536130,1
1746536132,2
1746536134,2
1746536136,1
1746536138,2
1746536140,2
1746536142,1
1746536144,1
1746536147,1
1746536149,1
1746536151,2
1746536153,2
1746536155,2
1746536157,2
1746536159,2
1746536161,1
1746536163,1
1746536165,1
1746536167,1
1746536169,1
1746536171,1
1746536173,1
1746536175,1
1746536177,1
1746536179,2
1746536181,2
1746544593,1
1746544595,1
1746544597,2
1746544600,2
1746544602,2
1746544604,2
1746544606,2
1746544608,2
1746544610,1
1746544614,1
1746544616,1
1746544618,1
1746544620,1
1746544622,1
1746544624,1
1746544626,1
1746544628,1
1746544631,1
1746544633,1
1746544635,1
1746544637,1
1746544639,1
1746544641,1
1746544643,1
1746544645,1
1746544647,1
1746544649,1
1746544651,1
1746544653,1
1746544655,1
1746544657,1
1746544659,1
1746544661,1
1746544663,1
1746544666,1
1746544668,1
1746544670,1
1746544672,1
1746544674,1
1746544676,1
1746544678,2
1746544680,2
1746544682,1
1746544684,2
1746544686,2
1746544689,1
1746544691,2
1746544693,2
1746544695,1
1746544697,2
1746544699,2
1746544701,2
1746544703,2
1746544705,2
1746544707,2
1746544710,1
1746544712,1
1746544714,1
1746544716,1
1746544718,1
1746544720,1
1746544722,1
1746544724,1
1746544726,1
1746544728,1
1746544730,1
1746544732,1
1746544735,1
1746544737,1
1746544739,1
1746544741,1
1746544743,1
1746544745,1
1746544747,1
1746544749,1
1746544751,1
1746544753,1
1746544755,1
1746544757,1
1746544759,1
1746544761,1
1746544763,1
1746544766,1
1746544768,1
1746544770,1
1746544772,1
1746544774,1
1746544776,1
1746544778,2
1746544780,2
1746544782,2
1746544785,2
1746544787,2
1746544789,2
1746544791,2
1746544793,2
1746544795,2
1746544797,2
1746544799,1
1746544801,1
1746544803,1
1746544805,1
1746544808,2
1746544810,2
1746544812,2
1746544814,2
1746544816,2
1746544818,2
1746544820,1
1746544822,2
1746544825,2
1746544827,2
1746544829,2
1746544831,2
1746544833,2
1746544835,2
1746544839,2
1746544841,2
1746544843,2
1746544845,2
1746544847,2
1746544849,2
1746544851,2
1746544853,2
1746544855,2
1746544857,2
1746544860,1
1746544862,1
1746544864,1
1746544866,1
1746544868,2
1746544870,2
1746544872,1
1746544874,1
1746544877,1
1746544879,1
1746544881,1
1746544883,1
1746544885,1
1746544887,2
1746544889,2
1746544891,2
1746544893,2
1746544895,2
1746544897,2
1746544900,2
1746544902,2
1746544904,2
1746544906,2
1746544908,2
1746544910,1
1746544912,1
1746544914,1
1746544916,1
1746544918,1
1746544920,1
1746544922,1
1746544924,1
1746544926,1
1746544928,2
1746544930,2
1746544932,2
1746544934,2
1746544936,2
1746544938,2
1746544940,1
1746544942,1
1746544944,1
1746544946,1
1746544948,1
1746544950,1
1746544952,1
1746544954,1
1746544956,1
1746544958,1
1746544960,1
1746544962,1
1746544964,1
1746544966,1
1746544968,1
1746544970,1
1746544972,1
1746544974,1
1746544976,1
1746544978,2
1746544980,2
1746544982,1
1746544984,2
1746544986,2
1746544988,1
1746544991,1
1746544993,1
1746544995,1
1746544997,1
1746544999,1
1746545001,1
1746545003,1
1746545005,1
1746545007,2
1746545009,2
1746545011,2
1746545013,2
1746545015,2
1746545017,2
1746545019,1
1746545021,1
1746545023,1
1746545025,1
1746545027,2
1746545029,2
1746545031,2
1746545033,2
1746545035,2
1746545037,2
1746545039,1
1746545041,2
1746545043,2
1746545045,1
1746545047,2
1746545049,2
1746545051,1
1746545053,2
1746545056,2
1746545058,1
1746545060,2
1746545062,2
1746545064,1
1746545066,2
1746545068,2
1746545070,1
1746545072,1
1746545074,1
1746545076,1
1746545078,2
1746545080,2
1746545082,2
1746545084,2
1746545086,2
1746545088,2
1746545090,1
1746545092,2
1746545094,2
1746545096,2
1746545098,2
1746545100,2
1746545102,2
1746545104,2
1746545106,2
1746545108,2
1746545110,2
1746545112,2
1746545114,2
1746545116,2
1746545119,2
1746545121,2
1746545123,2
1746545125,2
1746545127,2
1746545129,2
1746545131,2
1746545133,2
1746545135,2
1746545137,2
1746545139,2
1746545141,1
1746545143,2
1746545145,2
1746545147,1
1746545149,1
1746545151,1
1746545153,1
1746545155,1
1746545157,1
1746545159,1
1746545161,1
1746545163,1
1746545165,1
1746545167,2
1746545169,2
1746545171,2
1746545173,2
1746545175,2
1746545177,2
1746545179,1
1746545181,1
1746545183,1
1746545185,1
1746545187,2
1746545190,2
1746545192,2
1746545194,2
1746545196,2
1746545198,2
1746545200,1
1746545203,1
1746545205,1
1746545207,1
1746545209,1
1746545211,1
1746545213,1
1746545215,1
1746545217,2
1746545219,2
1746545221,2
1746545223,2
1746545225,2
1746545229,2
1746545231,1
1746545233,1
1746545235,1
1746545237,1
1746545239,1
1746545241,1
1746545243,1
1746545245,1
1746545247,1
1746545249,1
1746545251,1
1746545253,1
1746545255,1
1746545257,2
1746545260,2
1746545262,2
1746545264,2
1746545266,2
1746545268,2
1746545270,2
1746545272,2
1746545274,2
1746545276,2
1746545278,2
1746545280,2
1746545282,2
1746545284,2
1746545286,2
1746545288,2
1746545290,1
1746545292,1
1746545294,1
1746545296,1
1746545298,1
1746545300,1
1746545302,1
1746545304,1
1746545306,1
1746545308,2
1746545310,2
1746545312,2
1746545314,2
1746545316,2
1746545318,2
1746545320,2
1746545322,2
1746545324,2
1746545326,2
1746545328,2
1746545330,2
1746545332,2
1746545334,2
1746545336,2
1746545338,2
1746545340,1
1746545342,1
1746545344,1
1746545347,1
1746545349,1
1746545351,1
1746545353,1
1746545355,1
