timestamp,memcached_cores_usage
1746537579,1
1746537581,2
1746537583,2
1746537585,1
1746537587,2
1746537589,2
1746537591,1
1746537593,2
1746537595,2
1746537597,1
1746537599,1
1746537601,1
1746537603,1
1746537605,1
1746537607,2
1746537610,2
1746537612,2
1746537614,2
1746537616,2
1746537618,2
1746537620,1
1746537622,2
1746537624,2
1746537626,1
1746537628,1
1746537630,1
1746537632,1
1746537634,1
1746537636,1
1746537638,1
1746537640,2
1746537642,2
1746537644,1
1746537646,2
1746537648,2
1746537650,1
1746537652,1
1746537654,1
1746537656,1
1746537658,2
1746537660,2
1746537662,1
1746537664,2
1746537666,2
1746537668,1
1746537671,1
1746537673,1
1746537675,1
1746537677,1
1746537679,2
1746537681,2
1746537683,2
1746537685,2
1746537687,2
1746537689,1
1746537691,2
1746537693,2
1746537695,1
1746537699,2
1746537702,2
1746537704,1
1746537707,2
1746537709,2
1746537712,2
1746537714,2
1746537716,2
1746537718,2
1746537720,1
1746537722,1
1746537724,1
1746537726,1
1746537728,2
1746537730,2
1746537732,2
1746537734,2
1746537736,2
1746537739,2
1746537741,1
1746537743,1
1746537745,1
1746537747,1
1746537749,2
1746537751,2
1746537753,2
1746537755,2
1746537757,2
1746537759,2
1746537761,2
1746537763,2
1746537765,2
1746537767,2
1746537769,1
1746537771,2
1746537773,2
1746537775,1
1746537777,2
1746537779,2
1746537781,2
1746537783,2
1746537785,2
1746537787,2
1746537789,2
1746537791,2
1746537793,2
1746537795,2
1746537797,2
1746537799,1
1746537801,1
1746537803,1
1746537805,1
1746537807,2
1746537809,2
1746537811,1
1746537813,2
1746537816,2
1746537818,1
1746537820,1
1746537822,1
1746537825,1
1746537827,2
1746537829,2
1746537831,1
1746537833,2
1746537835,2
1746537837,1
1746537839,1
1746537841,1
1746537843,1
1746537845,1
1746537847,2
1746537849,2
1746537852,1
1746537854,2
1746537856,2
1746537858,1
1746537860,2
1746537862,2
1746537864,1
1746537866,2
1746537868,2
1746537870,1
1746537872,1
1746537874,1
1746537876,1
1746537878,2
1746537880,2
1746537882,2
1746537884,2
1746537886,2
1746537888,2
1746537890,2
1746537893,2
1746537895,2
1746537897,2
1746537899,2
1746537901,1
1746545962,1
1746545964,1
1746545966,1
1746545968,1
1746545970,1
1746545972,1
1746545974,1
1746545976,1
1746545979,1
1746545981,1
1746545983,1
1746545985,1
1746545987,1
1746545989,1
1746545991,1
1746545993,1
1746545995,1
1746545997,1
1746545999,1
1746546001,1
1746546003,1
1746546005,1
1746546007,2
1746546010,2
1746546012,2
1746546014,2
1746546016,2
1746546018,2
1746546020,2
1746546022,2
1746546024,2
1746546026,2
1746546028,1
1746546030,1
1746546032,1
1746546035,1
1746546037,1
1746546039,1
1746546041,1
1746546043,1
1746546045,1
1746546047,1
1746546049,1
1746546051,1
1746546053,1
1746546055,1
1746546057,2
1746546059,2
1746546061,1
1746546064,2
1746546066,2
1746546068,1
1746546070,2
1746546072,2
1746546074,1
1746546076,1
1746546078,1
1746546080,1
1746546082,1
1746546085,1
1746546087,1
1746546089,1
1746546091,1
1746546093,1
1746546095,1
1746546097,1
1746546099,1
1746546101,1
1746546103,1
1746546105,1
1746546107,1
1746546109,1
1746546111,1
1746546113,1
1746546116,1
1746546118,1
1746546120,1
1746546122,1
1746546124,1
1746546126,2
1746546128,2
1746546130,2
1746546132,2
1746546134,2
1746546136,2
1746546139,1
1746546141,2
1746546143,2
1746546145,1
1746546147,2
1746546149,2
1746546151,2
1746546154,2
1746546156,2
1746546158,2
1746546160,2
1746546162,2
1746546164,2
1746546166,2
1746546168,1
1746546170,1
1746546172,1
1746546174,1
1746546177,2
1746546179,2
1746546181,2
1746546183,2
1746546185,2
1746546187,2
1746546189,1
1746546191,1
1746546193,1
1746546195,1
1746546197,2
1746546200,2
1746546202,2
1746546204,2
1746546206,2
1746546208,1
1746546211,1
1746546213,1
1746546215,1
1746546218,1
1746546220,1
1746546222,1
1746546224,1
1746546226,2
1746546230,2
1746546232,2
1746546234,2
1746546236,2
1746546238,2
1746546240,2
1746546242,2
1746546244,2
1746546246,2
1746546248,1
1746546250,1
1746546252,1
1746546254,1
1746546256,1
1746546258,2
1746546260,2
1746546262,1
1746546264,2
1746546266,2
1746546268,1
1746546270,2
1746546272,2
1746546274,1
1746546276,2
1746546278,2
1746546280,2
1746546282,2
1746546284,2
1746546286,2
1746546289,2
1746546291,2
1746546293,2
1746546295,2
1746546297,2
1746546299,1
1746546301,1
1746546303,1
1746546305,1
1746546307,1
1746546309,1
1746546311,1
1746546313,1
1746546315,1
1746546317,2
1746546319,2
1746546321,2
1746546323,2
1746546325,2
1746546327,2
1746546329,1
1746546331,1
1746546333,1
1746546335,1
1746546337,2
1746546339,2
1746546341,1
1746546343,2
1746546345,2
1746546347,1
1746546349,1
1746546351,1
1746546353,1
1746546355,1
1746546357,1
1746546359,1
1746546361,1
1746546363,1
1746546365,1
1746546367,2
1746546370,2
1746546372,2
1746546374,2
1746546376,2
1746546378,2
1746546380,1
1746546382,1
1746546384,1
1746546386,1
1746546388,1
1746546390,1
1746546392,1
1746546394,1
1746546396,1
1746546398,2
1746546400,2
1746546402,2
1746546404,2
1746546406,2
1746546408,1
1746546410,2
1746546412,2
1746546414,1
1746546416,2
1746546418,2
1746546420,2
1746546422,2
1746546424,2
1746546426,2
1746546428,1
1746546430,1
1746546432,1
1746546434,1
1746546436,2
1746546438,2
1746546440,2
1746546442,2
1746546444,2
1746546447,2
1746546449,1
1746546451,1
1746546453,1
1746546455,1
1746546457,2
1746546459,2
1746546461,2
1746546463,2
1746546465,2
1746546467,2
1746546469,1
1746546471,2
1746546473,2
1746546475,1
1746546477,2
1746546479,2
1746546481,2
1746546483,2
1746546485,2
1746546487,2
1746546489,1
1746546491,2
1746546493,2
1746546495,1
1746546497,2
1746546499,2
1746546501,2
1746546504,2
1746546506,2
1746546508,1
1746546510,1
1746546512,1
1746546514,1
1746546516,1
1746546518,1
1746546520,1
1746546522,1
1746546524,1
1746546526,1
1746546528,2
1746546530,2
1746546532,2
1746546534,2
1746546536,2
1746546538,2
1746546540,2
1746546542,2
1746546544,2
1746546546,2
1746546548,1
1746546550,1
1746546552,1
1746546554,1
1746546556,2
1746546558,2
1746546560,2
1746546562,2
1746546564,2
1746546566,2
1746546568,1
1746546570,1
1746546572,1
1746546574,1
1746546576,2
1746546579,2
1746546581,2
1746546583,2
1746546585,2
1746546587,2
1746546589,1
1746546591,1
1746546593,1
1746546595,1
1746546597,2
1746546599,2
1746546601,2
1746546603,2
1746546609,2
1746546611,2
1746546613,2
1746546615,2
1746546617,2
1746546619,1
1746546621,1
1746546623,1
1746546625,1
1746546627,2
1746546629,2
1746546631,2
1746546633,2
1746546635,2
1746546637,2
1746546639,1
1746546642,1
1746546644,1
1746546646,1
1746546648,1
1746546650,2
1746546652,2
1746546654,1
1746546656,2
1746546658,2
1746546660,2
1746546662,2
1746546664,2
1746546666,2
1746546668,2
1746546670,2
1746546672,2
1746546674,2
1746546676,2
1746546678,2
1746546680,2
1746546682,2
1746546684,2
1746546686,2
1746546688,1
1746546690,1
1746546692,1
1746546694,1
1746546696,2
1746546698,2
1746546700,2
1746546702,2
1746546704,2
1746546706,2
1746546708,1
1746546710,1
1746546712,1
1746546714,1
1746546716,1
1746546719,1
1746546721,1
1746546723,1
1746546726,1
1746546728,2
1746546730,2
1746546732,1
1746546734,2
1746546736,2
1746546738,1
1746546740,1
1746546742,1
1746546744,1
