timestamp,memcached_cores_usage
1746533117,1
1746533119,1
1746533121,2
1746533123,2
1746533125,2
1746533127,2
1746533129,2
1746533131,2
1746533133,2
1746533135,2
1746533137,2
1746533139,2
1746533141,2
1746533143,1
1746533145,2
1746533147,2
1746533149,1
1746533151,2
1746533153,2
1746533155,2
1746533157,2
1746533159,2
1746533161,2
1746533163,2
1746533165,2
1746533167,2
1746533169,2
1746533171,2
1746533173,2
1746533175,2
1746533177,2
1746533179,2
1746533181,2
1746533183,1
1746533185,2
1746533187,2
1746533189,1
1746533192,2
1746533194,2
1746533196,2
1746533198,2
1746533200,2
1746533202,2
1746533204,2
1746533206,2
1746533208,2
1746533210,1
1746533212,2
1746533214,2
1746533216,1
1746533218,2
1746533220,2
1746533222,1
1746533224,1
1746533226,1
1746533228,1
1746533230,2
1746533232,2
1746533234,1
1746533236,2
1746533238,2
1746533240,1
1746533242,1
1746533244,1
1746533246,1
1746533248,1
1746533250,1
1746533252,1
1746533254,1
1746533256,1
1746533258,1
1746533260,1
1746533262,1
1746533265,1
1746533267,1
1746533269,1
1746533271,2
1746533273,2
1746533275,2
1746533277,2
1746533279,2
1746533281,2
1746533283,1
1746533285,1
1746533287,1
1746533334,2
1746533336,2
1746533338,2
1746533340,2
1746533342,2
1746533344,2
1746533346,2
1746533348,2
1746533350,2
1746533352,2
1746533354,2
1746533356,2
1746533358,2
1746533360,2
1746533362,2
1746533364,2
1746533366,2
1746533368,2
1746533370,2
1746533373,2
1746533375,2
1746533377,2
1746533379,2
1746533381,2
1746533383,2
1746533389,2
1746533391,2
1746533393,1
1746533395,2
1746533397,1
1746533399,2
1746533401,2
1746533403,2
1746533405,2
1746533407,2
1746533409,2
1746533411,2
1746533413,1
1746533416,2
1746533418,1
1746533420,2
1746533422,2
1746533424,2
1746533426,2
1746533428,2
1746533430,2
1746533432,2
1746533434,2
1746533436,2
1746533438,2
1746533440,2
1746533442,1
1746533444,1
1746533446,1
1746533448,1
1746533450,1
1746533452,1
1746533454,1
1746533456,1
1746533458,1
1746533460,1
1746533462,1
1746533464,1
1746533466,1
1746533468,1
1746533470,1
1746533472,1
1746533474,1
1746533476,1
1746533478,1
1746533480,1
1746533482,1
