#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      220.4    93.6    86.8   136.1   146.3   207.6   236.0   252.7   265.5   280.5   302.2   343.8   460.8   815.9  3173.9  30109.5    30090  1744660978982  1744660989085
read      213.6    85.6    93.8   136.3   146.0   203.4   230.0   244.8   255.1   269.2   287.9   319.8   421.2   633.8  3258.7  30076.3    30095  1744660990598  1744661000697
read      214.2    89.8    86.8   135.9   145.9   203.4   230.2   245.2   255.9   270.2   289.5   322.5   424.4   658.7  3353.6  30120.8    30100  1744661002210  1744661012310
read      216.9    89.0    86.8   137.5   147.3   206.1   233.0   248.4   259.7   273.2   292.7   327.2   430.2   770.1  3228.7  30186.9    30105  1744661013822  1744661023920
read      214.7    91.6    86.8   136.5   146.4   204.8   231.3   246.1   256.7   270.4   289.1   320.4   417.3   705.8  3311.6  30078.8    30110  1744661025436  1744661035541
read      226.1    95.9    93.8   138.9   149.3   212.1   240.5   257.0   269.8   286.5   311.0   360.4   496.3   983.5  3277.8  30116.8    30115  1744661037054  1744661047156
read      225.8   106.0    93.8   140.6   151.1   212.2   240.5   256.9   270.0   286.2   309.0   351.9   468.1   927.6  4215.6  30136.6    30120  1744661048672  1744661058774
read      221.6    91.6    86.8   138.4   148.9   210.6   239.1   255.1   267.7   282.5   302.5   338.6   436.5   672.0  3579.4  30094.5    30125  1744661060286  1744661070387
read      220.3    85.8    93.8   137.7   147.8   207.7   235.4   252.0   264.6   279.4   300.5   341.4   457.6   894.7  2803.2  30130.3    30130  1744661071903  1744661082003
read      217.2    86.4    93.8   138.4   148.2   207.0   233.9   249.3   260.5   273.3   292.3   325.5   423.6   737.6  3230.7  30113.4    30135  1744661083517  1744661093618
read      228.5   127.4    93.8   138.9   149.3   211.7   240.8   258.1   271.2   288.7   314.3   367.5   525.9  1335.1  4265.7  30040.3    30140  1744661095132  1744661105235
read      223.5   100.8    86.8   135.9   146.7   210.6   240.2   257.0   270.0   286.1   308.2   349.5   464.4   864.6  3183.4  30239.9    30145  1744661106750  1744661116851
read      231.4   119.3    93.8   137.2   147.8   210.5   241.3   260.5   275.0   296.0   330.6   396.0   584.0  1161.3  4264.2  30044.3    30150  1744661118365  1744661128465
read      248.8   150.8    93.8   139.2   150.1   217.6   253.3   275.9   295.3   321.9   367.7   448.9   743.3  1864.2  4138.3  30181.3    30155  1744661129980  1744661140090
read      222.4    94.8    93.8   138.2   148.5   210.0   238.4   254.2   266.6   281.3   302.3   343.8   463.0   891.4  3107.8  30154.1    30160  1744661141604  1744661151709
read      219.1    95.7    93.8   138.0   147.6   206.9   234.6   250.6   262.6   276.3   296.5   336.6   454.1   803.9  3147.0  30201.7    30165  1744661153223  1744661163324
read      222.4    98.8    93.8   139.2   149.3   209.5   236.9   252.8   265.0   279.4   300.0   342.0   471.9  1090.5  3429.0  30194.7    30170  1744661164838  1744661174940
read      218.9    88.7    86.8   138.3   148.2   207.5   234.7   250.4   262.0   275.0   295.1   334.1   453.5   730.2  3358.9  30137.2    30175  1744661176454  1744661186554
read      223.5    96.0    93.8   136.8   147.2   209.9   239.3   255.7   268.4   284.0   306.8   353.5   487.5   912.3  3225.4  30170.0    30180  1744661188068  1744661198167
read      226.6   139.8    93.8   137.6   147.4   209.7   238.7   254.8   267.6   283.0   305.8   354.3   525.4  2198.1  4967.9  30240.9    30185  1744661199681  1744661209802
read      228.8   171.6    93.8   136.7   146.6   207.5   235.7   252.5   265.5   281.4   306.3   365.1   599.4  2647.8  6760.8  30362.3    30190  1744661211317  1744661221560
read      226.9   150.1    93.8   137.7   147.4   209.2   238.4   254.9   268.1   284.0   307.4   358.1   539.6  1820.7  5670.1  30115.1    30195  1744661223078  1744661233296
read      217.7    87.8    93.8   139.0   149.1   206.3   233.0   248.2   259.3   272.9   292.7   329.7   443.9   705.2  3483.8  30080.5    30200  1744661234812  1744661244912
read      221.1    97.9    93.8   136.2   146.5   207.4   235.5   252.4   265.2   280.2   302.5   347.3   470.1   897.1  3793.2  30153.7    30205  1744661246425  1744661256525
read      214.6    89.6    93.8   137.8   147.4   205.1   231.4   245.9   255.9   269.2   287.0   317.3   417.5   667.7  3662.4  30156.4    30210  1744661258041  1744661268148
read      215.3   226.3    93.8   136.0   145.9   204.1   230.7   245.3   255.3   269.1   287.3   317.6   413.1   623.9  7612.2  30244.1    30215  1744661269660  1744661279762
read      216.9    85.6    93.8   139.4   149.5   206.7   232.9   247.6   258.2   271.4   290.4   323.1   426.1   660.3  3325.8  30189.2    30220  1744661281274  1744661291372
read      217.7    85.7    86.8   137.5   147.6   207.0   234.0   249.2   260.6   274.0   293.7   329.2   433.7   745.5  3083.8  30198.3    30225  1744661292885  1744661302984
read      214.9   102.0    93.8   137.8   147.1   203.5   230.1   244.8   255.1   269.4   288.7   323.1   428.0   674.8  4124.2  30191.9    30230  1744661304499  1744661314597
read      215.0    85.4    93.8   135.5   145.5   203.8   231.4   246.8   257.8   271.6   291.3   327.3   430.0   732.1  3047.0  30283.3    30235  1744661316111  1744661326211
read      216.5   101.7    93.8   135.5   145.8   205.6   233.2   248.6   259.9   273.1   292.1   324.7   429.0   743.4  4898.1  30215.4    30240  1744661327724  1744661337825
read      218.9    91.9    86.8   136.7   147.3   208.5   236.4   252.0   263.8   276.9   295.8   331.7   432.4   676.3  3137.2  30173.4    30245  1744661339337  1744661349438
read      218.8    93.3    93.8   138.3   148.0   206.9   234.9   251.0   263.2   277.0   296.6   333.2   437.4   698.2  3829.6  30209.1    30250  1744661350950  1744661361053
read      222.9   103.0    86.8   139.2   149.5   209.7   237.9   254.0   266.5   281.4   303.7   346.3   468.7   792.0  3184.0  30221.3    30255  1744661362568  1744661372667
read      220.0    86.6    93.8   138.9   149.0   208.1   235.2   251.0   262.9   276.5   296.9   338.3   455.2   732.1  2825.6  30295.4    30260  1744661374185  1744661384286
read      221.1    92.7    93.8   139.6   150.0   209.7   237.2   253.1   265.2   279.0   298.0   335.4   444.0   725.1  3010.7  30250.9    30265  1744661385801  1744661395903
read      226.3   110.9    93.8   139.1   149.7   210.7   239.0   255.3   268.7   285.6   310.8   363.3   510.3  1055.9  3748.3  30310.6    30270  1744661397415  1744661407516
read      221.8   107.3    86.8   139.1   149.6   209.9   237.8   254.0   266.6   281.2   300.9   337.9   441.8   721.7  4253.7  30289.9    30275  1744661409029  1744661419145
read      222.6    85.7    93.8   139.3   149.9   210.5   238.7   254.7   267.3   282.2   303.2   343.0   456.2   778.3  2826.3  30255.7    30280  1744661420657  1744661430756
read      219.4   167.0    80.4   137.0   147.2   206.5   234.3   250.3   262.2   275.6   296.0   335.2   444.7   807.7  3973.1  30286.7    30285  1744661432270  1744661442371
read      226.5   111.5    86.8   137.6   148.0   210.4   241.0   259.3   273.0   291.0   315.9   366.0   497.0   879.5  4213.2  30261.6    30290  1744661443883  1744661453982
read      225.0    91.4    93.8   141.1   152.5   212.9   240.5   256.5   269.1   284.6   306.3   345.4   455.3   739.2  3442.6  30303.3    30295  1744661455496  1744661465596
read      216.4    83.8    86.8   135.0   145.2   205.8   234.5   250.8   262.8   276.0   294.9   327.6   423.9   632.2  2887.3  30328.7    30300  1744661467108  1744661477211
read      216.2    80.7    86.8   135.6   146.0   206.4   234.2   249.6   260.9   273.7   292.8   325.8   422.3   625.5  2833.6  30307.3    30305  1744661478724  1744661488826
read      217.7    93.4    86.8   137.5   147.7   207.4   234.8   250.3   261.6   274.3   293.4   326.6   424.1   671.8  3583.4  30344.6    30310  1744661490339  1744661500442
read      218.9    82.2    93.8   136.7   146.9   208.6   237.4   253.3   265.3   278.8   297.0   332.0   430.8   648.9  3107.4  30340.8    30315  1744661501955  1744661512057
read      216.0    84.1    93.8   138.6   148.7   205.8   232.4   247.4   258.1   271.6   290.6   321.5   419.4   632.8  3058.7  30245.0    30320  1744661513572  1744661523675
read      215.6    83.8    86.8   135.8   146.4   206.0   233.1   248.3   259.2   272.3   290.6   320.0   415.1   627.0  3106.0  30375.6    30325  1744661525187  1744661535286
read      214.4    78.8    86.8   133.3   144.0   204.6   232.6   248.0   259.1   272.4   291.5   323.8   424.3   597.6  2902.7  30248.2    30330  1744661536799  1744661546900
read      217.5    93.0    86.8   132.6   143.1   205.3   234.5   250.7   262.9   276.7   297.4   338.0   455.3   819.0  3739.1  30332.5    30335  1744661548412  1744661558515
read      212.5    76.4    86.8   136.2   145.6   201.2   228.8   244.0   254.6   268.7   287.6   321.2   423.4   608.2  2651.7  30394.8    30340  1744661560028  1744661570134
read      215.7    84.8    86.8   134.8   144.9   204.9   232.8   248.2   259.3   272.6   291.9   326.8   432.6   740.5  2736.2  30380.8    30345  1744661571647  1744661581747
read      215.4    91.2    93.8   137.5   147.4   205.2   231.4   246.0   256.4   270.0   288.9   320.9   420.9   779.0  3675.9  30347.9    30350  1744661583261  1744661593364
read      212.0    79.7    86.8   134.0   144.0   202.2   229.1   243.6   253.9   267.8   286.3   318.2   418.1   622.3  2926.0  30410.2    30355  1744661594875  1744661604974
read      217.1    84.0    93.8   137.0   147.1   206.9   234.1   249.4   260.6   273.6   293.0   328.0   429.8   670.6  3043.0  30321.5    30360  1744661606486  1744661616588
read      217.6    92.0    93.8   139.0   148.9   207.0   234.0   249.3   260.4   273.1   291.7   324.0   429.7   745.0  3207.2  30417.0    30365  1744661618102  1744661628201
read      218.4    91.4    93.8   138.4   148.7   207.8   234.6   249.7   260.8   273.5   292.4   326.2   435.2   885.1  3671.4  30353.2    30370  1744661629715  1744661639812
read      215.5    84.3    93.8   137.3   146.9   204.9   232.0   247.2   258.1   271.8   290.9   324.1   429.0   702.6  3101.7  30361.0    30375  1744661641325  1744661651436
read      216.9   104.1    93.8   134.5   144.7   204.9   232.3   248.0   259.6   273.5   294.2   334.0   444.0   805.7  4038.6  30313.8    30380  1744661652949  1744661663049
read      223.5    91.7    93.8   135.5   146.4   211.3   240.5   256.8   269.4   285.3   308.1   351.3   468.7   787.8  3015.6  30428.0    30385  1744661664562  1744661674663
read      219.1    98.6    80.4   138.5   149.1   208.1   235.4   251.2   263.0   276.1   295.1   328.9   425.7   714.1  4058.2  30400.3    30390  1744661676176  1744661686278
read      222.2    85.7    93.8   139.7   150.5   212.1   240.0   255.0   266.9   280.7   299.9   335.2   438.3   693.1  3058.8  30345.6    30395  1744661687792  1744661697897
read      228.7   106.7    86.8   140.6   151.6   214.6   243.7   260.5   272.7   288.9   311.3   355.4   496.8  1078.7  3580.5  30392.9    30400  1744661699410  1744661709516
read      221.9    86.1    93.8   140.3   151.1   211.3   238.5   253.9   265.7   279.1   297.6   335.1   439.4   725.3  2909.6  30377.4    30405  1744661711030  1744661721131
read      219.4    83.0    86.8   139.4   150.0   208.8   236.3   252.2   264.1   277.3   296.2   330.0   428.6   627.2  3101.9  30440.0    30410  1744661722644  1744661732744
read      220.8    91.0    93.8   139.4   150.1   210.3   237.4   253.2   264.9   278.0   296.3   331.4   434.3   697.0  3158.9  30365.2    30415  1744661734257  1744661744358
read      224.5    86.9    93.8   138.6   149.4   212.9   243.0   259.5   271.3   286.7   307.6   344.7   453.8   742.4  3091.1  30424.7    30420  1744661745870  1744661755971
read      224.8    91.6    93.8   140.9   152.0   213.3   241.6   257.5   269.3   284.0   304.2   341.8   453.3   725.7  3785.2  30495.5    30425  1744661757484  1744661767583
read      223.4    90.0    86.8   139.4   150.0   211.8   241.2   257.9   270.2   285.3   305.6   342.1   446.3   702.3  3129.4  30435.4    30430  1744661769096  1744661779196
read      223.3    94.8    93.8   139.3   150.0   210.7   239.5   255.7   268.3   283.6   304.8   344.5   456.2   690.8  3571.2  30407.0    30435  1744661780708  1744661790808
read      227.3   104.3    93.8   137.8   148.9   212.7   243.0   260.3   272.8   289.8   313.5   362.0   496.0   940.2  3750.6  30485.9    30440  1744661792321  1744661802421
read      221.2    85.8    93.8   139.7   150.5   210.4   238.5   253.9   265.9   279.6   298.2   334.3   434.8   661.9  3169.5  30403.5    30445  1744661803933  1744661814033
read      224.6   109.2    93.8   140.0   151.2   212.3   240.8   256.8   268.7   283.3   303.4   339.9   448.9   882.9  4979.2  30366.9    30450  1744661815544  1744661825644
read      221.3    96.8    86.8   138.9   149.7   209.9   238.7   254.6   266.7   280.5   298.9   334.0   432.2   746.9  3748.0  30393.7    30455  1744661827157  1744661837263
read      225.6    91.4    93.8   140.2   151.0   211.3   239.9   256.4   269.3   285.8   309.8   358.0   488.3   882.1  2820.9  30326.1    30460  1744661838777  1744661848876
read      227.1    97.7    93.8   139.6   150.5   212.7   242.8   260.1   272.6   289.4   312.9   360.0   487.3   811.4  3650.0  30436.4    30465  1744661850389  1744661860490
read      222.1    95.9    93.8   139.7   150.4   210.6   239.2   255.1   267.4   281.7   300.7   336.3   437.4   681.3  3432.8  30466.1    30470  1744661862004  1744661872108
read      220.1    87.1    93.8   139.2   149.7   208.6   236.2   252.1   264.1   277.7   297.2   334.7   444.6   723.1  2931.6  30379.3    30475  1744661873622  1744661883727
read      216.7    82.3    86.8   139.2   149.6   206.9   233.9   249.1   260.1   272.8   291.2   320.5   407.8   568.9  3364.1  30449.4    30480  1744661885241  1744661895344
read      219.4    84.6    86.8   137.7   148.2   208.8   237.1   253.0   264.9   278.1   296.4   330.6   432.4   649.8  3067.7  30435.1    30485  1744661896857  1744661906957
read      218.3    86.3    93.8   139.0   149.5   207.5   234.6   250.0   261.5   274.7   294.3   328.5   431.2   653.8  3092.4  30502.6    30490  1744661908470  1744661918572
read      219.5    99.2    86.8   137.9   148.4   208.1   235.5   251.6   263.5   276.7   296.3   332.1   434.1   792.5  3874.9  30609.4    30495  1744661920083  1744661930186
read      213.1    83.5    86.8   137.1   146.5   201.9   228.6   243.5   254.2   268.4   287.2   319.6   426.8   638.6  2952.7  30445.1    30500  1744661931698  1744661941800
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 83.42%,0.50%,100.00%
