Random waveform, supplied seed
Total number of intervals = 112 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185)
Average QPS expected = 93505
Timestamp start: 1747331534171
Timestamp end: 1747332534411

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      265.2   268.3    63.8   146.2   155.6   225.4   279.8   313.2   336.1   361.3   392.2   440.7   629.9  3358.0 11726.0 100877.3   100938
read      261.7   221.4    63.8   152.6   163.1   228.8   272.6   300.3   320.9   345.1   375.1   423.2   619.2  3186.9  7916.7 132316.4   132360
read      253.3   207.3    63.8   142.9   152.6   232.4   289.2   315.0   331.3   348.1   369.0   400.9   489.3  1129.5  7682.3  67646.7    67591
read      253.9   149.9    59.1   144.7   157.7   252.4   285.5   302.4   314.3   328.3   345.0   373.0   444.0   688.2  8171.4  33949.0    33910
read      249.5   176.5    63.8   143.4   152.6   220.3   278.3   309.0   328.7   349.0   372.8   408.3   496.8  1430.9  9450.5  85666.7    85729
read      247.0   199.6    63.8   121.6   159.8   239.5   265.7   279.6   290.4   303.3   320.6   348.9   436.9  1560.5 10393.5  12921.6    12884
read      288.7   287.7    63.8   141.4   152.3   256.6   315.9   344.2   362.8   383.3   407.5   450.3   835.4  4435.2  8065.2  45586.7    45621
read      291.3   276.0    63.8   142.0   154.1   262.5   314.8   339.8   356.6   374.5   399.3   439.8  1070.9  3746.8  7966.8  36992.7    36938
read      275.1   272.8    59.1   142.3   153.0   247.1   302.7   329.8   347.1   368.1   394.7   435.9   636.4  3681.5  9849.7  56964.3    56902
read      249.5   189.4    59.1   144.9   154.0   217.2   270.6   302.7   324.2   346.9   372.8   411.3   516.2  1821.7  7326.4 102267.3   102243
read      239.7   180.0    63.8   123.2   158.6   234.8   258.0   270.5   279.9   291.8   308.8   336.8   423.5  1408.0  9568.6  14114.9    14085
read      259.3   235.7    63.8   142.0   150.9   218.8   276.1   310.0   333.0   358.1   388.7   435.1   676.5  3160.6  9898.9  94144.8    94103
read      247.1   146.4    59.1   140.7   150.4   234.0   285.6   308.5   323.3   339.9   360.3   390.4   456.9   635.9  4662.6  58251.9    58175
read      247.0   211.7    63.8   151.6   161.5   218.3   254.5   278.1   296.3   318.7   347.1   392.3   565.8  2539.7  8189.4 151265.9   151312
read      254.1   217.1    63.8   143.6   152.9   225.0   282.4   312.2   331.5   352.0   376.7   417.6   534.4  1445.1 11873.8  83399.1    83333
read      262.2   234.7    63.8   160.4   171.8   238.4   274.7   297.0   314.5   336.0   364.6   410.3   555.9  1773.2  6246.9 165246.3   165153
read      244.0   178.3    63.8   147.4   156.4   216.6   260.2   288.2   308.9   332.3   359.6   396.9   493.8  1299.0  6278.4 123876.7   123975
read      250.6   171.6    63.8   144.4   159.2   248.1   277.2   292.4   303.6   316.7   334.8   362.8   429.3   748.2 10400.5  28514.1    28449
read      250.6   116.2    59.1   129.9   160.8   249.2   277.0   292.4   303.9   317.2   335.0   362.3   430.2   733.2  3955.9  14870.6    14903
read      276.4   133.1    59.1   143.0   157.1   271.5   319.7   343.1   359.1   376.0   398.2   432.0   510.7   902.8  2757.4  31180.1    31189
read      262.2   106.4    63.8   142.1   154.2   257.2   303.0   325.5   340.6   358.3   379.6   412.9   482.9   637.9  1974.3  40616.9    40636
read      252.9   176.1    63.8   145.1   154.5   227.4   284.5   314.6   333.9   354.4   378.1   413.7   492.0   704.3  7070.2  80754.3    80574
read      269.9   168.7    63.8   166.2   179.3   250.7   286.7   308.3   324.2   344.5   372.6   420.7   551.8  1232.8  5450.0 168526.1   168820
read      266.1   181.8    63.8   163.5   175.7   244.6   281.0   303.1   319.4   340.5   368.5   413.9   540.2  2202.2  7218.8 162527.9   162621
read      245.0   139.3    68.9   146.4   155.4   218.5   269.7   300.5   321.2   342.8   367.9   401.8   475.8   682.0  4278.6 101567.1   101621
read      254.6   225.2    59.1   144.8   155.3   240.7   290.9   313.8   329.1   345.2   366.2   396.5   462.9   626.6 11372.7  58684.3    58592
read      253.7   166.9    63.8   158.1   168.9   232.9   270.1   293.0   310.5   331.4   358.4   398.8   494.5  1080.5  4614.0 152987.0   153042
read      243.8   137.1    59.1   147.8   156.5   217.4   264.8   294.9   316.4   339.5   365.8   400.9   476.8   705.5  4336.8 111974.3   112238
read      258.9   217.6    68.9   161.3   172.8   237.8   273.2   294.6   311.4   331.4   357.9   398.9   502.2  1582.2  7511.7 160487.8   160265
read      252.6   111.3    59.1   144.6   155.1   242.7   291.1   313.1   327.8   343.3   363.8   393.9   461.1   624.3  3378.9  56940.3    57109
read      248.9   204.8    63.8   145.6   154.7   221.8   277.6   308.0   327.5   347.1   370.6   403.3   477.3   726.1  5217.7  88471.8    88551
read      232.8   187.7    68.9   112.1   140.7   228.0   251.6   265.3   274.4   287.0   302.3   330.1   401.4  1263.6 10725.1   8385.3     8385
read      282.5   228.7    63.8   143.0   156.3   269.9   321.1   345.4   361.9   379.7   401.6   435.2   529.9  3162.8 11702.3  34187.7    34088
read      254.3   184.5    63.8   149.0   157.8   221.4   270.1   301.1   323.6   348.3   377.9   424.3   638.1  1487.9  4392.5 113651.9   113600
read      247.7   197.3    63.8   151.1   161.1   221.0   262.4   289.1   309.2   332.5   360.9   400.2   491.2  1470.8  7217.2 131917.8   131842
read      242.7   155.2    63.8   146.7   155.5   216.0   263.5   293.3   314.5   337.5   363.9   399.3   472.6   744.7  4270.2 112101.0   112066
read      251.1   125.9    63.8   144.2   154.0   231.1   288.2   314.7   331.9   350.1   371.7   403.3   472.3   637.8  4080.5  72542.0    72585
read      250.7   196.1    63.8   152.7   163.0   225.1   266.4   292.6   312.4   335.3   363.2   401.5   491.0  1657.3  7211.7 133514.4   133669
read      239.6   245.1    63.8   117.8   156.8   230.5   254.3   268.2   277.7   290.3   307.2   335.3   409.2  2153.5 10969.6  11824.3    11820
read      251.6   222.5    63.8   122.3   157.4   246.8   274.7   289.8   300.2   314.1   331.8   359.1   428.3   974.1 10443.4  12639.0    12639
read      349.2   427.3    63.8   153.8   165.5   244.7   283.8   312.5   338.2   372.8   441.9  1318.8  1929.5  3920.4  8001.3 118486.6   118548
read      270.4   199.9    63.8   165.3   178.1   248.8   285.2   307.0   323.0   343.9   372.1   420.7   563.5  1689.6  7391.8 165948.7   165754
read      247.6   180.7    59.1   144.2   153.5   221.6   277.3   306.1   324.7   344.4   368.2   401.8   484.6   728.8  8130.6  86714.0    86823
read      246.6    81.6    59.1   138.0   162.1   244.8   271.6   286.7   296.8   311.2   328.7   357.4   426.4   827.4  2334.6  16854.7    16898
read      265.0   210.2    63.8   153.2   163.5   230.4   278.0   308.3   330.3   355.9   388.8   442.8   656.1  2503.9  6436.3 123068.8   123124
read      252.3   143.1    63.8   147.3   156.6   232.7   289.2   314.9   331.7   349.3   370.2   400.2   466.5   621.9  4154.6  72291.1    72278
read      263.2   208.1    63.8   149.8   161.4   256.7   298.3   318.1   332.2   346.8   367.1   396.9   465.6   640.4 11523.9  47839.1    47757
read      262.4   164.3    63.8   149.8   160.5   250.1   302.5   326.1   341.5   358.9   378.9   409.9   477.6   633.7  4332.5  60416.0    60510
read      272.8   181.5    68.9   154.3   173.0   271.2   302.0   318.4   330.9   344.3   363.3   391.7   458.6   681.5 10421.4  25267.8    25237
read      252.6   148.6    63.8   150.0   159.4   226.3   279.4   310.4   331.0   352.6   377.1   412.2   491.3   712.1  4574.5  97761.8    97783
read      256.0   225.0    63.8   150.7   160.8   226.1   273.9   303.8   325.0   349.0   377.3   419.6   541.9  1612.7  7622.6 119039.4   118966
read      253.1    91.2    63.8   144.9   169.6   252.8   279.2   293.3   304.2   316.9   334.1   359.9   417.4   585.4  1961.1  16675.4    16631
read      242.4    79.9    68.9   130.6   164.4   241.1   265.6   278.5   288.8   300.1   316.4   341.9   400.6   625.3  3024.0  11787.4    11743
read      244.8   207.0    59.1   147.4   156.3   216.3   262.5   292.2   313.5   336.5   362.6   397.2   466.5  1380.4 11426.1 114811.3   115026
read      241.4   168.3    63.8   148.4   157.1   215.9   259.6   288.2   308.8   332.0   359.0   394.8   462.7   628.7  7691.3 122444.7   122371
read      228.4   148.3    68.9   117.5   141.6   226.3   248.8   261.4   270.3   281.5   295.8   320.3   378.4   640.4  8471.2   7188.9     7198
read      256.7   332.8    63.8   148.0   164.3   251.1   279.8   294.5   306.2   319.0   337.3   364.2   426.8   650.5 17192.6  25084.1    25022
read      250.7   186.6    63.8   156.9   167.6   228.8   264.9   287.5   304.7   325.3   352.4   392.6   470.3  2293.6  7154.3 157422.2   157513
read      256.3   167.2    63.8   162.9   174.8   238.7   272.7   293.4   309.4   328.6   354.2   394.4   479.5   677.8  6064.7 171807.0   171975
read      248.7   239.6    63.8   155.7   166.3   227.0   263.6   286.5   303.9   324.7   352.0   392.2   469.3   925.2  5688.0 154782.8   154918
read      245.9   208.7    74.4   152.3   162.6   222.7   262.4   287.8   306.8   329.4   357.9   396.5   470.9   629.7 15890.6  15433.0   139185

Total QPS = 93128.2 (93128248 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23002676762 bytes :   21.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.86%,32.16%,100.00%
