Random waveform, supplied seed
Total number of intervals = 112 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185)
Average QPS expected = 93505
Timestamp start: 1747330464621
Timestamp end: 1747331464860

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      274.8   201.9    63.8   166.0   178.5   246.6   283.3   306.5   324.2   347.1   381.9   444.5   644.5  3034.5  7318.5 174171.2   174179
read      248.9   204.7    63.8   149.0   157.3   216.5   265.4   297.1   319.6   344.1   372.8   413.7   506.3  1830.8  7325.0 106245.9   106356
read      281.0   224.5    63.8   166.3   179.2   249.9   287.9   312.0   331.5   357.5   395.6   467.3   692.1  3166.4  8342.8 178723.3   178750
read      248.5   186.7    63.8   148.9   157.1   216.3   264.8   296.3   318.7   343.7   372.8   414.3   507.3  1666.5  7235.5 105825.4   105831
read      250.5   182.5    63.8   149.3   157.7   218.5   267.9   300.1   323.4   349.4   380.1   423.9   521.9  1235.3  4391.4 110683.9   110667
read      226.9   142.5    68.9   107.4   138.3   223.8   246.4   259.0   268.6   279.9   295.4   323.0   408.3  1223.1  6762.6   8797.6     8803
read      286.2   302.2    63.8   143.4   154.2   249.1   308.4   337.6   357.1   378.3   403.6   447.4   857.1  3817.3 11073.7  45541.3    45662
read      279.6   334.6    63.8   143.2   156.3   255.1   300.2   322.4   338.2   356.3   378.5   418.7   799.6  3294.3 16787.8  30923.0    30867
read      288.2   312.4    63.8   143.3   154.2   250.6   310.5   339.8   359.2   380.4   404.8   449.2   938.2  3760.5 11672.0  45544.0    45656
read      259.5   237.2    63.8   147.0   155.7   220.1   272.3   304.9   328.0   354.1   385.8   431.4   596.6  3356.8  8417.9 100808.0   100938
read      248.7   182.3    63.8   150.9   160.5   217.1   258.2   286.2   307.3   332.5   363.9   409.1   565.6  1920.4  6149.7 132363.1   132360
read      248.1   135.2    63.8   144.3   153.8   226.5   283.7   310.2   327.3   345.4   367.9   399.5   467.7   660.2  4228.2  67563.2    67591
read      254.3   178.6    68.9   147.2   160.5   248.9   283.7   301.0   313.8   329.0   347.2   376.7   443.5   686.2 10170.9  34023.9    33910
read      245.7   193.1    59.1   144.2   153.2   216.1   271.4   302.5   322.6   344.2   369.1   402.8   481.3  1060.8  8503.8  85777.9    85729
read      240.0   129.0    63.8   116.3   160.9   234.1   260.2   273.7   284.8   296.5   314.6   344.6   442.4  1378.4  4517.4  12927.9    12884
read      286.6   296.5    59.1   143.4   154.4   249.7   308.7   337.9   357.2   377.7   402.6   444.9   893.1  4144.0 10233.7  45640.4    45621
read      280.8   385.4    63.8   143.1   154.9   252.7   303.6   328.3   345.1   364.8   389.4   428.9   853.5  3178.5 12551.4  36984.1    36938
read      274.4   255.3    59.1   143.1   153.1   237.6   296.4   326.2   346.5   370.2   398.2   440.5   745.8  3808.2  7994.1  56841.2    56902
read      240.2   170.6    63.8   144.7   153.3   210.8   259.8   291.6   313.0   336.4   363.3   399.4   475.2   763.1 11074.6 102164.8   102243
read      240.4   209.1    63.8   116.9   159.4   232.0   257.8   271.8   282.8   295.1   313.9   344.5   432.2  1611.1 10451.2  14176.0    14085
read      250.9   195.2    63.8   144.2   153.3   216.1   269.2   301.7   323.0   346.8   375.3   419.4   542.6  2372.1  8029.2  94156.8    94103
read      266.2   156.0    63.8   145.2   155.5   241.6   299.6   328.6   348.7   372.0   401.1   448.3   574.4  1416.8  4169.4  58327.9    58175
read      250.5   171.2    63.8   155.4   165.6   224.9   262.4   287.2   306.3   329.5   360.4   407.0   539.7  1232.5  4640.1 151256.7   151312
read      265.6   179.4    63.8   146.5   155.8   231.9   291.3   324.1   347.2   373.6   406.0   457.1   589.4  2069.6  4373.5  83187.3    83333
read      257.8   179.1    63.8   160.0   170.5   232.9   270.1   293.6   312.2   335.3   366.5   417.8   548.4  1403.2  6200.8 165205.0   165153
read      239.4   188.6    63.8   148.0   156.4   211.9   252.7   281.4   302.4   326.2   355.0   393.6   464.4   914.8  7446.9 123736.8   123975
read      253.4   190.4    63.8   147.4   162.7   247.8   277.8   293.8   305.8   319.1   338.6   368.4   439.7   979.4 11016.4  28624.2    28449
read      254.7   171.8    63.8   124.5   160.8   244.6   273.5   289.8   301.5   316.0   336.4   369.2   524.7  2260.5  5785.6  14938.2    14903
read      315.3   430.0    63.8   143.8   157.3   262.7   311.0   335.5   353.1   373.5   402.6   471.5  1742.0  7026.6 13191.7  31250.7    31189
read      296.0   324.2    59.1   143.2   154.4   255.9   311.7   339.3   358.1   378.7   404.0   451.0  1352.0  4361.5  8301.7  40566.2    40636
read      257.1   226.0    63.8   144.6   153.8   222.1   279.7   311.3   332.4   355.7   383.2   423.7   531.3  3271.3  7518.9  80473.4    80574
read      273.1   245.8    63.8   163.7   175.7   244.0   282.7   306.9   325.3   349.1   383.0   440.4   614.8  2868.6  8540.3 168684.6   168820
read      274.3   238.5    68.9   161.6   173.1   241.3   280.9   305.4   323.8   347.2   381.1   436.9   678.8  3615.1  7452.0 162715.4   162621
read      252.0   212.3    59.1   148.3   156.9   219.1   270.5   303.4   326.1   351.6   381.8   426.5   541.8  1360.0  6237.0 101729.6   101621
read      249.8   168.8    59.1   144.0   154.2   233.2   285.1   308.7   324.2   342.3   365.0   397.1   463.3   597.3  6698.4  58469.7    58592
read      252.4   197.0    59.1   155.7   166.1   226.9   264.1   288.3   306.8   329.3   359.4   404.0   518.5  2008.2  7770.2 153151.1   153042
read      240.4   147.3    63.8   147.7   156.1   212.7   257.0   288.5   310.3   334.6   363.4   401.4   477.5   710.6  4349.3 112157.9   112238
read      256.4   189.4    63.8   159.3   169.9   232.9   270.0   293.4   311.7   334.2   364.3   411.9   533.9  1025.3  5976.8 160100.4   160265
read      253.1   184.0    63.8   144.7   155.1   236.3   287.1   310.6   326.4   344.4   366.8   399.3   469.7   680.5 11091.3  57143.4    57109
read      241.7   139.7    63.8   144.3   153.4   214.6   266.6   297.9   318.0   340.3   366.3   400.9   468.9   625.3  4265.8  88729.0    88551
read      240.9   224.2    68.9   112.6   139.9   234.8   259.7   272.8   283.5   295.4   312.9   340.8   424.1  1968.0 10756.3   8384.0     8385
read      291.9   211.1    63.8   148.4   161.8   269.6   324.4   353.7   373.4   397.2   428.9   488.0   759.8  1322.4 11434.1  34074.0    34088
read      362.2   266.5    63.8   165.1   179.2   290.2   391.1   457.5   501.1   550.6   620.7   742.8  1097.9  1909.6  7474.3 113448.8   113600
read      534.8   619.5    68.9   194.6   209.9   270.2   326.5   484.2   748.0  1228.5  1431.0  1631.7  2883.1  4654.0 10660.0 131713.4   131842
read      279.6   233.1    63.8   151.3   161.6   228.5   277.9   312.1   338.1   370.3   416.0   526.1  1073.7  2706.1  7512.2 112166.4   112066
read      246.4   128.6    63.8   143.8   153.4   223.4   278.5   306.1   323.7   343.8   368.1   401.2   469.2   634.6  4087.4  72634.7    72585
read      244.0   163.1    63.8   151.3   161.1   217.5   256.3   283.9   304.4   328.7   359.2   401.1   487.2   877.0  6457.6 133667.0   133669
read      248.1   216.1    63.8   120.1   161.1   242.1   268.6   283.3   293.7   307.3   323.4   353.6   424.9  1241.9 11272.5  11834.0    11820
read      250.3   196.0    68.9   119.2   161.0   246.7   275.1   290.8   301.8   315.2   333.6   363.4   439.3  1000.4  5302.0  12570.7    12639
read      256.3   178.1    63.8   149.8   159.1   218.6   264.4   296.1   319.9   347.5   382.5   436.9   781.0  1447.3  5325.0 118457.9   118548
read      260.9   178.7    63.8   162.0   173.4   236.0   272.8   295.9   314.5   337.6   369.0   421.8   565.7  1243.2  6142.7 165517.6   165754
read      247.3   163.3    63.8   146.2   155.5   219.1   274.1   305.7   325.8   346.9   371.8   404.5   473.3   715.3  7147.4  86766.1    86823
read      250.6   194.8    63.8   134.3   163.9   244.8   273.2   288.8   299.5   314.1   332.6   361.4   425.6   889.8 10704.1  16834.0    16898
read      267.2   272.0    63.8   150.4   160.1   221.3   264.8   294.7   318.5   346.8   383.3   440.4  1218.2  3131.8  9312.6 123177.3   123124
read      244.7   141.3    63.8   143.5   153.2   221.8   277.6   304.4   321.4   340.1   362.6   394.4   460.3   628.7  5396.2  72274.0    72278
read      258.0   308.1    59.1   146.4   158.2   247.5   290.8   310.8   324.2   340.1   360.5   391.6   461.4   672.8 22728.0  47727.0    47757
read      252.8   123.1    63.8   145.8   156.3   236.6   290.8   314.5   330.3   346.9   368.6   399.0   463.7   624.6  3982.1  60625.6    60510
read      255.6   180.0    63.8   147.5   165.1   251.6   281.2   296.4   308.9   322.1   341.4   370.7   436.7   638.7 11305.0  25297.6    25237
read      244.4   190.4    63.8   145.8   154.7   214.6   265.5   297.0   318.7   341.7   368.4   403.8   480.3   704.5 11574.6  97863.4    97783
read      242.4   140.2    63.8   149.4   158.1   215.2   258.6   288.6   310.3   334.9   364.0   402.4   481.3   802.3  4311.3 119134.7   118966
read      248.2   204.9    63.8   135.5   163.1   241.7   268.9   284.0   294.5   308.7   326.1   355.4   433.5  1243.5 13445.6  16638.3    16631
read      247.4   103.5    63.8   117.6   159.3   246.3   273.9   289.2   299.8   314.1   332.1   359.5   427.1   764.9  2509.4  11770.2    11743
read      394.9   604.2    63.8   161.7   175.5   263.5   313.3   354.6   391.7   442.1   542.6   992.6  3021.0  7738.1 10125.9 114884.7   115026
read      274.0   204.8    63.8   152.9   164.0   238.1   288.8   324.8   353.3   384.4   419.3   467.9   608.8  2383.3  6418.7 122425.8   122371
read      227.0   154.9    68.9   111.2   133.3   225.0   247.1   259.8   269.3   280.8   295.6   322.1   397.4   800.6 10335.7   7217.9     7198
read      259.1   199.9    63.8   144.4   161.5   252.5   286.7   305.1   318.3   334.4   354.1   385.7   459.0  1061.7 10957.1  25045.7    25022
read      295.3   236.1    68.9   161.7   173.1   244.2   292.2   325.0   351.9   388.2   444.7   582.5  1015.6  2288.8  7461.0 157297.0   157513
read      292.3   162.5    68.9   165.5   178.6   270.9   323.4   352.3   372.5   396.7   427.6   474.7   585.3   895.1  5013.0 171815.2   171975
read      259.5   161.4    63.8   159.1   169.5   235.7   277.6   303.7   322.7   345.5   374.2   419.3   515.4   746.4  6546.6 154821.0   154918
read      264.1   350.8    63.8   154.2   164.4   223.2   261.9   286.9   306.0   329.1   359.1   401.7   520.3  4365.9 15227.8  15465.8   139185

Total QPS = 93131.5 (93131456 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23003469632 bytes :   21.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.86%,31.50%,100.00%
