Random waveform, supplied seed
Total number of intervals = 240 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325, 73684, 48420, 6828, 118747, 7123, 175577, 147498, 35814, 59488, 167483, 88988, 9869, 111786, 92736, 178657, 108877, 19091, 65772, 79060, 99953, 24354, 144236, 168093, 22028, 77499, 128271, 126673, 43605, 103217, 93706, 23247, 77378, 10495, 134841, 120602, 36975, 151323, 105217, 110653, 127593)
Average QPS expected = 87982
Timestamp start: 1747075835216
Timestamp end: 1747077035573

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      234.2   129.9    80.4   121.4   135.7   230.1   256.3   270.2   280.2   292.2   308.7   335.7   459.7  2013.9  3925.8  23734.4    23787
read      290.2   451.0    68.9   106.4   117.2   232.1   292.4   326.7   351.5   381.0   417.9   482.1  1541.5  6818.4 12248.9  61700.0    61848
read      310.5   565.3    68.9   110.9   123.2   210.3   264.8   302.6   334.3   375.4   439.3   609.4  3026.9  7151.5 16271.1 101990.4   101968
read      297.7   550.5    68.9   110.3   122.1   207.1   259.8   294.8   323.6   363.9   434.4   648.0  1605.3  8179.8 16423.3 108826.4   108767
read      283.0   529.2    68.9   108.9   120.0   202.1   252.9   285.1   310.3   342.9   394.0   504.6  2247.2  7281.8 16148.8  97209.2    97139
read      320.6   609.7    68.9   131.1   149.2   227.3   259.8   279.3   294.8   315.8   347.8   445.7  3683.9  7389.9 14808.3 158742.8   158594
read      271.8   497.7    68.9   115.4   129.1   201.9   235.3   256.2   272.2   291.9   318.6   369.3  3283.5  6446.6  9289.3 141165.6   141240
read      244.6   276.5    74.4   108.7   119.7   216.8   259.1   281.1   296.5   315.6   340.6   384.0   839.0  4429.4  7779.0  41507.4    41405
read      274.4   458.1    68.9   105.0   116.0   215.6   271.3   304.2   327.6   354.9   389.0   446.4  1425.3  7504.2 13135.5  58092.4    57997
read      326.9   566.7    63.8   117.1   132.2   211.0   246.2   269.0   288.0   314.4   364.0  1080.8  3478.0  6964.1  8906.7 133695.8   133577
read      252.8   359.3    68.9   107.1   117.8   212.2   260.6   286.5   305.3   327.6   358.0   408.0   861.6  6249.2  9355.7  53837.8    53832
read      361.7   605.2    68.9   125.8   143.4   225.2   261.8   286.0   306.9   338.9   429.2  1304.1  3777.2  7197.6  9982.3 139521.2   139832
read      313.2   529.7    68.9   139.4   158.7   243.0   277.8   298.4   315.2   336.8   368.4   430.7  3411.3  7157.8  9891.8 170439.0   170515
read      264.5   474.9    68.9   111.3   123.5   197.2   233.8   256.6   273.6   294.9   323.0   373.8  3189.4  6336.3  8060.0 128590.8   128494
read      224.9   159.5    74.4   119.1   132.6   218.1   244.1   258.0   268.5   280.9   296.9   324.6   449.2  2122.0  5402.3  20672.0    20789
read      918.1  1436.4    68.9   130.3   154.4   412.3   746.8   987.3  1205.5  1550.5  2121.0  3468.2  7125.2 13497.2 25143.8  63647.2    63647
read      870.8  1357.2    68.9   138.7   160.1   348.0   704.6   963.5  1186.6  1489.5  2055.5  3302.7  6792.0 12698.5 23298.0  64869.8    64802
read      238.2   281.3    68.9   107.1   117.6   208.3   256.7   281.3   298.6   319.5   346.1   392.7   633.0  4357.8  9649.3  55846.0    55719
read      413.3   618.7    74.4   164.2   184.6   268.8   308.0   334.8   359.3   398.5   513.7  1364.6  4073.2  7255.0  9211.6 174092.6   174179
read      263.5   424.6    63.8   111.9   125.3   210.5   249.4   271.2   287.4   307.1   334.2   385.0  1725.2  5406.1  9855.2 106376.8   106356
read      303.8   491.6    74.4   145.8   164.9   243.5   274.1   292.5   306.7   323.5   348.7   398.0  3310.7  6478.4 11262.6 178745.6   178750
read      236.9   264.6    68.9   106.8   117.3   192.5   240.1   269.9   292.0   318.5   355.2   427.5   899.9  4258.2  7375.3 105836.8   105831
read      259.4   276.7    68.9   109.1   120.2   201.2   255.8   291.5   318.9   355.2   411.0   558.9  1202.6  3393.2  8117.7 110923.8   110667
read      216.4   137.8    86.8   133.2   149.8   202.5   221.6   232.4   241.0   251.6   267.4   294.1   595.7  2079.2  5627.2   8811.0     8803
read      311.2   500.9    74.4   108.8   120.5   239.8   295.9   326.1   346.8   371.7   403.6   472.8  2530.1  7333.5  9499.6  45662.6    45662
read      268.0   330.6    68.9   112.2   124.9   234.5   277.1   299.0   314.3   332.2   355.3   397.5  1358.2  4149.8  9815.5  30736.4    30867
read      314.9   543.4    68.9   108.6   120.2   239.5   294.6   325.1   346.2   370.9   402.2   467.6  2877.6  7284.2 12594.8  45490.0    45656
read      259.0   291.1    68.9   107.7   118.4   202.2   261.0   296.5   324.0   358.8   407.4   505.2  1291.6  3728.7 10273.9 101029.6   100938
read      226.4   229.1    68.9   110.3   121.3   192.6   235.6   263.3   283.3   306.9   336.5   381.8   718.6  2822.6  7367.3 132531.6   132360
read      268.2   346.0    68.9   106.2   116.5   220.8   277.9   308.7   330.6   357.1   392.7   458.2  1337.9  4911.3  9407.5  67540.2    67591
read      287.1   407.5    74.4   111.2   123.2   237.0   284.5   309.1   326.1   345.4   372.5   424.7  1985.5  6037.2  8602.2  34131.0    33910
read      280.0   325.8    68.9   106.2   117.0   220.2   290.4   333.4   365.0   400.6   445.6   526.8  1379.0  4680.9  7804.5  85727.2    85729
read      234.1   199.8    80.4   124.2   142.8   212.6   235.6   250.1   260.5   272.6   290.4   324.7   938.5  2737.6  7708.5  12856.4    12884
read      269.8   338.2    74.4   109.3   120.5   232.7   283.9   310.7   329.2   350.2   377.6   426.8  1126.1  5400.2  7966.0  45641.0    45621
read      265.4   316.6    74.4   110.4   122.3   237.0   287.1   312.5   329.8   348.7   372.6   410.1   756.9  5628.3  8836.6  37077.2    36938
read      267.8   338.9    68.9   105.5   115.7   232.7   291.8   325.2   348.8   374.8   404.0   450.7   765.0  5810.0 10577.6  56961.0    56902
read      256.9   277.9    68.9   107.4   118.1   200.0   256.7   291.5   317.6   350.3   400.1   520.6  1286.2  3748.5  7791.4 102301.0   102243
read      222.8   130.3    80.4   122.5   139.2   211.9   235.3   249.3   259.3   271.3   288.2   316.1   548.7  2115.6  3915.4  14071.4    14085
read      248.4   300.4    68.9   106.1   116.3   200.0   259.7   294.2   319.0   349.6   392.5   469.9   897.1  3402.2 13416.0  93925.4    94103
read      265.3   313.9    68.9   105.8   116.1   231.4   289.5   321.1   344.5   371.3   403.7   457.0   750.2  5912.6  9894.2  58230.8    58175
read      363.3   400.9    74.4   138.1   158.6   274.9   326.4   358.4   383.8   418.8   481.7  1293.1  1727.4  4038.2  9369.3 151314.2   151312
read      242.1   219.5    68.9   105.8   115.8   204.2   265.7   298.7   322.1   350.3   387.5   450.9   660.7  2977.3  7433.1  83545.8    83333
read      413.7   431.5    80.4   175.8   202.5   324.9   380.6   414.6   441.3   478.1   544.7  1313.4  1733.3  4070.3 11722.3 165107.0   165153
read      226.9   162.9    68.9   111.2   123.0   202.0   248.9   276.0   295.4   317.8   345.9   392.2   536.6  1663.0  6079.4 124311.2   123975
read      233.8   160.4    74.4   116.7   129.9   230.1   259.8   274.3   285.7   297.4   315.1   341.3   417.8  2682.1  5460.4  28546.6    28449
read      237.8   212.9    80.4   122.8   139.7   218.4   244.0   258.6   269.5   282.5   298.9   333.3   825.9  3341.3  7407.8  14920.6    14903
read      266.3   318.1    74.4   111.8   124.3   234.2   278.3   301.4   317.2   335.9   359.7   399.6  1278.7  4462.9  9853.2  31264.6    31189
read      263.9   306.4    74.4   108.6   120.2   235.7   287.3   314.7   333.8   355.4   382.0   424.1   661.3  5283.2  7842.2  40543.0    40636
read      257.8   284.3    68.9   106.3   116.7   211.2   274.7   310.2   336.4   367.7   409.3   487.1   898.4  3684.0  9458.4  80696.2    80574
read      245.8   205.6    74.4   129.3   145.0   226.2   264.7   287.1   303.7   323.5   351.1   396.5   521.4  2288.9  7451.9 168513.2   168820
read      241.5   213.4    68.9   123.2   138.8   218.7   258.5   282.1   299.4   320.5   349.1   397.2   536.8  2771.3  7567.4 162383.2   162621
read      243.7   275.8    68.9   107.0   117.4   196.9   251.8   284.7   308.5   337.2   375.7   458.4   981.6  2982.6 11420.8 101747.6   101621
read      275.2   346.4    68.9   106.0   116.6   234.4   294.6   329.9   354.7   382.7   417.6   472.5  1022.2  6123.6 10632.0  58580.0    58592
read      390.1   399.5    74.4   157.4   180.7   299.5   353.4   387.6   415.3   454.4   529.1  1316.4  1716.0  3873.9  8448.1 153095.2   153042
read      223.7   177.1    68.9   109.5   119.9   195.1   242.7   271.6   292.5   316.4   345.6   391.6   553.7  2211.8  4330.1 112439.4   112238
read      230.7   193.8    74.4   120.6   134.8   210.0   247.8   270.5   287.5   307.7   334.0   374.6   489.8  2413.4  7587.9 160232.8   160265
read      237.4   195.4    68.9   105.7   115.8   222.0   272.8   297.7   315.3   336.3   363.7   405.2   518.4  1849.1  8704.9  57245.8    57109
read      249.0   306.6    68.9   104.5   114.5   201.9   263.0   297.7   323.0   353.9   395.7   468.2   887.3  3639.1 13645.0  88713.8    88551
read      205.2   126.7    80.4   133.1   148.1   197.3   214.5   224.3   231.3   239.8   251.6   271.3   350.3  1739.1  6368.0   8389.0     8385
read      257.4   294.7    74.4   108.6   120.0   229.5   274.0   297.0   313.1   331.3   353.8   390.6   839.7  4446.7  7937.9  34030.4    34088
read      284.3   329.7    68.9   109.7   121.2   207.0   260.1   292.6   317.9   352.4   415.8   798.6  1527.5  3429.1  8479.4 113370.8   113600
read      210.4   154.9    68.9   108.0   118.5   186.2   226.8   252.4   271.7   294.5   322.1   364.3   468.0  1462.2  3236.7 131753.6   131842
read      212.4   135.1    68.9   106.3   116.3   186.3   233.1   262.5   283.2   307.0   335.9   377.3   494.8  1160.0  2946.1 111894.8   112066
read      246.9   262.6    68.9   103.7   113.6   212.2   270.9   301.1   322.1   347.2   381.2   436.2   659.4  4183.8  7891.7  72581.0    72585
read      330.2   415.0    68.9   119.3   135.0   235.6   285.5   314.1   336.7   367.7   426.9  1289.4  1772.1  4246.1  9952.0 133593.8   133669
read      221.8   166.0    74.4   131.8   149.4   211.0   230.6   241.5   249.7   259.5   272.4   294.7   466.9  2705.0  6247.4  11786.2    11820
read      226.2   175.6    80.4   127.7   144.8   213.1   236.0   250.0   259.9   271.2   287.2   313.8   491.7  2685.4  7718.7  12551.6    12639
read      285.5   336.2    74.4   114.2   128.1   219.5   271.3   301.8   324.7   353.4   396.6   538.3  1582.2  3492.5  9541.4 118486.4   118548
read      322.5   211.4    68.9   156.5   179.3   295.5   348.3   380.1   403.6   433.8   475.1   547.3   751.5  2540.0  7125.0 165888.0   165754
read      262.5   300.6    68.9   108.6   119.4   212.2   273.7   309.4   335.8   368.2   414.9   506.3  1097.9  3839.0 11046.8  86965.4    86823
read      233.6   125.3    80.4   130.9   148.0   228.4   251.7   264.7   273.3   285.4   299.4   324.3   422.6  2218.7  4103.8  17012.4    16898
read      317.8   379.5    68.9   117.4   132.3   233.0   288.6   320.9   346.4   382.0   442.4   904.0  1722.4  3558.0 10123.7 122934.4   123124
read      240.0   159.3    68.9   109.4   119.7   215.1   273.6   303.2   323.2   346.8   378.3   430.3   620.7  1512.5  4271.4  72320.2    72278
read      275.9   332.6    68.9   108.7   120.3   241.0   298.5   330.5   352.3   376.1   406.4   458.0   874.2  6171.6  9603.1  47923.0    47757
read      301.9   474.3    74.4   109.0   120.3   241.4   308.1   345.9   373.5   404.6   446.0   516.0  1420.6  8196.7 11949.6  60451.6    60510
read      249.2   226.4    74.4   113.4   127.0   229.6   266.2   285.6   298.8   315.0   335.6   369.4   853.2  3198.3  7468.7  25210.0    25237
read      283.1   378.1    74.4   109.9   121.3   212.0   273.7   314.1   345.9   389.5   456.7   596.1  1423.9  5655.0 12207.1  97704.2    97783
read      216.5   155.2    68.9   108.2   118.6   190.2   234.3   262.2   282.3   305.9   334.9   377.5   505.4  1628.5  3309.5 119037.8   118966
read      225.9   132.0    74.4   126.9   143.2   220.2   243.1   255.0   264.6   274.2   289.6   313.8   403.8  1981.0  4667.2  16658.2    16631
read      213.5    95.9    80.4   126.0   142.5   206.5   227.9   239.5   248.8   259.8   273.7   296.8   432.0  1255.9  3081.3  11781.4    11743
read      393.1   503.8    68.9   119.0   135.4   242.8   298.6   337.0   373.2   453.5  1029.3  1461.8  2155.5  4824.1  8030.2 114944.0   115026
read      215.0   142.5    68.9   107.3   117.8   188.3   232.2   260.0   280.1   303.7   332.8   374.6   509.3  1710.8  4926.5 122522.8   122371
read      206.7    93.1    93.8   140.0   154.2   200.4   217.0   226.6   232.8   241.3   252.4   271.1   329.2  1744.0  3620.9   7203.4     7198
read      243.3   192.3    74.4   113.4   127.2   227.6   263.8   282.8   295.8   311.9   331.9   364.4   702.9  2822.5  7598.6  25104.6    25022
read      322.2   358.2    68.9   133.4   152.5   262.0   313.1   343.6   367.9   398.5   443.7   549.7  1641.5  4149.6 10459.4 156979.8   157513
read      266.2   175.6    68.9   137.4   155.2   246.0   287.3   311.4   329.8   352.6   384.9   438.3   587.4  2043.2  6035.0 172106.4   171975
read      255.3   201.1    74.4   125.3   141.2   228.4   272.7   299.1   318.9   343.4   376.8   434.8   614.9  2820.4  7354.6 155109.0   154918
read      224.3   195.1    74.4   113.3   125.9   198.7   239.2   265.1   284.0   306.5   335.2   379.1   515.8  2317.9  5651.6 138910.2   139185
read      251.8   220.1    68.9   120.9   136.2   222.1   267.5   294.4   315.3   341.4   378.5   447.3   635.5  3005.8  8002.6 152607.8   152724
read      228.0   114.8    74.4   124.3   139.8   226.1   250.4   263.6   272.4   283.9   296.7   319.7   393.3  1388.7  4365.5  20782.0    20845
read      318.9   376.3    68.9   122.5   138.9   238.2   289.7   320.0   344.9   379.0   436.8   769.9  1716.5  3763.4 10249.2 140111.2   140348
read      224.9   138.2    68.9   106.1   116.1   196.4   253.6   284.9   306.9   331.8   363.3   414.8   582.8   999.6  1780.9  88571.0    88725
read      330.2   388.3    68.9   119.9   136.2   240.6   294.1   325.2   350.4   386.2   452.4  1212.8  1787.3  3669.1  7859.4 134158.0   134088
read      252.5   260.7    68.9   106.4   116.7   219.9   277.4   307.7   329.1   355.0   389.5   444.5   668.6  4207.8  8162.4  65998.0    66126
read      274.0   384.2    68.9   107.2   117.9   220.1   286.7   324.4   352.7   385.9   428.0   499.8  1230.1  6236.8 13121.5  78075.4    78214
read      252.3   290.1    68.9   107.0   117.4   227.8   277.4   303.4   321.1   343.3   372.2   421.3   658.0  4252.5 10226.7  55314.6    55191
read      262.0   250.9    68.9   106.4   117.3   233.4   290.2   320.7   343.0   369.1   402.1   457.7   685.2  3547.3  7902.8  54033.4    54081
read      287.0   331.8    68.9   109.3   120.9   208.6   262.2   293.8   318.0   349.3   402.6   794.9  1640.9  3195.0  7623.6 112387.4   112478
read      334.9   224.0    74.4   171.6   196.4   313.8   362.6   391.0   412.2   438.0   474.1   536.3   686.3  2787.8  7712.8 179360.6   179666
read      301.9   382.2    68.9   109.8   121.5   215.3   274.7   312.1   342.0   385.4   470.2   761.8  1684.5  5286.8  8136.2 100696.4   100584
read      347.8   425.5    68.9   120.9   137.7   246.7   302.4   336.8   365.4   405.1   492.4  1287.9  1852.5  4381.7  8102.1 127891.6   127920
read      204.7   129.6    86.8   136.6   150.0   195.4   212.2   221.9   229.6   238.2   250.8   272.2   362.3  1934.3  6387.5   6615.0     6594
read      265.2   332.5    74.4   113.0   126.8   237.5   277.4   298.5   313.4   330.9   353.7   393.8   986.3  6251.6  9318.7  24938.8    25020
read      412.6   544.5    74.4   131.6   151.9   268.0   319.5   357.0   393.1   460.5   782.9  1482.2  2596.9  6190.5 12482.4 129623.8   129587
read      209.6   103.3    80.4   131.9   148.8   204.5   223.5   233.5   241.7   251.5   265.5   287.7   346.6  1068.3  4988.1  10225.2    10277
read      321.7   368.6    68.9   130.4   149.2   256.2   303.9   333.9   358.7   393.1   448.8   584.2  1750.1  4066.7  9139.2 148230.2   148458
read      246.1   241.7    68.9   106.7   116.9   219.0   276.3   304.8   324.1   347.3   379.3   434.1   639.0  2718.7 12013.9  66167.8    66114
read      281.0   392.9    74.4   106.9   118.1   240.5   298.7   331.2   353.6   378.6   409.7   461.9   933.7  7435.2 10466.7  49311.0    49261
read      382.9   488.5    68.9   128.7   148.1   265.9   317.9   351.5   380.8   426.6   540.6  1419.5  2118.3  5601.4 10467.9 133091.2   133049
read      218.2   130.0    68.9   107.2   117.5   191.7   241.0   271.1   292.3   316.4   345.2   390.0   516.1  1226.6  3423.4 106586.0   106628
read      238.9   176.8    68.9   120.8   136.2   233.2   261.6   275.8   287.0   298.8   316.6   344.8   442.4  2511.8  7012.1  23511.0    23498
read      304.2   359.5    68.9   110.6   122.5   217.6   280.1   319.6   353.4   400.4   487.3   774.7  1687.0  3648.3 10873.5 103581.4   103564
read      232.1   143.3    68.9   123.7   138.6   215.2   252.8   274.7   291.7   312.0   338.3   379.3   485.0  1226.1  5423.1 161967.8   161774
read      229.7   101.0    74.4   112.3   123.9   232.1   267.0   283.9   295.2   309.4   326.2   353.2   419.9   943.8  3089.2  39136.8    39037
read      425.8   455.3    74.4   166.3   192.3   308.8   364.3   401.1   434.1   488.0   622.0  1408.2  2071.0  3983.0  8200.7 163732.0   163622
read      232.1   141.1    74.4   115.8   129.7   213.9   258.4   283.9   302.0   322.9   350.7   395.1   511.6  1117.3  2988.4 132665.0   132405
read      217.5   165.2    68.9   110.2   121.1   191.4   233.9   260.7   279.9   302.6   330.5   372.3   527.3  1923.7  5817.5 131594.8   131596
read      227.6   127.7    74.4   125.9   140.6   213.7   247.8   268.2   283.3   301.4   325.1   364.7   461.3  1049.1  3290.4 174284.6   174543
read      224.6   141.0    68.9   105.0   114.7   196.8   256.1   288.0   310.1   335.3   367.6   420.2   537.9   744.9  3196.1  90631.2    90567
read      238.5   178.3    68.9   108.1   118.7   195.5   248.3   283.7   311.6   346.7   401.5   511.0   775.2  1286.2  4183.0 116478.0   116582
read      218.3    75.1    80.4   130.7   147.6   217.8   238.3   250.1   258.5   268.8   281.8   302.5   346.4   513.4  2774.3  13913.6    13888
read      253.1   226.4    68.9   109.0   120.0   197.6   248.4   282.7   310.3   346.2   411.6   591.3  1162.8  1749.7  4715.9 119132.4   119224
read      217.7   137.1    74.4   116.7   129.7   199.6   235.7   258.5   274.9   295.2   320.5   361.7   465.8   969.7  4854.6 156560.2   156471
read      227.2   145.0    68.9   121.7   136.2   210.2   247.1   269.2   285.8   305.7   331.8   372.6   490.7  1226.9  3085.8 164004.8   164013
read      240.4   121.3    74.4   112.1   124.1   238.5   278.8   299.3   314.5   332.5   355.9   393.2   471.6   686.6  4245.6  41863.2    41909
read      407.7   477.3    68.9   135.4   156.7   287.3   347.6   388.7   423.7   475.1   589.1  1488.0  2425.6  4030.6  8047.5 128581.6   128280
read      223.2   134.5    74.4   110.1   120.9   198.2   249.2   278.9   299.6   322.9   352.2   397.7   517.9   879.6  3942.6 107133.8   107066
read      237.2   102.0    68.9   109.0   120.1   230.8   276.0   300.0   317.0   337.5   363.5   400.8   482.8   647.1  2345.0  46098.2    46119
read      214.5    85.3    80.4   132.7   150.1   209.6   230.2   242.1   250.9   261.9   274.8   297.1   364.9   826.6  3215.1  10286.0    10227
read      212.0    59.1    80.4   131.5   149.1   209.4   230.1   241.8   250.4   260.7   272.9   293.3   343.6   550.3  1827.3  10839.0    10870
read      336.8   360.4    74.4   132.8   152.0   260.3   313.5   347.5   376.3   415.7   476.2   698.6  1705.5  3720.8  8041.0 146735.2   146664
read      222.4    73.1    74.4   122.4   138.0   223.3   248.1   261.5   270.7   281.9   295.5   317.9   368.8   525.3  2405.4  19687.6    19865
read      261.0   220.0    68.9   112.3   124.7   209.0   262.2   295.4   321.1   355.9   410.8   571.5  1193.2  1806.1  4500.3 113318.2   113409
read      227.0   109.1    68.9   105.5   115.6   211.1   266.8   293.9   312.5   333.4   359.0   396.5   479.5   729.6  3166.7  70744.0    70623
read      235.7   117.8    68.9   107.4   118.3   227.0   277.9   304.0   321.3   340.6   364.2   397.6   468.8   660.2  3676.4  52691.8    52633
read      252.3   192.0    68.9   110.1   121.7   210.1   270.2   307.7   336.1   371.3   420.5   511.8   843.1  1442.1  2644.2 104471.8   104630
read      235.1   126.3    74.4   113.7   126.0   234.4   273.3   292.2   305.4   319.6   339.3   367.9   432.6   914.1  4283.3  42606.0    42594
read      225.7   120.9    68.9   108.1   118.6   199.5   255.6   286.5   307.6   331.6   362.1   408.1   541.5   922.2  2496.2  95124.2    95196
read      252.7   129.2    68.9   109.2   120.5   237.7   293.6   323.5   345.0   370.7   402.6   453.7   557.6   928.9  3471.0  52437.8    52243
