Random waveform, supplied seed
Total number of intervals = 240 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325, 73684, 48420, 6828, 118747, 7123, 175577, 147498, 35814, 59488, 167483, 88988, 9869, 111786, 92736, 178657, 108877, 19091, 65772, 79060, 99953, 24354, 144236, 168093, 22028, 77499, 128271, 126673, 43605, 103217, 93706, 23247, 77378, 10495, 134841, 120602, 36975, 151323, 105217, 110653, 127593)
Average QPS expected = 87982
Timestamp start: 1747078381374
Timestamp end: 1747079581716

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      322.5   568.1    74.4   112.3   124.9   250.7   308.4   340.8   363.8   390.7   426.0   491.1  2507.1  8038.6 10412.2  45670.2    45662
read      280.8   369.4    74.4   114.2   127.3   240.0   284.1   307.5   323.3   342.9   370.1   422.8  1601.1  5463.3  8720.3  30645.2    30867
read      317.8   574.6    74.4   110.9   123.4   244.9   301.9   333.5   355.9   382.2   416.9   484.6  2279.7  8720.2 13012.2  45522.4    45656
read      300.6   382.8    68.9   117.8   131.5   227.4   287.5   324.4   353.6   392.0   454.8   646.4  1563.9  4659.1 11686.8 100721.6   100938
read      302.8   305.3    74.4   128.6   145.7   251.1   306.7   340.3   366.8   400.7   451.9   549.7  1521.1  3810.9  8423.4 132572.4   132360
read      279.7   250.3    74.4   118.4   131.3   240.2   302.9   335.5   359.1   388.0   427.7   504.4  1003.2  3489.4  7735.1  67510.4    67591
read      343.1   545.5    74.4   124.1   139.9   272.4   329.2   360.5   383.1   410.3   448.9   530.6  2453.1  8031.0 13125.3  33889.0    33910
read      313.9   355.3    68.9   118.0   132.1   238.3   306.9   350.9   387.4   433.5   503.8   674.3  1618.5  4259.0 10810.2  85882.8    85729
read      247.9    89.1    86.8   146.4   168.3   242.9   266.7   279.5   289.8   301.9   318.8   350.1   450.0  1072.5  2433.5  12960.6    12884
read      343.4   487.0    74.4   122.3   137.7   274.8   343.4   383.2   412.3   446.1   490.9   581.0  1885.7  7575.9 11493.6  45628.6    45621
read      333.6   521.7    80.4   121.3   136.6   270.4   329.2   361.2   384.4   412.0   449.2   516.8  1958.9  7788.1  9461.5  37005.2    36938
read      339.4   532.5    74.4   118.5   132.9   266.0   338.2   381.8   413.5   449.7   496.7   588.1  1688.9  8892.8 13697.6  56985.2    56902
read      318.0   351.2    74.4   127.8   143.6   250.2   309.5   344.7   372.1   407.1   460.1   599.3  1685.2  4200.1  9482.2 102193.2   102243
read      249.4   134.9    86.8   143.1   164.4   243.7   267.6   280.5   290.3   301.8   318.1   345.9   453.7  1637.8  5517.1  14108.8    14085
read      314.9   385.8    74.4   117.7   131.8   233.9   300.0   343.5   379.2   426.2   498.0   692.4  1612.1  5068.6 12213.3  93904.6    94103
read      272.6   311.4    74.4   116.0   128.7   241.8   296.4   323.9   343.9   368.4   400.7   460.0   745.7  5365.8 11206.8  58157.8    58175
read      437.4   369.2    80.4   194.5   223.7   368.6   444.3   491.3   527.5   573.0   638.1   790.0  1701.4  4326.9  9585.9 151378.8   151312
read      282.5   330.9    68.9   116.0   129.2   226.1   284.0   316.9   341.7   372.4   418.8   535.6  1443.9  3908.2 13476.5  83317.6    83333
read      416.2   325.5    80.4   190.0   218.7   354.0   419.2   459.8   492.6   536.0   600.3   754.0  1610.4  3560.8  8404.0 164948.8   165153
read      223.5   163.7    68.9   110.9   122.8   201.1   245.0   270.3   288.4   309.7   336.5   376.8   502.0  1761.7  6673.1 123899.4   123975
read      252.3   206.0    80.4   121.7   136.6   241.1   273.8   291.6   304.6   319.1   340.0   373.3   510.2  3351.8  7597.6  28372.2    28449
read      237.7   146.6    80.4   129.3   147.8   225.7   252.0   266.9   277.1   290.7   308.7   340.0   567.7  2187.8  4953.9  14922.2    14903
read      284.0   366.7    74.4   116.2   130.6   244.5   290.3   314.5   332.2   353.1   381.8   433.7  1308.8  5993.6  9702.4  31200.2    31189
read      316.9   470.4    74.4   116.8   131.6   257.3   315.1   346.5   369.4   397.0   433.5   508.4  1656.6  7545.3 10144.9  40555.0    40636
read      323.6   470.9    74.4   118.1   132.0   241.3   308.0   347.4   379.0   422.1   493.5   683.7  1679.4  7482.5 14233.6  80662.8    80574
read      422.2   265.1    86.8   213.0   240.6   391.0   466.4   508.5   539.9   577.2   625.1   700.7   873.6  3117.1 10439.1 168839.4   168820
read      384.7   234.0    74.4   192.8   221.1   357.5   418.6   455.8   484.2   519.7   567.3   640.5   815.7  2947.5  9206.7 162547.2   162621
read      254.0   202.6    74.4   116.8   130.8   223.0   276.3   307.6   330.1   357.7   395.6   466.5   689.9  1840.5  8322.9 101533.8   101621
read      246.4   202.1    74.4   112.2   123.9   228.9   282.0   307.5   324.8   344.9   370.9   411.4   540.6  2467.9  8122.6  58770.2    58592
read      434.2   371.6    80.4   187.3   216.8   356.0   425.8   469.0   505.0   552.2   628.7   919.5  1716.0  3999.9  9677.1 152781.2   153042
read      261.9   204.4    74.4   118.4   132.9   228.1   282.3   313.8   337.1   365.6   403.7   476.6   736.7  3011.5  6786.5 112452.6   112238
read      344.8   234.0    74.4   147.6   170.7   304.6   374.2   418.8   453.7   497.2   555.9   650.0   880.7  2659.6  8155.0 160246.6   160265
read      255.9   186.9    74.4   114.9   127.4   235.9   288.7   315.1   334.3   357.2   388.3   442.4   690.1  1844.7  6420.7  57041.8    57109
read      309.6   348.1    74.4   116.0   130.2   235.0   297.0   334.1   363.9   402.9   473.0   705.3  1662.3  4196.9  8110.6  88723.2    88551
read      227.8   150.0    86.8   142.9   159.4   214.9   235.1   247.9   256.6   268.5   284.7   314.3   547.5  1849.8  7315.8   8369.8     8385
read      272.0   355.5    74.4   111.4   124.8   238.1   284.5   309.0   325.6   344.5   369.4   409.1   855.0  6055.6  8085.0  34043.0    34088
read      299.7   356.4    74.4   115.8   130.7   226.7   276.7   307.2   330.8   361.9   411.5   623.7  1673.9  4276.9  7859.1 113524.4   113600
read      300.5   244.4    74.4   134.6   153.5   265.5   322.0   357.0   383.6   417.3   465.0   548.4   791.0  2860.5  8085.4 131621.8   131842
read      255.9   182.8    68.9   122.5   137.5   227.2   277.0   306.9   328.5   354.4   389.0   445.5   675.8  2078.5  4626.2 112072.8   112066
read      244.6   175.5    74.4   111.1   122.3   218.8   278.1   308.3   329.1   353.2   384.7   435.3   592.8  1810.7  6776.7  72462.8    72585
read      340.9   383.8    74.4   133.0   151.4   261.1   314.1   346.6   373.6   410.2   470.1   777.7  1737.1  4066.1  7987.4 133876.4   133669
read      236.2   120.0    86.8   145.7   166.3   230.5   250.2   261.4   269.3   278.5   292.2   314.1   390.9  2038.9  3808.5  11744.6    11820
read      232.5   156.1    80.4   132.6   151.1   220.1   243.8   257.0   267.2   278.7   295.3   320.9   530.5  2458.0  4689.7  12675.2    12639
read      428.0   534.6    74.4   134.7   155.0   280.3   341.3   384.6   424.6   496.7   964.9  1507.3  2413.3  7063.4 11096.0 118302.8   118548
read      373.6   248.7    74.4   182.8   209.3   343.5   411.1   450.4   478.4   511.9   556.1   625.4   785.1  3039.2  9530.5 165759.6   165754
read      255.0   179.1    68.9   118.5   131.7   225.5   281.5   312.7   335.1   361.7   396.0   453.0   667.6  2115.1  6240.8  86733.6    86823
read      260.2   124.1    80.4   141.2   162.3   253.3   281.3   296.4   308.5   321.0   340.6   371.6   516.7  1827.3  3165.3  16935.6    16898
read      379.4   382.5    74.4   144.4   167.0   303.3   372.3   418.0   455.4   504.6   581.6   762.4  1734.6  4753.8 10200.1 123012.4   123124
read      277.1   236.7    74.4   118.8   132.1   238.7   301.9   336.4   361.8   392.8   434.7   516.0   872.7  2749.9  7714.3  72412.0    72278
read      328.4   498.2    74.4   117.7   132.4   265.6   332.2   369.7   396.2   427.2   467.5   543.2  1518.9  8302.4 11567.9  47690.8    47757
read      333.4   467.4    74.4   116.5   131.1   261.3   337.1   383.7   416.6   455.6   506.0   615.0  1688.8  7718.6 13549.8  60456.8    60510
read      311.6   455.7    80.4   124.8   142.8   261.0   306.2   331.4   349.0   371.1   400.4   457.4  1813.4  7372.4  9325.7  25159.2    25237
read      452.3   601.6    74.4   130.8   150.2   282.8   353.0   401.1   449.1   541.9  1180.8  1596.2  2682.9  7505.2 12366.4  97901.8    97783
read      279.1   245.6    74.4   126.6   142.8   243.6   297.6   329.9   354.2   384.8   426.7   501.9   781.7  2845.9  8179.3 118825.4   118966
read      259.0   121.6    80.4   144.9   165.6   255.9   281.3   294.7   305.4   317.2   334.5   362.8   450.5  1925.1  3750.1  16570.2    16631
read      247.3   192.0    86.8   139.4   159.5   228.3   253.3   268.0   278.3   291.6   310.3   342.7   844.1  2813.0  7415.2  11735.2    11743
read      470.5   555.9    74.4   145.0   169.3   311.1   386.7   441.9   494.7   584.5  1056.4  1582.5  2670.4  5782.4 11634.5 114774.8   115026
read      268.0   208.6    68.9   125.7   141.6   236.7   288.1   317.8   340.6   368.3   404.3   469.1   683.3  3078.5  6174.0 122400.6   122371
read      237.8   138.9    93.8   155.0   171.6   225.9   245.7   256.6   266.0   275.5   291.7   317.5   523.6  2052.6  7079.8   7270.6     7198
read      284.0   346.9    80.4   123.1   139.4   249.3   291.2   313.4   329.3   347.4   372.4   416.4  1189.9  5447.5  8019.3  25081.2    25022
read      457.9   408.8    80.4   211.1   240.3   396.1   476.7   524.2   559.1   601.7   660.2   772.8  1677.7  5613.7 12859.4 157666.0   157513
read      432.9   284.1    80.4   212.8   241.0   397.3   474.8   520.0   552.7   592.8   644.5   730.5   934.8  3430.4  9752.7 171664.4   171975
read      432.5   293.8    80.4   208.4   237.0   395.0   471.9   517.4   550.5   592.8   649.8   744.4   979.0  3757.5 11466.0 155168.0   154918
read      438.3   300.9    86.8   210.3   239.1   399.1   479.2   526.2   561.8   606.7   668.4   768.1  1004.4  3273.9 10242.2 139137.0   139185
read      396.4   301.3    74.4   169.6   200.2   350.8   434.5   483.8   520.0   564.8   626.1   729.1   979.1  3585.1 12234.2 152638.2   152724
read      249.3   183.6    80.4   130.2   145.3   237.7   271.5   290.0   303.5   319.5   343.4   391.9   576.9  1377.7  9207.4  20813.6    20845
read      322.9   245.4    74.4   145.4   166.7   287.0   346.1   383.5   411.9   448.3   497.4   581.1   799.5  3357.0  7583.6 140228.6   140348
read      244.2   141.8    74.4   116.1   129.0   218.5   272.9   303.4   324.9   350.0   382.8   433.0   606.5  1543.6  2511.0  88652.6    88725
read      298.2   225.9    74.4   136.7   155.2   264.5   318.7   352.1   377.6   409.7   455.7   537.4   803.4  2806.3  8836.9 134304.2   134088
read      264.3   281.3    68.9   114.8   127.7   234.8   291.0   320.1   341.6   367.6   400.9   460.2   711.4  3182.2 12118.3  66011.4    66126
read      275.2   297.9    68.9   114.6   127.4   227.9   288.9   323.0   348.6   381.1   426.4   516.4  1091.9  3807.5 10336.8  78281.0    78214
read      318.0   463.1    74.4   116.2   131.0   260.3   326.7   366.1   394.9   427.8   470.2   547.6  1463.9  7714.4 14467.2  55214.0    55191
read      341.8   514.0    74.4   120.8   137.0   270.6   341.4   383.7   414.2   450.5   497.7   593.2  1716.9  9029.4 12914.9  54044.2    54081
read      340.7   336.6    74.4   136.4   155.1   271.6   330.9   366.7   395.1   432.9   495.1   663.7  1769.0  3685.5  7823.2 112593.8   112478
read      424.1   263.4    86.8   209.0   237.9   390.8   465.4   508.7   541.0   580.1   630.3   711.6   905.1  3673.9  9633.0 179714.2   179666
read      287.3   212.4    74.4   122.9   140.1   254.8   312.5   345.5   371.3   403.3   451.2   536.5   774.5  2873.5  6316.6 100456.4   100584
read      258.4   167.5    74.4   122.9   138.6   230.5   280.4   310.0   332.1   359.2   395.3   458.8   677.5  1939.3  4271.9 127869.6   127920
read      214.6   111.6    93.8   147.5   162.1   207.4   224.2   233.1   240.4   249.6   262.2   284.6   364.0  1330.7  4303.9   6573.8     6594
read      321.4   488.7    80.4   121.3   136.9   256.0   301.4   326.1   344.2   367.5   399.9   475.7  2536.1  6873.2  9200.7  24996.2    25020
read      470.7   528.4    74.4   171.5   199.4   339.2   418.5   471.6   516.5   579.2   702.3  1486.9  2552.8  7191.8  9909.9 129493.0   129587
read      245.8   287.8    80.4   141.4   161.2   222.0   242.5   254.1   264.2   274.8   292.1   321.2   692.4  5225.1  8057.5  10332.0    10277
read      505.0   536.7    80.4   189.2   218.4   368.4   453.6   508.0   554.4   622.5   774.5  1522.3  2733.2  7073.2  9425.0 148470.2   148458
read      252.9   162.1    74.4   115.3   128.3   232.2   287.2   315.8   336.5   361.0   393.5   450.1   619.5  1293.1  4393.8  66171.8    66114
read      300.6   420.9    74.4   113.7   126.5   254.2   314.5   349.4   374.4   404.6   444.1   506.0  1241.0  7517.6 12016.9  49340.4    49261
read      445.6   465.7    68.9   162.9   189.9   330.3   405.5   456.1   497.5   554.6   658.8  1426.4  2217.8  4528.9  9647.2 133099.0   133049
read      252.5   182.2    74.4   116.5   130.1   218.4   270.1   300.8   323.1   350.6   387.9   453.8   851.9  2056.6  3521.8 106665.8   106628
read      256.3   197.9    80.4   126.7   142.1   246.7   277.1   293.7   306.5   320.6   341.7   376.5   503.4  3418.9  7666.9  23499.6    23498
read      352.4   441.9    74.4   125.4   141.7   253.8   313.6   349.3   378.2   418.4   490.4  1081.7  2123.4  4310.6  9372.7 103496.8   103564
read      409.6   255.5    74.4   196.7   226.3   378.1   451.5   494.7   527.5   567.0   619.1   700.6   884.1  2558.7 11708.5 161839.0   161774
read      278.5   330.3    68.9   119.1   133.0   253.9   300.7   326.1   344.9   368.5   399.2   453.0   663.4  6770.7 10102.7  38927.2    39037
read      574.3   642.1    74.4   181.5   210.3   355.9   460.1   547.8   640.4   885.0  1453.0  1716.8  3184.3  6901.9 12354.8 163457.6   163622
read      397.3   212.6    80.4   197.2   225.8   371.8   434.6   472.9   503.9   542.0   591.7   671.3   843.1  2041.3  7413.3 132367.6   132405
read      328.5   186.6    74.4   163.4   186.9   306.9   360.2   390.8   413.8   442.3   483.0   553.5   730.0  1823.8  7140.5 131119.8   131596
read      304.3   146.1    74.4   160.9   182.5   288.2   335.1   363.3   384.7   410.3   445.1   498.7   610.7   785.2  3393.5 174319.2   174543
read      240.9   178.6    68.9   109.9   120.8   207.6   265.4   297.5   320.7   348.5   385.8   448.3   642.4  1739.0  5783.1  90204.2    90567
read      301.7   355.0    68.9   116.0   129.8   222.1   272.4   300.5   321.3   349.3   396.1   836.7  1726.3  3584.6  7650.3 116601.4   116582
read      232.2   178.4    80.4   134.6   153.7   224.8   245.9   257.5   266.8   276.4   291.2   314.5   391.8  2963.0  7739.8  13921.6    13888
read      426.1   475.8    68.9   133.0   151.2   254.0   325.7   423.8   536.2   705.0  1018.2  1420.7  2150.6  3908.1  8002.3 118959.2   119224
read      530.1   642.3    74.4   153.1   177.5   273.3   326.8   403.2   691.6  1260.7  1446.7  1660.1  3065.4  5564.0  9486.8 156588.4   156471
read      543.2   671.7    74.4   154.9   179.2   276.4   331.1   402.9   661.3  1285.0  1491.3  1727.1  3299.1  6000.9  8340.3 163968.6   164013
read      457.0   629.1    74.4   137.7   155.0   242.5   302.5   377.9   505.8   768.3  1185.8  1554.1  2908.8  7767.9 11372.9  41940.4    41909
read      537.0   676.0    74.4   154.5   178.9   274.8   326.8   394.5   638.6  1273.7  1466.0  1684.1  3270.8  6968.2  9421.7 128695.8   128280
read      412.6   464.2    74.4   132.8   151.2   251.4   324.8   420.9   521.8   666.6   904.1  1329.8  2278.3  3748.4  8084.1 107150.8   107066
read      238.7   131.9    68.9   110.1   121.8   231.1   278.2   302.2   318.1   336.4   358.4   390.8   462.4  1100.0  5174.7  46220.6    46119
read      211.2    76.6    86.8   132.9   150.8   208.4   226.7   235.9   244.5   253.3   266.8   287.8   340.1   634.5  4358.1  10241.0    10227
read      210.8    68.8    80.4   132.6   151.0   208.1   226.5   235.9   244.6   253.4   267.0   288.4   341.7   838.1  2084.7  10825.2    10870
read      516.5   633.8    74.4   152.7   176.2   265.5   313.3   377.7   621.1  1234.4  1437.0  1653.4  3000.0  5794.4  8995.4 146083.8   146664
read      254.1   315.6    74.4   118.9   132.9   217.8   246.3   262.6   273.9   290.4   314.6   392.2  1339.9  4765.2  8794.3  19966.2    19865
read      292.8   230.7    68.9   118.2   132.3   229.0   302.5   360.6   402.4   451.0   515.4   640.4  1082.7  1830.3  5568.9 113066.0   113409
read      243.5   207.2    68.9   107.1   118.2   221.4   277.0   307.8   328.7   351.9   380.2   422.4   530.8  2013.3  8427.2  70765.8    70623
read      238.7   130.6    68.9   113.4   125.4   232.6   278.7   300.7   315.5   333.0   354.7   388.9   466.9  1278.8  5352.6  52578.0    52633
read      233.4   138.8    68.9   111.6   123.3   206.1   259.1   291.0   314.2   341.3   376.3   431.9   575.8   877.0  1759.8 104500.6   104630
read      237.6    90.7    68.9   114.6   127.4   237.0   278.1   298.1   312.2   328.0   347.0   377.7   443.5   609.1  1489.7  42536.6    42594
read      243.1   153.8    63.8   112.0   123.9   214.8   273.4   308.3   333.3   362.3   397.4   451.5   589.4   931.2  2984.5  95120.6    95196
read      235.8   116.1    68.9   109.5   120.9   226.8   276.2   302.1   319.1   338.2   361.4   394.6   461.5   629.2  3038.4  52474.4    52243
