Random waveform, supplied seed
Total number of intervals = 240 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325, 73684, 48420, 6828, 118747, 7123, 175577, 147498, 35814, 59488, 167483, 88988, 9869, 111786, 92736, 178657, 108877, 19091, 65772, 79060, 99953, 24354, 144236, 168093, 22028, 77499, 128271, 126673, 43605, 103217, 93706, 23247, 77378, 10495, 134841, 120602, 36975, 151323, 105217, 110653, 127593)
Average QPS expected = 87982
Timestamp start: 1747077108141
Timestamp end: 1747078308492

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      258.1   333.5    68.9   104.9   115.1   223.5   278.2   309.2   330.5   354.4   383.0   425.0   706.6  6302.8  9583.7  53963.4    54081
read      260.5   314.2    68.9   107.1   118.0   196.4   249.3   286.8   318.7   364.5   433.4   553.1  1301.2  4320.4  9356.5 112541.2   112478
read      219.1   169.7    68.9   119.9   133.8   202.1   234.5   254.0   268.7   286.3   309.5   345.6   448.1  1895.8  5956.6 179743.4   179666
read      210.4   150.4    68.9   102.3   111.4   181.3   231.2   261.6   283.0   307.1   336.1   381.2   532.2  1522.0  3386.6 100600.0   100584
read      309.4   403.0    68.9   109.0   120.9   209.0   249.9   274.9   297.1   331.8   418.3  1291.9  1646.2  3684.0  7903.5 127872.2   127920
read      191.4    91.1    80.4   133.5   146.1   185.0   199.0   207.2   213.3   220.1   230.6   247.7   313.9  1283.1  3127.9   6613.8     6594
read      246.0   234.5    74.4   111.4   123.8   222.5   258.5   277.1   290.8   306.7   327.0   365.5  1072.3  3294.6  7767.9  24938.2    25020
read      332.7   437.2    68.9   109.8   123.0   217.1   255.3   280.8   304.5   344.4   547.2  1357.0  1793.8  3838.5  8006.6 129438.0   129587
read      215.7   262.4    74.4   127.0   143.1   193.4   210.2   219.3   227.1   234.9   248.2   270.8   771.2  4061.8  8006.7  10349.8    10277
read      280.1   373.9    68.9   111.2   124.0   211.6   252.9   275.1   292.8   315.1   349.7   534.7  1634.6  4393.4  8036.9 148365.4   148458
read      214.2   130.6    68.9   101.4   110.4   198.2   248.0   271.8   288.1   306.4   328.9   365.1   460.3  1635.3  3606.9  66177.4    66114
read      272.1   377.0    74.4   103.8   114.3   224.1   277.3   307.5   327.7   350.2   378.2   427.5  1436.5  5885.3  8168.8  49272.2    49261
read      351.1   485.3    68.9   113.6   128.9   227.5   265.8   290.8   313.9   354.5   593.3  1390.6  2020.3  4726.8  9182.2 133082.2   133049
read      225.2   215.5    68.9   102.8   112.5   185.4   237.7   271.8   297.2   328.3   371.2   447.2   635.5  1688.8  8058.4 106678.6   106628
read      239.7   162.7    74.4   113.4   127.3   226.6   261.9   280.4   293.6   309.8   330.5   366.2   646.2  2263.6  6102.7  23497.8    23498
read      240.3   277.6    68.9   103.7   113.8   191.9   245.4   278.6   303.6   334.3   376.1   456.6   968.6  4226.4  9568.4 103663.0   103564
read      207.6   161.7    68.9   110.5   121.8   186.9   221.2   242.2   258.6   278.1   304.1   343.9   457.1  1850.8  4234.1 162051.8   161774
read      222.6   155.5    74.4   112.1   123.6   221.7   253.3   268.5   278.8   291.0   306.6   331.0   400.0  1530.4  6702.7  39043.8    39037
read      207.8   169.1    68.9   111.7   123.4   188.6   222.7   243.4   259.3   278.1   303.6   342.5   442.2  1649.7  7556.2 163153.4   163622
read      200.8   147.6    68.9   104.1   113.7   176.5   215.1   240.0   259.7   282.5   310.8   351.1   459.7  1476.3  4531.0 132558.2   132405
read      200.7   146.9    68.9   104.5   114.1   176.9   216.1   241.4   261.5   284.9   313.3   354.6   471.0  1040.1  3057.2 131694.0   131596
read      211.7   172.4    68.9   115.9   128.8   194.4   226.5   245.7   260.4   277.8   301.6   339.7   441.8  1544.6  5425.5 174657.2   174543
read      212.9   125.2    68.9   102.7   111.9   187.8   242.0   272.1   292.5   314.7   341.3   381.9   476.4   989.9  4044.9  90652.8    90567
read      230.3   172.1    68.9   111.7   123.1   197.2   244.1   274.8   297.9   324.7   359.7   419.3   710.6  1474.6  7036.8 116521.8   116582
read      225.6    96.9    80.4   137.0   154.8   223.9   243.3   254.0   262.9   272.2   286.2   307.8   367.7   795.1  4087.4  13903.0    13888
read      229.7   181.4    68.9   108.4   118.8   189.9   237.0   269.3   293.6   322.9   364.6   456.3   809.6  1486.2  3178.6 118974.8   119224
read      209.9   137.9    68.9   113.5   125.8   191.6   227.3   249.5   266.5   286.9   313.0   351.8   439.9   967.2  3426.3 156459.6   156471
read      219.7   141.8    68.9   119.0   132.5   202.7   238.0   260.1   275.8   295.6   320.8   361.8   462.8  1021.5  2908.8 163914.4   164013
read      227.5    92.3    74.4   113.7   125.5   229.4   265.5   282.7   294.3   308.5   325.1   352.4   412.1   543.3  2292.2  41795.8    41909
read      284.7   334.8    74.4   112.5   125.1   206.7   247.2   272.4   293.4   321.4   368.2   928.4  1660.3  3278.5  7420.8 128475.6   128280
read      215.3   130.8    68.9   107.2   117.0   187.1   236.5   267.6   289.4   314.1   343.7   391.5   538.4   962.3  2781.3 107261.4   107066
read      228.8    98.6    68.9   109.7   120.4   224.6   269.8   292.1   307.2   323.2   342.9   371.3   427.9   522.2  2843.6  46075.4    46119
read      202.1    55.4    86.8   131.6   147.2   200.4   218.0   227.9   234.2   243.4   253.8   272.0   313.8   535.8  2154.6  10217.6    10227
read      203.6    80.0    80.4   130.6   146.0   200.2   218.0   227.9   234.2   243.7   254.5   273.2   321.2   924.7  3437.5  10882.2    10870
read      367.3   440.2    68.9   130.8   150.3   249.1   288.5   315.7   341.5   387.4   555.8  1407.8  1838.9  3737.5  8071.5 146390.2   146664
read      229.9    81.3    80.4   130.1   145.6   229.6   253.0   266.1   274.5   287.2   302.4   328.6   393.9   720.5  3772.2  19926.2    19865
read      265.0   300.6    74.4   111.2   122.4   202.9   253.9   283.9   305.6   331.5   367.2   450.8  1604.9  2988.0  7360.4 113417.6   113409
read      225.2   114.7    68.9   109.1   118.9   209.3   264.2   290.1   307.5   326.8   350.7   388.0   465.2   703.9  3578.3  70475.4    70623
read      232.6   112.7    74.4   108.5   118.9   223.9   273.2   298.4   315.3   334.2   356.9   389.7   453.7   684.5  3476.8  52649.4    52633
read      230.3   149.4    68.9   109.5   119.8   198.8   253.9   288.5   313.3   341.7   377.9   433.6   576.5  1038.7  4014.7 104754.4   104630
read      231.0    86.5    68.9   112.0   123.5   229.2   271.5   292.0   306.1   320.8   341.0   369.9   429.9   566.2  1369.1  42673.6    42594
read      232.4   152.8    68.9   108.7   119.0   203.3   262.4   296.8   320.6   348.0   381.8   431.5   551.2   883.4  3109.9  95148.8    95196
read      231.0    98.9    68.9   109.5   119.9   223.6   272.5   297.3   313.8   332.0   353.4   384.6   441.5   546.0  2177.5  52273.0    52243
read      229.7    96.7    74.4   112.7   124.6   228.2   267.5   287.0   300.0   314.7   333.1   360.5   418.4   711.1  2017.0  37053.2    37031
read      231.8   119.0    74.4   112.5   124.2   228.4   270.5   291.4   305.7   320.7   340.3   368.1   426.8   594.7  3897.4  39777.0    39878
read      243.7   161.4    74.4   111.2   122.5   201.4   257.8   296.0   326.7   364.9   415.5   503.1   741.0  1182.9  2353.1 110836.6   110750
read      203.5    54.0    86.8   141.7   157.3   201.5   216.3   224.9   230.7   237.0   248.3   265.1   307.6   541.0  2015.5   8282.8     8231
read      231.7   123.5    68.9   107.4   117.7   218.4   271.6   299.6   318.5   339.7   364.8   399.1   467.3   614.3  3911.1  63579.4    63638
read      241.4   130.7    68.9   108.6   119.3   213.3   277.5   315.1   340.9   368.9   401.0   448.6   548.9   940.3  3160.6  90187.2    90167
read      228.0   110.1    68.9   107.1   117.7   220.2   268.1   291.9   307.7   324.5   345.0   375.0   436.7   914.7  3610.6  50552.2    50555
read      202.4    69.4    80.4   120.0   134.2   202.2   222.7   233.1   241.1   250.6   263.1   281.2   323.6   552.9  3109.8  16044.4    15997
read      218.9    82.0    68.9   106.9   117.4   216.4   258.3   278.2   291.5   306.5   323.5   348.8   400.7   504.3  1126.3  43063.0    43089
read      192.8    50.9    68.9   122.5   137.2   191.7   209.5   218.6   226.0   233.3   244.8   262.2   297.7   526.9  1957.4  12212.0    12188
read      220.5   133.7    68.9   102.2   111.7   203.2   257.5   286.7   306.2   327.2   351.9   387.5   453.7   578.3  6035.1  76680.6    76615
read      322.8   414.7    68.9   114.7   129.6   218.6   253.4   276.2   296.6   330.2   420.0  1331.5  1746.1  3636.7  8072.7 143462.2   143480
read      216.1   114.1    68.9   104.2   114.0   204.1   253.0   276.2   291.9   309.5   331.0   363.1   432.0   834.3  3374.4  63799.4    63793
read      220.3   110.5    68.9   102.3   112.1   205.3   258.6   286.9   305.8   326.2   350.1   384.7   449.1   569.2  2361.8  72315.8    71996
read      222.3   111.0    68.9   107.8   118.6   219.4   260.3   280.1   293.3   308.6   326.4   353.1   408.2   715.9  2344.4  41780.4    41778
read      210.4    69.4    74.4   116.7   129.6   212.1   235.9   248.8   257.5   267.9   280.5   299.9   342.2   518.5  2994.0  21947.8    21860
read      218.7   103.2    68.9   106.1   116.4   213.0   255.9   277.0   291.2   306.8   324.5   350.6   406.7   686.3  3388.7  45578.4    45582
read      220.6   114.7    68.9   102.2   111.7   202.6   257.8   288.2   308.5   330.6   356.6   392.4   462.0   608.0  1732.6  81685.8    81972
read      218.2    89.8    74.4   107.0   117.4   215.3   256.3   275.9   289.3   303.9   320.4   345.9   398.4   531.8  2185.8  42858.2    42852
read      219.5    97.4    68.9   104.9   115.1   211.3   258.0   281.1   296.3   313.2   333.5   363.0   422.6   768.5  2651.0  51847.4    51852
read      210.6   122.4    68.9   102.5   111.8   182.6   234.1   266.4   289.1   314.8   346.1   394.4   501.4   720.8  2357.3 109137.2   109368
read      229.2   102.1    68.9   104.1   114.2   218.5   267.6   294.5   314.1   336.4   363.5   399.5   465.9   611.6  2125.7  55825.2    55794
read      221.7   114.0    74.4   112.9   124.6   222.9   254.4   269.5   279.9   292.0   307.8   331.7   387.8   999.3  5077.6  35519.0    35534
read      203.1   100.2    68.9   101.6   110.5   183.8   234.2   261.0   277.8   296.2   317.7   348.7   418.3   835.7  2479.9  90407.6    90576
read      202.5   106.9    68.9   102.2   111.3   181.6   232.0   260.6   279.3   299.1   321.1   352.8   410.9   498.9  3283.3  94857.6    95085
read      208.6   116.7    68.9   104.8   114.7   186.5   236.1   265.6   285.3   306.8   331.4   365.3   429.7   555.4  4236.0  99924.6   100029
read      221.7   117.5    74.4   109.3   119.2   205.9   261.3   286.5   303.0   320.4   341.7   371.4   431.2   575.2  4277.7  72734.8    72551
read      214.0   101.8    68.9   106.2   116.0   194.8   250.0   277.7   295.5   314.6   336.9   368.0   429.0   529.0  2534.1  84333.8    84629
read      218.7   114.2    68.9   108.4   118.4   203.3   258.4   283.6   299.9   317.2   338.1   367.2   424.6   510.2  3299.2  73774.4    74136
read      214.0   139.3    68.9   111.4   122.7   193.5   235.3   262.7   282.2   304.7   332.0   370.4   450.1   630.4  3678.4 130591.6   130756
read      221.5    96.4    74.4   109.6   119.8   209.3   263.1   287.0   302.5   318.6   338.8   367.5   423.9   513.3  2878.4  69906.2    69916
read      219.4    93.9    68.9   108.6   118.6   205.4   260.2   284.9   300.9   317.7   338.3   367.4   423.9   514.0  2675.6  71959.0    72019
read      218.7   107.7    68.9   108.7   118.7   201.1   256.7   282.9   299.9   317.9   339.8   370.7   432.0   531.3  3117.1  77922.2    78070
read      210.4    99.7    68.9   106.8   116.6   188.5   238.1   267.8   287.7   309.4   334.7   369.6   433.3   537.1  2659.8  99921.6    99548
read      231.6    87.1    74.4   120.5   133.2   237.3   268.6   283.5   293.4   305.4   318.9   341.8   389.4   516.9  2172.4  36349.0    36393
read      271.0   143.9    68.9   135.6   153.3   248.6   296.0   325.0   347.2   375.5   415.4   479.9   624.1   828.2  4491.7 172734.6   172591
read      215.0   101.6    86.8   147.8   163.0   212.1   227.8   235.6   242.9   250.6   261.2   276.6   320.8   765.4  5465.3   8361.2     8325
read      219.2   102.0    68.9   108.6   118.6   204.4   258.8   283.7   299.8   317.2   338.7   368.7   428.2   512.0  3028.6  73302.4    73684
read      230.3   105.8    74.4   114.6   126.5   231.7   271.9   289.8   301.8   315.2   332.0   356.2   404.1   572.2  3229.4  48455.2    48420
read      210.5   129.1    86.8   147.4   161.6   205.9   221.5   229.9   235.2   244.0   253.7   271.3   317.0  1054.1  7297.8   6854.2     6828
read      208.6    98.7    68.9   108.1   118.4   187.6   232.1   260.5   280.7   303.2   329.6   366.5   432.7   538.6  1797.6 118324.6   118747
read      209.7    75.9    93.8   147.7   162.2   206.8   222.0   230.5   235.7   244.9   254.3   271.2   313.7   582.5  3099.0   7112.8     7123
read      295.2   161.9    74.4   146.2   166.5   272.7   324.5   356.6   380.9   410.2   450.2   513.4   657.2   865.1  4248.0 175005.6   175577
read      215.2   105.9    68.9   113.9   126.5   197.0   236.1   261.5   279.6   301.2   328.1   367.8   451.5   629.1  2663.3 147454.2   147498
read      232.7    96.9    74.4   121.2   134.1   239.2   269.1   283.4   292.9   304.4   317.6   339.6   386.6   528.1  2349.6  35855.6    35814
read      222.8   105.3    68.9   108.9   119.4   217.6   261.3   281.1   294.5   310.5   330.2   361.9   436.1  1054.9  2168.1  59437.4    59488
read      248.9   126.1    68.9   128.4   144.1   230.2   273.4   298.8   317.8   341.4   372.8   426.4   558.2   785.0  3568.5 167316.0   167483
read      213.3   115.4    68.9   106.8   116.6   192.8   246.3   274.8   293.3   313.0   336.3   368.5   429.8   535.2  2326.1  88964.6    88988
read      213.2    55.7    86.8   143.3   160.2   211.6   227.9   235.8   243.4   251.1   262.3   278.6   321.2   829.8  1962.5   9881.4     9869
read      210.0   112.7    68.9   108.1   118.2   188.0   234.5   263.9   284.2   306.6   332.4   368.2   434.6   546.4  2607.8 111545.4   111786
read      212.4   102.0    68.9   106.5   116.4   191.1   244.1   273.2   292.0   312.3   335.9   368.3   431.2   546.1  3238.4  92845.0    92736
read      291.9   155.5    74.4   149.0   169.0   271.5   320.5   350.7   373.5   401.5   438.8   498.9   625.6   823.2  4238.0 178410.4   178657
read      210.0   113.3    68.9   107.2   117.3   187.9   235.6   265.4   285.6   307.7   333.5   369.1   434.5   547.1  2333.6 108876.2   108877
read      223.0    58.5    74.4   132.0   146.6   226.5   246.3   256.4   264.5   272.7   285.2   303.1   344.1   541.3  1715.0  18967.4    19091
read      216.8    92.9    68.9   107.3   117.3   208.9   259.3   280.6   294.0   309.3   326.8   351.9   400.7   495.4  2324.2  65616.4    65772
read      212.2   127.2    68.9   104.6   114.0   194.5   248.9   274.7   291.1   309.0   330.1   360.7   421.6   566.8  4268.1  79108.4    79060
read      205.2   156.2    68.9   103.6   112.8   182.2   232.2   261.7   281.3   302.3   326.2   359.7   420.6   531.0  5340.8  99677.8    99953
read      221.6    67.6    74.4   124.8   138.0   227.2   249.4   260.8   268.6   277.0   289.8   308.5   345.5   486.3  2183.1  24408.6    24354
read      201.1   157.0    68.9   108.2   118.5   182.0   218.9   242.9   261.4   283.1   309.7   345.7   412.9   520.5  4378.2 144345.2   144236
read      214.7   135.6    68.9   118.1   131.3   200.4   234.8   256.4   272.2   291.4   315.5   351.2   424.4   549.0  3288.8 168175.8   168093
read      217.8    60.3    80.4   125.2   138.6   223.0   243.4   253.7   261.8   270.5   282.0   297.3   337.2   508.5  1535.8  22122.0    22028
read      210.0    95.8    68.9   104.3   113.6   193.8   248.1   273.2   289.5   306.8   326.6   355.7   407.8   492.1  2098.0  77747.2    77499
read      199.8   131.5    68.9   105.2   114.9   178.7   218.9   245.6   266.0   288.9   315.5   351.0   414.4   509.2  3297.4 128415.4   128271
read      200.4   121.2    68.9   105.2   114.9   179.2   220.6   248.0   268.5   291.3   317.4   352.4   413.4   503.3  3064.8 126796.8   126673
read      221.5    92.8    74.4   113.5   125.1   226.6   260.6   275.5   286.3   297.2   312.3   333.6   373.1   460.0  1367.9  43568.0    43605
read      204.5   126.1    68.9   104.1   113.4   182.0   230.9   260.6   280.4   301.7   325.7   359.2   418.0   506.9  3455.8 103352.0   103217
read      206.1   106.4    68.9   103.8   113.1   184.7   236.8   265.7   284.4   304.3   327.0   358.9   416.2   503.8  3499.2  93635.6    93706
read      222.5    77.5    74.4   125.8   139.4   227.0   248.8   260.0   267.8   275.7   289.0   307.5   345.3   544.8  2587.5  23364.8    23247
read      211.1    97.0    68.9   104.6   114.0   194.6   249.0   274.5   291.0   308.6   328.9   357.8   410.6   521.9  2286.7  77370.8    77378
read      208.1    73.5    80.4   138.6   154.8   207.7   223.3   231.3   236.4   245.0   253.6   270.4   308.9   555.8  3697.3  10520.8    10495
read      199.2   131.7    68.9   105.9   115.8   178.8   217.7   243.4   263.3   285.9   312.6   347.7   412.3   511.6  3246.6 134884.4   134841
read      198.1   106.1    68.9   103.6   112.9   176.8   218.9   246.6   266.9   289.3   315.2   349.7   410.7   504.0  3110.6 120702.2   120602
read      220.5    80.3    74.4   115.2   127.1   226.2   256.0   269.9   279.5   290.9   305.0   325.0   369.8   498.8  1952.7  37114.8    36975
read      203.6   151.5    68.9   110.7   121.5   185.6   221.9   245.3   263.3   284.5   310.5   346.3   413.6   504.9  3900.7 151133.2   151323
read      203.6   107.7    68.9   103.7   112.9   181.1   230.0   259.8   279.8   301.4   325.8   360.0   421.1   508.7  2185.1 104898.4   105217
read      205.2   123.9    68.9   104.6   114.1   182.3   229.3   258.6   278.9   301.4   327.5   363.8   430.8   605.7  3178.3 110755.8   110653
read      205.1   105.8    68.9   107.5   117.7   183.8   225.9   252.9   273.0   295.8   322.4   360.9   431.0   587.0  3144.4 127471.0   127593

Total QPS = 87975.3 (105570320 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 26075868546 bytes :   20.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,5.61%,100.00%
