Random waveform, random seed
Total number of intervals = 130 (23543, 156154, 86114, 6292, 24028, 86295, 72853, 86886, 37086, 99562, 95213, 149510, 83471, 44497, 40936, 54845, 7232, 81804, 22240, 130314, 159658, 11223, 122324, 103262, 160970, 174369, 141834, 41970, 100663, 49386, 130626, 160246, 84993, 69419, 130098, 32824, 32917, 31544, 54455, 101455, 70125, 90081, 172488, 31446, 152135, 96355, 98271, 100536, 23042, 131581, 102499, 114112, 151796, 171350, 149865, 99539, 62762, 65434, 175425, 43764, 147583, 64605, 61206, 168488, 13652, 6136, 30747, 132270, 134175, 123988, 60603, 7714, 127333, 106053, 170157, 56462, 66571, 33293, 41456, 42057, 165740, 21462, 175698, 88051, 11682, 143386, 56407, 16858, 152975, 41361, 17492, 131869, 35084, 46690, 147558, 165694, 121509, 51220, 157457, 113597, 80687, 146218, 54528, 112007, 130202, 28975, 106408, 5046, 79567, 44029, 49781, 127915, 95934, 19602, 70982, 137593, 161257, 100711, 153297, 29146, 177732, 134245, 79512, 179801, 86713, 108907, 174763, 114342, 167853, 6029)
Average QPS expected = 90814
Timestamp start: 1746544586127
Timestamp end: 1746545886369

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      226.2   201.4    54.7    98.7   108.1   187.7   247.1   278.8   300.8   326.8   361.4   420.8   655.8  3020.9  6506.9  95315.6    95213
read      256.1   286.5    54.7   110.1   122.2   201.0   242.3   268.2   288.3   313.9   351.1   448.2  1509.8  3147.7  7271.9 149574.1   149510
read      238.8   255.3    54.7    98.3   108.1   198.2   256.9   288.9   311.9   339.1   373.7   431.2   880.8  3827.5  7946.0  83392.1    83471
read      249.1   271.6    54.7    96.7   106.8   215.4   265.3   291.2   309.4   330.1   356.8   403.6  1203.9  3788.8  7748.2  44533.4    44497
read      247.7   267.4    54.7    96.3   106.4   214.1   261.4   285.9   302.9   322.5   348.3   401.1  1263.3  3431.0  7931.4  40887.6    40936
read      268.9   427.3    50.7    96.4   106.2   214.8   268.6   299.0   320.2   343.8   373.3   428.3  1691.9  7114.5  9738.6  54995.6    54845
read      186.5   177.2    54.7   100.6   112.7   170.0   188.3   199.2   207.6   217.4   231.9   259.0   685.7  2393.8  7610.4   7262.1     7232
read      262.7   387.7    54.7    97.3   106.9   204.2   264.9   301.7   328.4   358.5   395.2   456.8  1400.0  6286.8  9241.3  81767.3    81804
read      218.0   203.4    54.7    98.8   110.5   201.9   232.0   247.6   258.8   272.2   291.6   327.7   750.8  3071.1  7365.5  22283.2    22240
read      260.6   348.3    54.7   104.9   115.9   193.2   239.9   270.8   295.4   328.7   385.9   602.6  1415.6  3898.0  9293.6 130212.0   130314
read      229.5   255.4    54.7   110.1   121.5   193.2   233.2   258.1   276.2   299.1   329.5   381.4   771.0  3682.3  7537.4 159785.6   159658
read      186.4   127.2    54.7   100.0   112.9   175.9   195.2   205.9   214.1   224.1   236.0   263.9   575.6  1926.5  3534.1  11223.9    11223
read      228.3   223.3    54.7   102.1   112.0   185.0   235.5   268.4   292.6   321.6   362.9   435.9   784.6  3288.9  7232.9 122278.9   122324
read      222.7   225.9    50.7    98.4   107.6   181.9   236.0   266.6   287.3   311.1   342.1   399.3   815.9  3159.2  7340.5 103204.6   103262
read      218.5   178.2    54.7   111.0   122.4   192.5   232.1   257.0   275.3   297.6   327.1   374.3   533.0  2408.5  5448.5 160880.0   160970
read      235.6   195.9    54.7   118.2   131.8   209.3   249.8   274.2   293.2   316.3   347.7   403.3   575.7  3168.9  5526.5 174450.4   174369
read      210.6   195.4    54.7   105.5   115.8   182.6   224.8   251.1   270.4   292.9   320.5   365.5   503.0  2854.3  6382.1 141953.9   141834
read      225.3   210.0    50.7    96.2   106.2   206.6   245.2   265.1   278.8   295.8   318.2   358.3   851.4  2925.3  6973.0  42076.9    41970
read      229.3   252.9    50.7   100.0   109.8   190.1   245.8   276.5   298.4   323.8   357.7   413.2   669.6  3747.5  8620.6 100505.2   100663
read      228.1   191.3    54.7    95.4   104.7   208.1   256.4   282.7   300.4   319.4   343.4   381.1   578.4  2960.9  7138.7  49395.1    49386
read      217.6   168.1    50.7   103.7   113.8   182.0   228.0   257.5   278.9   303.7   335.9   398.8   769.9  1603.1  5790.1 130461.9   130626
read      209.5   133.1    50.7   110.7   121.8   188.2   226.4   250.2   268.4   290.1   317.3   360.6   471.3  1219.3  3884.9 160283.3   160246
read      224.8   225.7    54.7    97.6   106.9   192.7   250.0   279.7   301.0   326.2   359.9   410.4   544.2  2765.9  9304.8  84931.6    84993
read      244.2   278.0    50.7    96.3   105.6   206.8   264.2   298.1   321.5   347.5   379.3   428.1   883.7  4331.1  8070.1  69421.7    69419
read      232.8   231.7    54.7   105.2   115.7   187.6   233.6   263.6   286.0   313.2   351.8   449.7  1114.0  2122.2  8568.0 130169.4   130098
read      211.4   148.1    54.7    97.8   108.3   204.0   237.4   254.5   266.9   281.0   299.3   330.4   489.3  1574.2  5645.2  32761.3    32824
read      220.1   182.3    54.7    96.5   106.6   202.6   241.5   261.5   274.7   291.2   312.0   345.9   723.4  2684.9  7176.5  32799.6    32917
read      221.9   204.4    54.7    96.4   106.4   203.3   241.9   261.9   275.3   292.5   314.9   356.9   775.5  2323.7  9739.3  31411.5    31544
read      239.3   245.2    50.7    96.4   105.8   208.9   260.8   290.3   310.3   332.3   359.3   400.7   812.9  3642.9  7076.9  54519.3    54455
read      229.6   206.2    54.7   100.4   110.1   187.5   245.2   281.1   307.1   337.7   377.4   442.4   680.1  2986.4  7088.5 101269.4   101455
read      238.3   253.2    50.7    97.3   106.7   203.8   259.7   290.3   312.0   337.3   369.8   423.1   789.5  3967.7  7889.2  70100.0    70125
read      245.2   260.1    54.7    99.5   109.6   200.5   264.0   304.2   332.6   363.9   400.0   456.5   743.0  3968.7  8113.0  90039.1    90081
read      286.1   245.8    59.1   131.6   149.6   245.1   291.8   320.7   344.4   374.2   417.9   495.7  1360.2  3036.8  7902.2 172547.8   172488
read      209.0   124.1    54.7    97.9   108.3   202.4   235.6   253.0   265.4   279.2   296.5   326.0   443.9  1772.9  3478.5  31569.1    31446
read      258.1   265.9    54.7   115.4   129.1   210.9   252.8   278.9   299.4   325.7   364.3   446.6  1446.4  3030.9  7698.3 152142.5   152135
read      222.6   174.2    50.7   100.5   110.1   187.0   244.0   276.9   299.9   326.5   362.4   422.6   607.5  2172.4  4871.7  96582.3    96355
read      225.9   190.1    54.7   101.0   110.8   188.9   246.2   280.6   305.3   333.9   370.7   430.5   603.0  2133.3  7439.4  98071.5    98271
read      223.1   154.4    50.7   100.9   110.6   186.8   244.4   280.5   306.5   336.7   374.6   435.0   583.1  1717.7  3639.5 100478.5   100536
read      204.9   146.8    59.1   100.2   111.7   197.0   223.5   236.6   247.4   259.6   275.1   304.4   470.1  2080.6  5590.7  23188.6    23042
read      265.3   294.5    54.7   108.6   120.1   198.1   241.2   269.8   292.5   322.0   370.6   666.0  1474.3  3177.1  7423.4 131590.8   131581
read      220.1   182.7    50.7   101.4   111.0   185.2   239.2   272.1   295.1   320.8   355.5   411.7   604.5  1777.6  7728.9 102452.9   102499
read      214.4   162.9    54.7   102.4   112.1   181.6   229.9   260.3   281.5   305.5   335.6   384.4   653.4  1902.6  4838.8 114264.3   114112
read      230.8   188.9    54.7   114.1   127.2   202.4   244.7   270.5   289.7   312.7   343.1   395.1   589.3  2529.0  5375.0 151827.6   151796
read      260.4   185.8    59.1   127.7   143.6   234.1   281.0   309.2   330.6   357.3   393.3   453.1   604.0  2550.8  6289.4 171221.8   171350
read      229.3   183.4    54.7   113.7   126.7   200.9   242.6   268.2   287.2   310.2   340.6   391.7   585.3  2640.1  4361.6 149931.8   149865
read      223.0   190.5    59.1   101.5   111.2   186.1   241.2   273.9   296.9   323.0   357.6   416.3   636.8  2391.6  7139.1  99477.0    99539
read      244.0   275.6    54.7    97.4   107.0   207.3   262.8   293.9   315.5   340.0   370.1   419.5   937.4  4212.8  7857.6  62833.9    62762
read      246.0   302.0    54.7    97.1   106.5   207.0   264.8   298.0   321.0   346.4   377.0   426.1   876.2  5058.6  8498.2  65427.1    65434
read      286.4   246.1    59.1   131.5   149.2   241.5   287.3   316.2   339.9   371.0   418.1   507.3  1402.6  2790.5  5878.5 175373.7   175425
read      225.8   186.9    54.7    98.0   108.6   207.4   247.6   268.8   284.3   302.7   327.2   367.6   716.6  2881.9  5464.1  43651.1    43764
read      269.6   313.5    59.1   113.8   127.4   208.6   250.4   275.4   295.5   320.9   361.4   475.7  1576.0  3484.2  7639.4 147797.6   147583
read      242.8   301.4    54.7    99.7   109.6   204.5   255.8   281.5   299.7   321.6   353.6   407.2  1067.3  4309.8  8316.2  64674.8    64605
read      252.2   294.4    59.1    99.4   109.6   210.9   266.6   298.9   321.2   346.0   375.9   427.1  1115.6  4374.5  8001.3  61351.4    61206
read      276.9   289.5    59.1   124.0   139.9   226.1   267.8   294.0   315.1   342.9   386.6   485.4  1477.5  3285.7  8651.7 168394.6   168488
read      190.3   123.4    54.7   103.3   116.7   184.5   204.6   215.3   223.2   232.1   245.3   268.0   364.3  1643.2  5503.6  13696.7    13652
read      161.8    96.4    63.8    94.9   105.4   155.4   170.8   179.9   186.1   195.0   206.1   227.1   336.3  1083.3  3222.5   6120.6     6136
read      223.4   172.5    54.7    98.3   109.2   205.9   244.7   264.7   278.2   294.2   315.1   351.9   822.6  2306.1  5009.3  30729.7    30747
read      255.3   282.1    54.7   107.0   118.0   194.1   237.5   265.1   285.8   311.9   350.4   503.9  1500.3  3003.0  7413.6 132131.4   132270
read      208.8   146.1    54.7   104.5   114.5   179.6   221.8   249.4   269.6   292.8   321.0   367.9   631.6  1590.0  3574.9 134071.5   134175
read      210.7   160.3    54.7   104.5   114.6   181.5   226.6   254.9   275.0   297.6   325.5   370.2   580.8  1753.4  4657.6 123820.7   123988
read      221.1   140.4    54.7    98.2   107.6   205.1   255.2   280.8   298.5   319.6   346.5   388.3   489.5  1449.9  4707.4  60661.4    60603
read      183.1   184.7    59.1    97.5   110.2   169.1   187.4   198.0   205.7   215.3   228.7   252.4   579.2  2672.9  7849.0   7699.5     7714
read      239.5   215.5    54.7   106.9   117.9   190.2   238.2   271.4   296.7   329.6   381.0   518.1   945.1  2337.8  6993.0 127354.4   127333
read      207.2   148.2    54.7   100.8   110.1   178.1   228.5   258.9   279.0   301.3   328.8   371.1   509.4  1710.8  5463.0 105931.0   106053
read      244.1   219.7    59.1   120.4   135.2   215.3   256.5   281.6   300.4   323.8   357.1   413.8   613.0  3227.4  7911.8 170041.7   170157
read      226.9   209.0    54.7    99.2   109.2   206.7   254.0   277.5   294.5   314.4   340.0   382.3   592.1  2798.2  8024.6  56370.0    56462
read      243.0   256.9    54.7    99.8   109.9   209.1   265.9   297.2   319.3   344.5   375.0   424.3   781.4  3902.9  8373.2  66508.9    66571
read      205.1    75.9    54.7   104.6   117.3   209.6   233.9   246.6   254.7   265.6   277.6   297.4   353.0   535.1  2344.5  33192.3    33293
read      207.6    84.0    54.7   104.1   115.5   210.7   240.1   254.0   264.2   274.5   290.0   313.5   374.0   612.2  2418.5  41402.4    41456
read      205.8    80.0    54.7   103.5   114.8   209.4   239.2   253.1   263.1   273.5   288.4   310.5   361.6   512.5  2684.3  42228.9    42057
read      211.6   123.7    59.1   114.1   126.7   194.8   230.8   253.1   270.2   290.8   317.0   357.9   448.5   639.1  3037.1 165703.5   165740
read      195.3    73.4    59.1   107.1   121.6   196.9   216.7   227.1   233.8   243.3   254.1   273.4   322.2   689.1  2667.6  21552.9    21462
read      230.6   145.7    59.1   123.1   137.9   213.3   250.7   273.3   291.1   312.7   341.3   389.5   504.7   733.5  3553.4 175654.1   175698
read      203.9    90.8    59.1   101.8   111.5   187.4   238.6   263.4   278.7   295.1   315.2   344.5   410.8   547.4  1393.9  88235.9    88051
read      186.1    71.3    54.7   109.0   125.7   185.1   201.6   211.3   217.4   226.1   235.4   253.8   307.1   836.0  2930.1  11695.3    11682
read      209.2   107.6    50.7   109.5   120.5   189.9   230.4   255.3   273.6   295.0   321.0   361.8   453.2   694.6  3244.8 143216.1   143386
read      206.3    83.7    54.7   102.3   112.6   205.2   244.5   261.6   272.4   285.4   300.4   324.2   376.8   493.7  1862.5  56345.2    56407
read      191.8    61.1    54.7   107.7   123.5   192.8   211.3   220.8   228.3   235.7   248.4   267.2   313.7   801.6  2261.5  16843.3    16858
read      207.8   118.5    50.7   111.0   122.2   189.8   228.2   252.0   269.8   290.8   316.5   355.3   436.6   613.8  2825.3 152929.2   152975
read      203.7    71.6    50.7   103.4   114.6   208.0   236.7   250.6   260.3   270.9   285.1   306.7   355.6   450.7  1832.1  41541.0    41361
read      191.3   155.5    46.9   106.2   121.3   191.6   210.5   220.2   227.8   235.4   248.2   267.4   314.2   767.5  2289.5  17489.9    17492
read      200.4   130.6    54.7   104.8   114.8   179.8   221.3   247.6   266.6   287.7   312.3   346.3   427.3   666.3  2953.4 131855.0   131869
read      204.6    75.6    54.7   104.7   116.4   208.5   234.7   248.0   257.0   268.2   282.0   303.8   353.3   467.8  2456.4  35180.8    35084
read      205.0    81.9    59.1   102.6   113.3   206.9   239.3   254.1   264.5   275.0   290.7   313.8   368.1   728.4  2568.0  46723.9    46690
read      206.4   121.3    59.1   109.7   120.5   187.2   226.6   251.2   269.5   290.6   316.0   353.8   435.7   644.2  3254.2 147638.3   147558
read      216.4   133.1    59.1   116.1   129.1   199.2   235.7   259.1   275.7   296.3   322.6   365.0   463.1   697.0  3127.0 165470.4   165694
read      200.0   174.5    50.7   103.2   113.0   179.4   223.8   250.8   269.4   289.4   312.8   344.9   417.9   578.5  3386.9 121415.9   121509
read      205.0    84.2    50.7   102.1   112.5   205.8   241.3   257.2   267.8   279.6   294.6   318.3   372.4   512.3  1955.7  51067.1    51220
read      209.7   128.6    50.7   111.7   123.5   191.7   229.6   253.0   270.6   291.4   317.1   356.3   442.4   674.7  4106.1 157169.6   157457
read      200.4   111.2    50.7   102.2   111.7   179.3   226.0   253.7   272.0   291.5   314.2   345.7   423.0   759.1  2947.0 113572.7   113597
read      202.0   101.0    54.7   100.8   110.4   188.2   238.4   260.9   274.3   289.7   308.3   335.5   395.5   539.9  1848.5  80557.2    80687
read      203.7   124.0    54.7   108.3   118.9   184.5   223.8   248.4   266.8   287.8   313.3   349.7   429.8   632.8  3744.8 146361.3   146218
read      204.9    85.5    54.7   102.1   112.3   204.4   242.0   258.4   269.2   281.7   296.3   320.1   378.8   510.5  2010.3  54527.2    54528
read      198.3   106.8    54.7   101.7   111.1   178.1   224.6   251.9   269.7   288.7   310.8   342.1   411.4   576.4  2528.0 111781.2   112007
read      200.1   116.7    54.7   104.4   114.4   179.9   221.9   248.4   267.4   288.3   312.7   346.0   421.4   593.4  3766.7 130143.6   130202
read      200.6    71.3    54.7   105.1   117.6   204.3   227.2   238.3   247.1   256.3   269.5   290.3   342.2   524.3  2358.4  28971.8    28975
read      201.0   101.2    54.7   101.9   111.4   180.5   228.9   256.7   274.4   293.4   315.6   346.8   424.6   626.2  1861.3 106411.6   106408
read      174.4    88.0    59.1   103.7   118.0   171.4   186.7   195.5   201.1   209.3   218.3   236.7   301.2   898.3  3069.2   5042.4     5046
read      203.9   102.6    59.1   101.4   111.0   189.8   239.9   262.6   276.5   292.3   311.6   340.1   404.1   576.6  2241.4  79399.4    79567
read      203.7    71.9    50.7   102.7   113.6   207.3   237.8   252.1   262.1   272.7   287.6   310.0   363.1   487.6  1712.0  44059.6    44029
read      205.5    92.9    54.7   102.0   112.5   206.5   241.1   256.9   267.6   279.4   294.2   317.3   370.8   529.1  3554.5  49716.4    49781
read      199.7   124.0    54.7   103.3   113.0   178.0   221.2   248.5   267.6   288.2   312.4   346.0   427.3   787.8  3694.9 127762.7   127915
read      202.8    91.9    54.7   101.8   111.3   183.6   234.7   261.3   277.5   294.9   315.8   346.3   428.4   628.3  1166.4  95751.7    95934
read      197.1    67.1    54.7   107.3   122.7   198.5   217.8   228.1   234.7   244.4   254.9   274.7   337.2   817.1  2293.1  19572.9    19602
read      204.7    84.9    54.7   101.1   110.8   194.6   243.2   264.0   276.8   291.6   309.8   336.9   399.4   559.0  1600.2  70808.4    70982
read      200.6   111.6    54.7   105.2   115.3   180.3   221.1   247.2   266.3   287.6   312.8   347.7   428.7   635.3  3207.0 137365.4   137593
read      211.6   137.5    54.7   112.8   124.8   192.5   230.0   253.4   271.2   292.4   319.0   362.1   466.7   781.1  3830.6 161377.1   161257
read      200.4   106.3    54.7   100.3   109.8   179.5   229.4   256.7   273.6   292.0   313.8   345.3   430.0   756.6  2901.6 100801.3   100711
read      207.5   145.7    54.7   110.0   120.8   187.0   225.8   250.2   268.7   290.4   317.2   358.8   461.8   764.3  4002.5 153229.2   153297
read      199.7    70.8    54.7   104.1   116.6   203.8   227.0   238.2   247.0   256.1   269.0   288.9   338.6   499.0  1843.6  29213.1    29146
read      228.9   154.8    59.1   121.2   135.5   210.0   247.6   270.6   288.3   310.1   339.6   390.5   528.1   888.0  3417.4 177955.7   177732
read      199.2   109.7    54.7   104.2   114.2   178.5   219.7   246.0   265.2   286.3   311.2   345.1   425.1   706.5  2652.7 134189.2   134245
read      199.4    89.2    54.7    99.3   108.9   186.1   236.3   258.4   271.5   286.5   304.1   330.6   389.9   519.4  1765.1  79460.5    79512
read      224.3   134.3    54.7   120.2   134.0   206.6   243.3   266.0   283.0   304.1   332.9   380.6   502.5   763.8  3217.3 179671.5   179801
read      201.3   172.5    54.7   100.1   109.7   184.0   235.1   259.3   273.8   290.0   309.3   337.6   400.0   548.8  2681.2  86816.4    86713
read      197.4   103.6    54.7   100.7   110.1   176.7   224.2   252.0   269.7   288.5   310.5   341.4   410.3   572.7  2748.0 108927.7   108907
read      223.1   164.4    54.7   118.6   132.0   203.4   240.2   263.4   280.7   302.3   331.9   381.2   514.6   868.6  4272.9 174743.4   174763
read      198.8   121.3    54.7   101.5   111.0   177.3   223.6   251.4   269.8   289.4   312.1   343.8   420.8   637.3  3968.6 114439.8   114342
read      219.4   144.3    54.7   116.1   129.1   199.1   236.3   260.6   278.3   300.3   329.6   377.0   509.2   896.0  3849.0 167808.6   167853
read      176.1    70.8    59.1   100.7   115.6   171.9   188.1   197.8   204.6   214.0   226.9   251.2   348.1   867.2  2195.7   6074.1     6029

Total QPS = 90798.3 (118037760 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 29155326473 bytes :   21.4 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,18.69%,100.00%
