Random waveform, random seed
Total number of intervals = 130 (22556, 24601, 93167, 76301, 115545, 92398, 94894, 38185, 16402, 19366, 132786, 49303, 136578, 86344, 28791, 165624, 164237, 134639, 51788, 90448, 45054, 133446, 113080, 132056, 38104, 52975, 83776, 88517, 152682, 9209, 60499, 8546, 115757, 160042, 154217, 87033, 60992, 66817, 142493, 87032, 37980, 72701, 155615, 125381, 34068, 119376, 86208, 19310, 58759, 158692, 47987, 69279, 50222, 10633, 11423, 158016, 53582, 126622, 52313, 155140, 21756, 44660, 157915, 109018, 118021, 56842, 140042, 22830, 82111, 108787, 87493, 77211, 174383, 29808, 102938, 136146, 6277, 125610, 29591, 126520, 93724, 155823, 131550, 103527, 65098, 121606, 114942, 109746, 100072, 95701, 136159, 44752, 126627, 146483, 134249, 134446, 130381, 54909, 28315, 39722, 116975, 144309, 164595, 27044, 16500, 91408, 78166, 131457, 123749, 81220, 11682, 136317, 79766, 73023, 136642, 109313, 9028, 167348, 101445, 73159, 156302, 121204, 172629, 119095, 82789, 128385, 118716, 5870, 101720, 145578)
Average QPS expected = 91390
Timestamp start: 1746539169793
Timestamp end: 1746540470037

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      246.3   325.3    54.7    99.1   110.3   212.8   255.1   276.4   292.0   310.3   334.3   378.4  1226.6  4483.5  9448.0  38136.2    38104
read      263.5   389.4    54.7    96.5   106.5   213.9   267.7   296.9   317.1   340.1   369.9   424.3  1490.6  6581.5  9611.3  53005.5    52975
read      242.2   277.6    54.7    96.7   106.7   200.6   261.8   296.2   320.5   348.3   383.8   436.5   851.8  3803.2 10065.6  83761.7    83776
read      261.7   345.4    50.7    98.0   108.2   203.3   268.3   308.8   337.3   369.4   407.2   468.6  1358.7  5311.6  8987.8  88348.7    88517
read      269.7   300.7    54.7   111.4   124.6   209.2   251.5   276.7   296.9   323.1   364.4   493.9  1533.5  3221.8  7648.9 152684.9   152682
read      182.9   217.7    63.8   104.3   116.6   170.5   190.3   201.9   210.9   220.6   233.3   254.9   368.1  1730.9 11141.4   9230.4     9209
read      255.1   354.6    59.1    96.4   106.1   213.1   268.9   300.9   322.6   347.1   377.2   424.0  1116.7  5910.7  9855.8  60414.6    60499
read      178.5   130.0    63.8   101.3   113.0   167.2   187.1   200.0   209.4   219.5   232.8   255.4   401.8  1975.8  7026.7   8564.2     8546
read      242.7   242.0    54.7   101.9   112.4   190.0   245.6   282.7   312.2   349.5   401.9   495.5  1065.9  2929.9  7518.3 115543.3   115757
read      229.6   214.6    54.7   110.4   122.5   196.0   237.2   262.6   281.0   303.5   333.0   383.2  1100.4  2563.1  6520.2 159970.8   160042
read      213.4   172.1    54.7   106.7   117.9   185.4   225.9   250.8   269.4   291.4   318.5   362.6   526.1  2417.8  5099.3 154313.0   154217
read      238.7   288.0    54.7    97.7   107.3   193.9   254.8   287.6   311.1   338.5   373.9   431.7   864.4  4349.2 10807.8  86972.8    87033
read      252.2   326.2    54.7    96.0   105.5   212.6   269.4   301.7   323.9   348.2   379.2   427.8  1033.5  5501.2  9197.8  61045.7    60992
read      256.4   355.2    54.7    96.4   105.9   210.5   269.1   303.3   326.8   353.2   385.5   433.4  1147.4  5915.2  9986.2  66861.2    66817
read      235.6   243.5    50.7   105.4   116.6   189.9   234.4   261.5   281.1   304.8   336.5   396.1  1384.9  3000.1  7354.3 142361.0   142493
read      247.3   321.0    54.7    98.1   108.0   198.2   261.1   296.3   321.0   350.6   388.6   446.7  1061.2  4226.0 10523.4  86899.8    87032
read      237.8   237.9    54.7    98.2   109.0   212.0   258.7   282.0   297.4   315.7   339.0   377.5   941.1  3459.9  7631.2  38013.9    37980
read      259.6   361.9    54.7    96.6   106.3   208.9   270.5   306.2   331.1   359.6   394.2   450.5  1247.2  6201.2 10464.6  72616.6    72701
read      250.5   248.8    54.7   110.9   123.5   203.0   245.6   270.9   290.7   315.4   350.5   428.0  1456.3  2965.8  6140.4 155793.3   155615
read      208.1   132.1    54.7   101.1   110.9   177.4   223.1   252.8   274.3   298.9   329.6   379.1   637.4  1415.9  2876.7 125562.6   125381
read      224.6   180.9    50.7   100.3   111.2   206.6   245.5   265.2   278.8   294.8   316.2   351.6   784.3  2493.3  3991.6  34120.9    34068
read      246.9   268.4    59.1   102.7   113.4   190.0   242.4   276.6   304.3   339.7   397.6   527.4  1233.8  2950.1  9361.5 119447.2   119376
read      241.5   291.5    50.7    97.4   107.0   194.8   257.0   290.6   314.8   343.2   379.9   435.4   900.4  4535.5  8431.4  86168.3    86208
read      199.5   126.4    63.8   100.2   111.9   186.8   217.9   233.1   244.1   255.9   272.1   299.7   572.3  1698.3  2490.8  19286.4    19310
read      250.8   337.8    54.7    96.3   105.6   210.6   266.8   298.1   319.1   342.7   371.6   419.1  1011.4  5931.3  8988.0  58755.7    58759
read      279.4   305.0    59.1   115.3   130.2   220.3   264.6   291.8   313.5   341.5   383.8   491.8  1565.6  3434.1  7415.1 158708.5   158692
read      229.8   241.3    54.7    97.5   107.3   207.0   253.9   276.7   292.9   311.8   335.7   373.0   571.3  3899.5  7638.6  48022.4    47987
read      254.9   354.9    54.7    95.9   105.3   208.1   268.7   303.8   327.8   354.2   386.6   434.3  1127.4  6144.0  9954.2  69176.6    69279
read      247.3   300.8    54.7    96.8   106.6   212.3   265.8   294.2   313.6   335.2   362.0   403.3   935.7  4913.5  7916.5  50220.5    50222
read      183.4   117.0    59.1   102.1   113.8   171.0   192.7   205.9   215.8   227.4   241.9   268.2   513.9  1562.8  3212.6  10654.8    10633
read      186.6   186.0    54.7   101.6   113.7   172.5   194.5   207.5   217.2   228.9   243.8   269.3   481.7  2161.0  9632.4  11451.5    11423
read      293.0   348.5    54.7   117.3   132.8   225.4   269.6   296.8   319.3   350.0   399.5   573.3  1588.3  3620.5  9053.9 157878.5   158016
read      254.0   359.0    54.7    96.6   106.5   211.8   263.5   291.0   310.8   334.0   364.5   419.0  1242.4  5411.5 12233.1  53422.3    53582
read      246.3   254.0    54.7   102.6   113.4   188.2   234.9   264.9   287.8   316.2   358.7   528.7  1375.8  2399.7  6258.8 126489.7   126622
read      239.0   274.5    46.9    96.6   106.3   208.7   259.1   284.7   302.7   323.1   349.8   394.6   887.8  4197.8  7919.7  52200.4    52313
read      268.2   298.4    54.7   112.0   125.8   210.9   253.9   279.7   299.7   325.6   364.7   465.4  1543.6  3307.0  7492.1 155230.9   155140
read      210.3   139.5    59.1   101.5   113.5   197.4   229.8   246.4   258.0   271.8   290.8   321.4   560.1  2106.3  3653.6  21833.6    21756
read      242.4   272.0    54.7    96.8   106.9   211.7   262.2   287.7   305.5   325.7   350.9   395.1   918.8  4358.0  7615.5  44694.4    44660
read      295.2   321.6    54.7   118.5   134.1   220.6   263.7   292.9   317.5   352.2   412.8   772.8  1565.1  3320.9  7517.0 157865.3   157915
read      212.5   124.9    54.7    99.0   109.0   181.8   237.3   270.9   293.5   318.7   350.6   402.0   530.4  1045.4  3279.7 109203.6   109018
read      229.9   178.8    54.7   102.0   112.6   189.1   244.2   280.5   307.8   340.0   383.3   457.0   682.6  2029.8  4748.6 118022.4   118021
read      208.7   101.1    50.7    96.5   105.8   198.1   246.9   268.9   283.8   300.3   320.0   351.3   424.2   907.1  2825.8  56817.6    56842
read      231.0   190.3    50.7   104.1   114.8   184.3   229.7   261.3   285.5   314.7   357.7   483.3  1052.6  1696.1  3295.0 140197.4   140042
read      190.0    61.8    59.1   100.9   112.0   188.5   214.9   229.0   238.4   250.0   264.4   285.8   334.6   489.9  1001.5  22841.8    22830
read      212.9   148.9    54.7    96.1   105.2   191.9   248.6   279.1   299.4   320.9   345.8   383.0   457.4   633.5  3581.7  82160.4    82111
read      219.5   118.0    46.9   100.8   111.0   191.6   249.5   285.6   310.7   337.6   368.3   411.2   501.0   670.7  1664.0 108806.5   108787
read      209.8   118.9    50.7    96.8   106.2   186.9   242.5   272.1   292.2   314.2   340.6   379.0   462.5   776.0  4097.9  87545.1    87493
read      201.6   109.3    50.7    97.6   106.8   185.4   239.1   262.7   277.4   293.9   313.9   342.3   404.3   593.1  1870.2  77127.3    77211
read      218.9   159.2    54.7   114.1   126.9   195.8   233.7   258.8   277.8   302.1   334.9   390.7   547.9   865.5  2442.8 174471.7   174383
read      194.5    76.6    54.7   103.1   114.1   194.5   220.1   233.0   242.7   253.4   268.1   290.0   338.7   466.4  2530.3  29934.1    29808
read      197.7   101.6    54.7    98.0   107.2   175.4   225.4   255.5   273.9   293.8   316.6   347.4   417.1   568.8  2881.7 103011.6   102938
read      198.2   129.8    50.7   102.6   112.5   175.8   216.8   244.6   265.3   288.4   315.1   351.7   430.9   618.4  2702.1 136029.3   136146
read      164.8    56.4    59.1   103.9   115.1   161.0   177.1   186.0   193.5   201.6   214.8   235.0   287.0   396.0  2021.9   6297.0     6277
read      196.7    98.9    50.7   100.1   109.8   174.3   218.1   247.4   268.2   290.6   316.1   350.5   423.5   579.3  2291.9 125532.1   125610
read      195.6    64.1    54.7   103.5   114.9   195.4   221.9   235.2   245.4   256.2   271.2   293.9   344.7   450.3  1312.7  29582.3    29591
read      196.9   105.5    54.7   100.0   109.9   174.4   218.3   248.1   268.9   291.1   316.1   349.9   420.9   565.8  2636.3 126538.0   126520
read      200.6    98.1    50.7    97.2   106.5   179.9   233.4   261.9   279.3   297.9   319.4   350.5   419.4   577.0  2453.6  93721.7    93724
read      208.9   119.0    50.7   108.8   119.8   186.3   226.4   252.2   271.9   295.4   324.4   368.3   480.5   891.6  2781.0 155617.5   155823
read      200.4   109.9    54.7   101.6   111.5   176.8   220.0   249.2   270.1   293.4   320.4   359.5   451.3   777.6  1998.2 131612.8   131550
read      199.4   108.8    50.7    97.9   107.2   176.7   227.2   257.7   277.0   297.6   320.9   353.9   422.7   590.3  3000.7 103368.3   103527
read      205.3    85.8    50.7    98.3   108.1   194.7   245.7   267.1   280.7   295.5   314.5   342.0   400.9   533.9  1712.3  64989.3    65098
read      196.6    99.5    54.7   100.2   109.8   173.4   218.1   248.9   270.0   292.3   317.1   350.4   419.8   545.8  2184.7 121614.2   121606
read      196.2    96.4    54.7    98.9   108.2   173.0   219.7   250.9   271.3   292.8   317.1   349.8   418.6   566.5  2188.4 114906.9   114942
read      197.7   109.4    54.7    97.9   107.1   173.9   223.6   254.6   274.4   295.7   319.3   352.9   422.8   565.0  2784.4 109740.5   109746
read      200.8   110.8    54.7    98.2   107.4   177.6   229.9   260.6   279.6   299.7   322.7   355.9   426.0   599.8  3134.9 100092.6   100072
read      199.8   103.2    54.7    97.2   106.3   178.2   231.5   261.1   279.1   297.9   319.5   350.7   416.9   569.5  2319.4  95716.8    95701
read      196.8   103.2    54.7   102.0   111.8   174.4   215.6   244.1   265.1   288.2   314.8   350.8   426.2   584.4  2116.6 136223.0   136159
read      204.9    81.4    50.7   101.0   111.5   204.1   240.5   257.3   268.4   281.1   296.5   320.7   373.2   498.4  1969.3  44710.4    44752
read      196.5   103.3    54.7   100.1   109.8   173.4   217.2   247.2   268.3   290.8   316.1   350.2   421.7   574.8  3258.3 126561.3   126627
read      200.9   144.6    54.7   104.6   115.1   179.3   218.9   245.7   265.9   289.1   316.6   355.1   432.8   610.1  3038.0 146651.8   146483
read      199.9   102.2    50.7   102.6   112.6   177.2   219.2   247.9   268.9   292.3   319.3   358.1   440.8   666.9  1697.4 134186.2   134249
read      200.6   137.1    54.7   102.9   112.9   177.6   219.2   247.8   268.5   292.0   319.3   358.2   441.0   641.4  3116.3 134355.6   134446
read      200.3   102.0    54.7   102.6   112.4   177.4   220.5   250.0   271.0   294.4   321.0   359.1   435.0   622.2  1999.8 130452.2   130381
read      205.5    90.9    54.7    99.4   109.4   200.4   243.0   261.9   274.0   288.7   306.8   334.7   396.3   542.7  2516.1  55046.3    54909
read      200.9    68.9    54.7   106.0   118.1   200.8   227.4   241.4   251.3   263.1   276.6   299.2   348.3   481.7  1989.8  28245.5    28315
read      202.9    76.4    54.7   102.2   112.8   203.2   235.4   251.0   261.8   273.4   289.6   313.9   367.9   496.4  1810.0  39719.4    39722
read      199.7   115.5    54.7   100.3   109.9   175.7   222.0   252.6   273.3   295.6   320.8   356.8   432.7   682.7  2771.4 116958.6   116975
read      200.1   114.0    54.7   104.6   114.9   178.7   218.1   244.8   265.1   288.3   316.0   355.4   435.1   613.2  2649.6 144100.1   144309
read      212.9   141.0    54.7   112.6   124.9   192.7   230.6   254.9   273.5   296.0   324.9   369.0   471.6   706.3  4125.9 164663.4   164595
read      202.2    80.3    50.7   106.8   118.9   201.9   228.5   242.4   252.1   263.9   277.3   298.8   346.4   459.6  2813.6  26975.0    27044
read      192.2    64.5    54.7   110.3   124.3   190.4   211.7   223.9   232.6   243.4   255.7   275.5   323.3   439.1  1978.9  16535.0    16500
read      202.7   104.1    50.7    98.5   108.2   182.6   235.6   264.2   281.6   299.7   320.8   352.2   417.6   576.0  2679.3  91340.9    91408
read      208.2    95.7    54.7    99.6   109.7   190.8   245.6   271.3   287.6   305.5   326.6   357.6   422.9   583.4  2364.8  78237.4    78166
read      198.0   107.2    50.7   101.7   111.5   175.6   218.1   247.2   268.1   290.9   317.5   353.8   425.8   561.2  1890.1 131421.2   131457
read      199.4   115.6    54.7   100.6   110.3   175.9   221.0   251.4   272.4   295.2   320.9   358.1   432.3   613.3  3086.5 123561.3   123749
read      203.6    95.5    50.7    97.5   107.0   185.9   240.5   265.9   281.6   298.3   319.2   349.4   417.1   610.8  2245.6  81183.2    81220
read      185.9    68.1    63.8   111.4   125.6   182.8   201.8   213.8   222.3   232.3   245.6   266.0   313.9   448.2  2161.3  11653.1    11682
read      201.3   121.7    50.7   103.3   113.4   178.3   220.3   249.3   270.6   294.0   320.9   359.9   439.1   655.5  2654.8 136132.8   136317
read      205.7    99.5    50.7    97.9   107.6   187.3   242.2   269.2   285.9   303.8   324.3   355.4   422.1   633.0  2177.5  79734.6    79766
read      206.8    93.2    50.7    98.3   108.2   191.6   245.4   269.9   285.4   302.3   322.2   352.6   416.5   626.4  2404.8  73081.8    73023
read      200.4   118.0    50.7   103.2   113.3   178.0   219.5   248.0   269.1   292.5   319.6   358.1   433.5   598.1  2659.0 136738.9   136642
read      198.8    99.9    50.7    98.1   107.5   175.8   224.9   256.2   275.7   296.2   319.9   353.8   425.3   625.9  2870.1 109370.7   109313
read      177.8    71.6    54.7   108.5   121.2   174.3   192.1   201.7   210.1   219.0   232.6   253.0   297.3   566.0  2563.8   9031.1     9028
read      210.8   169.3    54.7   111.5   123.6   191.1   229.0   253.0   271.2   293.1   320.3   363.7   462.2   695.7  3382.7 167041.8   167348
read      201.3   102.0    54.7    98.1   107.6   178.9   230.4   261.2   280.1   300.0   322.9   357.1   427.9   615.9  1869.5 101472.8   101445
read      205.1    90.7    54.7    97.6   107.4   190.1   243.8   268.3   283.7   300.0   319.4   347.6   406.7   515.8  2291.0  73042.9    73159
read      204.2   112.0    54.7   107.8   118.9   184.0   222.3   247.8   267.0   289.6   317.1   358.3   445.4   632.0  1702.3 156147.6   156302
read      202.2   125.9    54.7   101.0   111.0   178.9   224.1   253.6   274.1   297.0   324.1   364.2   453.5   622.6  2522.0 121153.2   121204
read      216.1   134.6    54.7   114.9   128.1   197.0   234.3   258.2   275.6   297.3   326.0   370.3   478.5   703.9  3855.4 172508.3   172629
read      199.3   105.8    54.7   100.7   110.4   176.3   222.0   252.6   273.4   295.5   320.4   356.5   427.0   562.4  1962.6 118886.8   119095
read      204.2    95.1    54.7    97.8   107.5   185.1   239.5   266.8   283.7   301.8   322.8   354.7   419.6   631.4  2215.5  82747.0    82789
read      199.2   111.8    50.7   101.7   111.6   176.4   219.8   249.8   270.9   293.6   319.6   356.2   429.2   570.9  2519.0 128173.7   128385
read      197.8   117.5    50.7    99.2   108.9   174.2   220.2   251.3   271.9   293.8   318.5   353.4   424.7   573.3  3175.5 118737.8   118716
read      167.4    53.9    63.8   105.0   116.2   164.2   181.0   190.3   197.3   205.7   217.5   236.8   281.7   445.9  1941.4   5896.8     5870
read      198.4    91.7    50.7    97.4   106.6   176.4   226.8   257.7   276.7   296.8   319.9   352.7   418.8   531.0  1705.4 101582.8   101720
read      198.5   101.4    54.7   104.0   114.4   177.8   216.7   243.3   263.6   286.5   313.5   350.4   424.5   562.4  2510.3 145635.6   145578

Total QPS = 91374.1 (118786384 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 29340237589 bytes :   21.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,17.59%,100.00%
