Random waveform, random seed
Total number of intervals = 130 (173066, 129456, 95375, 78418, 160308, 72198, 99581, 67741, 97393, 38271, 55157, 10130, 138817, 92920, 112134, 167724, 112004, 75783, 158584, 157044, 164818, 95689, 98912, 18859, 13649, 130095, 156431, 17685, 58614, 176109, 167371, 129202, 20732, 158949, 157987, 102151, 44035, 164987, 134561, 136266, 96350, 9842, 17546, 172423, 161600, 93548, 173272, 92022, 76372, 77440, 173489, 54952, 51568, 67685, 29908, 34960, 58728, 163114, 165339, 107340, 87447, 5027, 113610, 116851, 163992, 47836, 164752, 34713, 111310, 141023, 62001, 58909, 69687, 84747, 138065, 51162, 58853, 168023, 65264, 126009, 80280, 131384, 122888, 131370, 56626, 18587, 163604, 169434, 161083, 152181, 160517, 86098, 86931, 82072, 146790, 41335, 110451, 50713, 45010, 94735, 166410, 85827, 90509, 16906, 92368, 124214, 19988, 80565, 21721, 157912, 56820, 134628, 36046, 112649, 64934, 163560, 131481, 168982, 79656, 148786, 158581, 110299, 120511, 86231, 51599, 51577, 38488, 27594, 160995, 68956)
Average QPS expected = 99283
Timestamp start: 1746540538666
Timestamp end: 1746541838906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      211.6   160.0    54.7   103.4   113.7   180.1   221.7   250.1   271.3   295.8   326.2   372.6   669.5  2135.7  3920.9 136487.8   136266
read      225.0   209.0    50.7    99.2   108.9   186.4   243.1   276.8   299.6   325.4   358.9   415.1   653.7  2908.9  7337.0  96137.0    96350
read      187.8   285.2    59.1   101.7   113.9   170.0   190.7   201.9   211.3   222.0   237.2   266.1   555.9  2305.2 18114.6   9841.7     9842
read      206.7   157.3    50.7   101.7   114.2   191.9   220.2   236.5   249.0   263.7   282.8   316.7   655.1  2072.6  4049.8  17578.4    17546
read      279.6   303.9    54.7   123.5   139.9   225.6   266.3   291.9   312.7   340.1   382.9   491.6  1489.1  3386.8  7813.6 172365.5   172423
read      217.1   178.7    54.7   109.6   120.7   187.9   226.7   251.5   270.4   293.2   322.5   371.0   607.4  2415.1  5526.6 161374.4   161600
read      239.0   296.0    54.7    98.6   108.5   190.7   250.6   287.3   313.1   342.6   380.4   439.1   893.9  4045.8 11031.8  93679.3    93548
read      285.7   298.9    59.1   124.8   141.5   228.5   268.9   294.4   315.4   342.7   386.4   503.6  1526.7  3294.1  7728.9 173143.3   173272
read      236.4   257.3    54.7    98.3   108.1   190.7   251.0   286.7   311.6   340.3   376.2   434.5   908.7  3514.8  8102.3  91954.8    92022
read      257.8   392.7    50.7    96.5   106.2   202.7   266.2   302.9   328.3   356.3   390.7   446.1  1233.7  6198.1 10095.7  76283.9    76372
read      254.3   335.2    54.7    96.6   106.3   202.6   266.7   304.3   330.2   358.8   393.1   448.5  1198.0  5142.4  9924.6  77377.8    77440
read      303.0   331.8    59.1   127.9   145.6   236.9   280.6   309.6   333.4   365.9   417.5   570.8  1554.1  3538.2  8396.1 173611.4   173489
read      225.6   255.8    54.7    97.1   106.6   203.0   252.4   277.3   294.5   314.7   340.5   380.5   546.2  3208.8  7693.9  54939.2    54952
read      253.0   333.4    54.7    97.0   107.0   209.9   266.4   296.7   316.6   338.8   365.9   410.3  1172.5  5433.2  8237.1  51690.1    51568
read      258.2   375.4    50.7    96.7   106.4   207.0   268.7   303.6   328.0   354.9   387.3   439.0  1274.6  5414.1  9524.3  67621.4    67685
read      230.4   205.0    50.7    99.5   111.0   205.3   247.3   268.2   282.4   297.7   319.7   361.8  1018.0  2943.2  5425.3  29778.9    29908
read      236.6   234.5    59.1    98.7   109.7   207.4   254.3   277.5   292.6   310.3   332.9   371.4  1053.6  3181.2  7572.0  34985.6    34960
read      250.5   325.3    54.7    96.7   106.4   209.3   268.1   300.7   322.3   345.8   374.2   422.2   981.8  5281.7  9545.9  58755.7    58728
read      253.1   256.5    59.1   114.7   128.5   208.1   249.2   274.2   294.1   318.8   355.1   429.4  1408.2  3143.5  7346.1 163069.9   163114
read      222.7   193.4    54.7   112.5   125.1   195.5   233.5   257.9   275.8   298.1   328.0   375.5   548.2  2827.3  5731.0 165513.4   165339
read      222.8   161.0    50.7   100.0   110.0   185.2   240.7   276.1   300.7   329.6   367.5   434.4   666.1  1605.9  4298.2 107221.9   107340
read      274.5   409.7    54.7    98.9   109.6   205.1   271.0   312.2   341.7   374.2   415.1   487.9  1573.0  6202.7 10412.8  87605.6    87447
read      192.7   284.9    63.8   101.9   112.3   160.5   179.3   190.0   198.5   209.4   225.6   264.9  1009.2  3767.9  8022.9   5013.0     5027
read      237.5   221.8    54.7   101.9   112.5   191.0   246.6   284.1   312.2   345.9   392.5   470.8   859.6  2428.8  7320.4 113410.6   113610
read      244.2   248.0    50.7   102.8   113.7   191.9   246.8   285.3   314.8   352.0   404.5   502.2   966.8  2947.3  8849.0 116827.8   116851
read      265.1   289.0    54.7   116.2   130.7   214.2   255.7   281.4   301.3   327.0   365.1   450.6  1487.4  3313.9  8008.8 164153.3   163992
read      238.9   266.2    54.7    97.6   108.0   208.9   258.8   284.0   301.3   321.2   347.3   391.9   861.4  4131.1  7878.3  47824.1    47836
read      267.0   280.7    54.7   116.9   131.5   215.1   256.7   283.0   303.6   330.6   370.9   467.8  1488.7  3283.9  7634.5 164722.2   164752
read      218.0   137.7    54.7   100.6   112.2   205.6   245.7   266.6   280.7   296.3   317.0   349.0   462.8  1898.9  4243.7  34737.6    34713
read      226.4   157.1    54.7   102.3   112.8   190.3   246.1   282.5   309.1   339.9   379.1   441.8   607.5  1439.7  4333.1 111340.2   111310
read      202.2   127.4    50.7   102.4   112.7   177.1   217.5   245.3   266.2   289.9   317.9   359.6   482.4  1324.1  3402.5 140869.7   141023
read      210.8   104.0    50.7    96.2   106.2   196.0   247.1   273.1   290.6   310.3   334.3   368.6   435.3   599.0  2281.1  61915.0    62001
read      216.4   105.4    54.7    96.0   106.0   199.0   254.0   283.9   303.0   323.2   346.7   381.0   452.2   817.8  2634.9  58899.1    58909
read      218.1   112.7    54.7    95.9   105.7   197.8   254.8   287.1   308.4   331.2   357.8   394.4   465.1   685.9  3455.2  69687.1    69687
read      232.8   131.3    50.7    99.7   110.3   203.4   270.2   309.1   335.8   364.1   396.2   440.0   528.4   746.6  3275.6  84976.2    84747
read      241.6   259.0    50.7   103.6   114.6   189.1   233.1   260.4   280.3   304.9   338.4   412.6  1476.9  2693.4  6917.8 138165.3   138065
read      221.5   106.3    54.7    98.7   109.6   209.1   258.3   284.0   302.3   323.4   349.7   388.7   463.4   773.6  2086.5  51171.0    51162
read      232.5   121.0    54.7    98.3   108.8   213.4   274.7   307.8   330.3   354.3   381.9   420.1   494.1   722.4  3184.5  58790.2    58853
read      282.0   281.2    54.7   122.3   138.5   230.8   273.6   299.0   319.0   345.6   388.6   492.1  1541.0  3282.8  7459.0 168028.3   168023
read      223.2   111.9    54.7    98.1   108.3   204.0   260.9   289.8   310.4   334.3   364.6   409.0   497.1   788.7  2794.3  65370.1    65264
read      227.2   183.9    54.7   103.7   114.6   187.9   236.5   268.9   292.1   319.7   357.1   427.2   812.9  2020.3  5072.3 125896.4   126009
read      219.7   121.8    50.7    98.4   108.6   197.7   255.3   285.8   306.5   329.1   356.2   395.9   482.4   991.5  3646.7  80367.9    80280
read      199.5   107.0    50.7   101.6   111.4   176.5   219.7   248.8   269.7   292.5   318.7   356.2   434.1   653.5  2966.8 131331.0   131384
read      198.1   110.9    54.7   100.2   109.8   175.3   220.3   250.1   271.0   293.3   318.7   354.4   426.4   579.6  2188.6 122707.6   122888
read      197.0   107.6    50.7   101.0   110.5   173.6   216.4   245.6   266.8   289.9   316.2   352.4   428.6   668.4  3164.1 131402.6   131370
read      206.4    84.9    54.7    99.1   109.5   201.6   244.9   264.7   277.3   291.5   309.6   336.8   395.4   521.7  1382.1  56567.8    56626
read      196.1    81.1    59.1   110.2   125.0   194.0   215.5   228.0   236.5   248.2   262.2   283.3   331.8   479.6  3937.6  18555.8    18587
read      202.6   111.0    54.7   108.9   119.7   183.4   220.2   244.6   263.4   285.3   312.6   351.7   433.5   595.7  2154.1 163378.9   163604
read      207.7   117.8    54.7   111.9   123.7   189.2   225.9   249.3   267.3   288.8   315.9   357.3   443.6   613.1  2321.9 169424.3   169434
read      203.4   137.2    54.7   108.4   119.2   183.3   220.4   245.1   264.1   286.3   313.7   353.3   436.0   655.9  2941.7 160993.2   161083
read      200.7   143.4    54.7   105.5   116.0   179.4   217.5   243.3   263.4   286.5   314.1   352.5   432.7   658.6  3765.2 152294.1   152181
read      205.7   170.3    54.7   109.0   119.8   184.7   222.6   247.3   266.5   289.0   316.9   358.8   449.1   650.0  6051.9 160551.1   160517
read      201.6   102.8    50.7    97.5   106.8   182.8   235.5   263.0   279.9   297.4   318.5   347.9   412.7   547.5  2417.5  86121.5    86098
read      201.7   126.4    54.7    97.4   106.8   182.5   235.2   262.8   279.7   297.5   318.6   348.4   411.5   543.8  2427.0  86844.5    86931
read      204.6   138.2    54.7    98.0   107.9   187.0   240.1   266.1   282.0   298.6   318.6   347.5   417.0   567.6  2662.5  82053.0    82072
read      202.3   217.7    46.9   104.7   115.1   180.2   220.1   246.8   267.0   289.6   316.5   354.8   432.7   599.1  4081.7 146471.0   146790
read      210.5    86.7    54.7   103.4   115.1   210.4   244.6   261.3   272.2   285.4   300.9   325.6   380.6   600.7  2502.8  41290.4    41335
read      198.1   110.8    50.7    98.1   107.6   175.5   223.7   254.3   275.0   295.7   318.9   352.2   419.9   547.8  2589.3 110656.6   110451
read      206.5    90.4    50.7   100.1   110.7   204.5   243.9   262.1   273.6   287.4   303.7   328.8   384.1   499.5  3018.1  50788.6    50713
read      205.5    83.0    54.7   100.9   111.7   205.4   241.3   258.1   269.1   281.8   296.7   320.6   372.3   466.0  2154.6  44941.9    45010
read      202.3   116.4    54.7    98.0   107.4   181.1   233.9   263.3   281.3   300.0   321.2   353.4   421.2   581.2  3267.2  94782.5    94735
read      215.4   146.2    54.7   113.4   126.5   197.0   234.8   258.9   276.5   298.0   326.0   369.4   464.2   634.4  3585.1 166297.6   166410
read      203.1   106.1    54.7    97.5   106.9   183.9   237.9   265.0   281.7   299.2   319.6   350.3   419.0   716.9  2932.5  85716.8    85827
read      202.3    99.5    54.7    97.8   107.3   182.8   235.7   264.0   281.3   299.4   320.4   351.7   418.8   580.7  2751.0  90270.2    90509
read      195.5    64.4    59.1   112.4   127.8   193.6   214.6   226.6   234.7   246.1   259.9   281.5   330.4   475.6  2066.8  16895.2    16906
read      202.6    99.3    54.7    97.6   107.1   182.0   235.2   264.3   281.9   300.3   322.1   354.8   425.5   620.8  2323.2  92365.4    92368
read      200.7   144.9    50.7   101.2   110.9   177.2   222.0   251.5   272.4   294.7   320.5   357.5   434.4   639.8  4145.4 124205.4   124214
read      196.4   163.7    54.7   109.5   123.5   193.0   214.3   226.5   234.8   246.2   260.2   282.6   333.1   467.6 10747.9  19966.7    19988
read      205.6   138.3    54.7    98.0   107.7   187.1   241.1   267.4   283.6   300.9   321.1   352.4   422.0   602.7  4876.3  80653.1    80565
read      202.5    80.8    50.7   110.5   125.0   201.2   224.4   236.8   247.0   258.1   272.4   294.5   345.9   609.8  2846.1  21631.5    21721
read      212.9   153.0    59.1   111.0   122.8   191.9   231.3   256.7   275.6   298.4   327.5   370.6   472.9   774.1  4072.7 157830.8   157912
read      209.9    88.7    54.7   100.0   110.5   204.5   249.2   269.5   282.8   296.9   315.9   343.4   403.2   575.5  1256.5  56846.2    56820
read      203.4   134.6    54.7   103.5   113.8   180.4   223.0   251.2   272.0   294.9   322.2   362.0   450.9   743.0  2981.5 134634.9   134628
read      207.8    86.0    59.1   104.4   116.2   208.3   238.5   253.8   264.9   276.6   292.4   316.4   370.9   529.7  2690.4  36038.0    36046
read      204.3   125.1    54.7   101.3   111.2   181.2   229.3   260.2   280.7   302.5   327.5   363.3   436.7   666.6  2178.8 112386.8   112649
read      210.0    91.9    54.7   100.0   110.3   200.1   249.8   271.8   286.0   301.3   319.9   348.8   416.1   599.0  1659.1  65020.6    64934
read      224.1   162.9    59.1   115.8   129.4   202.1   242.4   267.7   286.7   309.6   339.5   388.6   522.2   992.8  4248.8 163535.9   163560
read      211.5   145.7    54.7   105.3   116.0   185.8   230.7   260.2   281.3   304.9   333.6   375.2   508.0  1058.8  3719.7 131520.2   131481
read      225.1   153.1    54.7   117.5   131.1   204.7   244.5   269.0   287.6   310.1   339.7   388.0   507.5   853.2  4242.0 168753.0   168982
read      206.8   144.0    54.7    98.7   108.5   188.9   242.8   268.8   285.0   302.2   322.8   353.7   420.1   569.0  8626.6  79513.3    79656
read      205.8   121.6    54.7   107.3   118.4   185.0   224.8   250.7   270.1   292.6   319.8   360.4   445.5   672.9  3826.5 148691.7   148786
read      206.6   108.1    50.7   109.6   120.8   187.2   225.5   250.3   269.1   291.2   318.5   360.1   446.4   615.1  2349.0 158499.4   158581
read      199.5   101.8    50.7    98.9   108.5   176.9   225.4   255.9   276.0   297.0   320.6   355.4   426.6   567.7  2605.2 110540.9   110299
read      198.3   105.1    54.7   100.2   109.9   175.7   221.0   251.1   271.9   293.8   318.8   354.2   424.8   551.7  2119.6 120444.7   120511
read      201.8    93.0    54.7    97.6   107.0   183.1   235.8   263.7   281.0   298.8   320.0   350.6   415.3   550.1  1420.5  86142.9    86231
read      208.8    87.9    54.7   101.0   111.5   205.7   246.6   265.4   277.5   291.5   309.1   335.4   391.9   527.4  2837.6  51496.8    51599
read      207.4    81.9    54.7   100.6   111.1   204.7   244.6   263.2   275.0   289.1   306.4   332.8   393.2   586.0  2020.4  51545.5    51577
read      210.4    81.3    59.1   104.1   115.9   211.1   244.1   260.8   271.7   284.7   299.7   323.8   376.2   501.8  2312.2  38551.7    38488
read      205.8   112.5    59.1   106.9   119.8   205.0   231.5   246.1   256.0   268.3   283.5   307.0   364.3   522.3  3790.0  27601.6    27594
read      210.8   149.1    54.7   110.4   121.8   189.3   228.2   252.9   271.8   294.3   322.4   366.4   469.0   890.1  4325.3 161023.6   160995
read      208.2    96.5    54.7    98.6   108.6   195.7   247.5   270.3   284.9   300.6   320.1   349.9   420.1   635.3  2836.1  68899.0    68956

Total QPS = 99260.7 (129038848 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 31872594715 bytes :   23.4 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,17.50%,100.00%
