Random waveform, random seed
Total number of intervals = 130 (49296, 25687, 139906, 15893, 44760, 88312, 30931, 73968, 103736, 66946, 38779, 29305, 43201, 134826, 42162, 11261, 68085, 105854, 137269, 151268, 52634, 130291, 128697, 98927, 99297, 24248, 113260, 10635, 44866, 115695, 161236, 102168, 153402, 37266, 142228, 16623, 49472, 178397, 112811, 160017, 84190, 48595, 147343, 54469, 167034, 71368, 149873, 45018, 60068, 123777, 13748, 32489, 179564, 130013, 7401, 110200, 36399, 98407, 118250, 49773, 170024, 99426, 84562, 7341, 159944, 92849, 154600, 54487, 125231, 122255, 165208, 175561, 50898, 174686, 51332, 125751, 122464, 177074, 104526, 52295, 32376, 26510, 154025, 12323, 63298, 149189, 103255, 37879, 121689, 98029, 61683, 137129, 73523, 148187, 60125, 20593, 95572, 72048, 41686, 58178, 32319, 124957, 74089, 35973, 118782, 73692, 11865, 70841, 50213, 40363, 43173, 19813, 115963, 122672, 167113, 175912, 171573, 56582, 145421, 123919, 129163, 56602, 147034, 107665, 132791, 143487, 170879, 121342, 42148, 119961)
Average QPS expected = 91120
Timestamp start: 1746543216960
Timestamp end: 1746544517202

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      238.4   230.4    59.1    97.7   108.1   208.6   256.2   280.4   296.2   314.7   339.0   385.9  1102.0  3159.3  7298.2  38690.6    38779
read      229.9   214.4    59.1    98.2   109.1   204.7   243.3   264.6   278.4   294.5   316.6   364.6  1022.2  2919.8  6836.4  29369.8    29305
read      249.4   302.3    54.7    96.8   106.7   209.6   261.6   287.9   305.1   324.0   348.8   398.3  1311.8  4012.9  8012.6  43211.4    43201
read      236.0   249.8    54.7   103.0   113.6   184.0   226.6   254.9   277.5   305.3   343.5   455.8  1324.3  3158.0  7668.4 134807.5   134826
read      232.0   216.6    54.7    98.1   108.2   207.5   250.9   274.3   290.6   309.4   333.7   373.8   920.6  3174.1  6457.8  42130.4    42162
read      193.6   174.9    54.7   101.6   114.3   177.0   198.4   210.8   219.4   231.1   248.8   282.2   602.4  2453.1  7082.4  11252.3    11261
read      261.0   375.6    54.7    95.7   105.0   207.9   268.3   302.9   326.4   352.9   385.8   441.8  1335.0  5894.9  9227.8  68050.3    68085
read      240.7   276.9    50.7    99.2   109.4   188.5   245.0   281.9   308.8   340.9   383.6   455.6  1121.7  3868.6  8063.5 105801.0   105854
read      214.6   226.0    50.7   101.5   111.4   176.7   217.3   243.8   265.1   289.9   320.1   371.6   936.6  3056.2  7388.7 137328.4   137269
read      215.4   211.3    50.7   104.5   115.2   181.5   219.9   244.8   264.5   287.8   317.3   366.6   881.6  2561.4  6769.2 151308.9   151268
read      241.3   306.9    54.7    97.3   106.9   206.6   254.8   280.6   298.3   319.3   346.4   394.8  1034.9  4770.8  9124.6  52560.8    52634
read      226.5   245.9    50.7   101.1   111.1   180.4   224.4   253.8   276.4   303.6   339.5   422.4  1147.0  2770.6  8807.3 130274.6   130291
read      231.9   236.5    54.7   102.0   112.2   183.1   229.3   261.0   285.5   315.0   358.8   466.1  1083.8  3177.2  7110.8 128534.4   128697
read      244.8   293.4    50.7    99.4   109.6   193.7   254.7   293.9   322.4   356.3   397.0   461.2   975.2  3932.4  9597.1  98955.3    98927
read      248.6   334.0    46.9    98.4   108.5   192.8   251.9   289.1   316.8   350.0   391.8   457.2  1216.8  5279.8  9948.7  99222.6    99297
read      223.3   249.2    54.7   100.9   112.7   203.5   235.1   254.3   267.7   283.1   303.0   340.0   752.8  3082.7 11212.3  24272.9    24248
read      227.3   198.8    54.7   101.3   111.4   186.6   240.7   277.5   304.6   336.6   378.1   444.2   667.8  2139.1  7118.6 113209.7   113260
read      184.2   142.7    59.1   103.1   115.9   174.9   195.1   206.3   214.8   225.5   239.3   268.9   410.0  1408.8  7617.7  10594.9    10635
read      239.2   249.0    59.1    96.1   105.8   209.4   262.0   289.5   307.3   326.6   350.9   393.3   949.4  3506.8  7877.9  44933.4    44866
read      224.3   205.9    54.7   100.9   110.9   182.9   233.4   268.3   293.8   324.9   368.7   443.5   692.0  2091.5  7850.0 115733.1   115695
read      201.5   142.8    50.7   108.0   118.8   181.4   215.8   237.6   255.5   277.2   305.0   344.9   438.7  1197.4  3784.3 161003.7   161236
read      208.4   181.4    54.7    97.2   106.2   176.4   227.9   259.8   281.5   305.8   336.0   385.2   521.7  1870.2  6943.9 102057.1   102168
read      262.5   318.4    54.7   109.8   122.0   203.5   245.1   269.5   288.2   311.8   345.8   454.4  1523.2  3054.0  7534.3 153403.8   153402
read      222.6   159.0    54.7    97.8   108.2   206.1   247.5   270.7   286.3   303.9   325.9   363.7   649.5  2180.5  3657.9  37233.8    37266
read      270.6   330.6    54.7   107.0   118.7   200.6   242.3   267.2   286.7   312.2   351.6   693.0  1569.4  3237.2  7535.0 142258.5   142228
read      196.6   111.8    54.7   102.7   115.5   187.5   212.2   225.6   234.8   248.7   266.5   294.6   446.2  1576.1  3297.7  16719.1    16623
read      243.4   267.3    54.7    95.8   105.3   210.3   264.8   294.3   313.4   334.4   359.9   399.8   924.1  4007.8  7570.7  49428.0    49472
read      240.6   214.5    59.1   119.3   133.6   209.7   246.6   268.8   285.4   305.6   333.1   382.1  1295.1  2372.5  6252.5 178335.1   178397
read      224.5   208.3    54.7   100.5   110.4   182.2   232.2   267.3   293.4   324.7   367.0   441.9   749.9  2143.4  7114.7 112858.0   112811
read      256.3   259.2    54.7   114.2   128.3   210.3   252.9   277.8   296.3   319.3   351.5   417.7  1466.0  2759.0  7245.1 160160.4   160017
read      233.3   238.1    54.7    97.3   106.6   193.2   255.4   291.4   316.3   344.7   380.5   433.9   641.4  3573.6  8232.1  84289.7    84190
read      242.1   254.7    54.7    97.1   107.0   210.4   264.4   293.6   312.4   333.3   359.4   400.9   892.0  3823.0  7890.0  48653.9    48595
read      261.2   299.8    59.1   111.1   123.6   203.3   244.9   270.2   289.9   314.7   350.2   443.9  1521.9  3311.9  7604.6 147175.2   147343
read      230.2   183.3    50.7    97.7   107.4   208.5   259.5   287.0   306.1   327.3   354.4   397.2   635.5  2664.8  4840.5  54519.0    54469
read      286.9   291.4    54.7   124.1   140.8   234.3   278.4   304.3   323.3   347.8   384.7   471.5  1530.8  3304.2  7458.1 167179.9   167034
read      235.0   270.1    54.7    96.8   106.0   199.6   258.4   290.2   311.9   337.0   369.1   419.7   652.9  4099.8  7995.6  71288.1    71368
read      279.9   323.1    59.1   112.5   126.4   214.8   258.5   284.4   304.5   330.8   372.1   575.7  1572.5  3313.9  7532.1 149615.3   149873
read      227.0   185.5    54.7    97.9   107.8   207.2   251.1   275.1   291.9   311.1   336.1   376.7   674.1  2747.3  4479.9  44949.6    45018
read      247.6   302.0    50.7    95.4   104.3   208.6   266.9   300.1   321.8   345.7   374.0   421.3   972.8  4685.8  8563.7  60099.2    60068
read      237.5   249.3    59.1   102.7   113.2   186.4   233.3   265.7   290.9   321.8   369.1   490.3  1203.5  2523.8  8175.9 123686.6   123777
read      194.1   217.9    54.7   101.9   114.8   180.8   202.3   214.8   223.9   234.2   251.6   281.5   443.5  2383.0 10752.3  13739.0    13748
read      231.3   211.8    54.7    98.7   109.5   208.4   251.1   273.6   288.6   305.4   326.4   365.9   863.3  3042.1  7625.5  32521.8    32489
read      287.1   250.9    59.1   140.2   159.4   255.6   297.3   321.1   340.1   363.3   394.9   453.9  1354.6  2995.7  7478.1 179671.5   179564
read      214.2   172.4    59.1   103.7   114.2   182.9   225.6   253.6   275.2   300.2   331.3   378.9   649.5  1988.1  3988.0 130034.7   130013
read      172.4   113.0    54.7   102.4   114.1   164.3   181.5   191.1   198.5   207.8   219.9   243.6   371.0  1398.1  3647.5   7438.8     7401
read      233.0   243.6    50.7   101.3   111.3   186.4   238.7   274.6   301.7   334.1   378.6   462.1   858.8  2483.8  8719.3 110233.1   110200
read      230.0   166.6    54.7    98.9   109.7   211.2   255.6   279.3   294.8   312.9   336.2   374.1   792.3  2239.3  3729.5  36320.4    36399
read      230.9   234.9    54.7   100.5   110.4   188.5   245.0   280.9   306.5   336.2   374.0   436.3   673.8  3167.6  7956.9  98348.9    98407
read      209.4   151.5    54.7   101.4   111.2   179.2   224.3   253.5   275.8   300.9   331.3   376.3   611.2  1597.9  2676.4 118133.5   118250
read      241.9   243.9    54.7    96.9   106.6   211.3   263.0   291.6   310.7   332.3   359.8   403.1   926.8  3575.2  7595.4  49680.7    49773
read      299.5   301.1    54.7   130.1   148.2   247.0   290.8   316.2   336.1   361.4   398.0   491.6  1547.3  3426.6  7639.8 169891.8   170024
read      214.6   152.4    54.7    98.2   107.7   181.0   234.5   269.2   293.2   319.5   353.4   406.8   566.2  1672.2  3744.5  99576.8    99426
read      253.2   283.2    50.7    98.9   109.0   204.3   272.7   314.0   342.1   373.0   409.7   466.3   997.9  3941.6  8941.6  84522.6    84562
read      174.1   131.6    54.7   100.4   112.4   164.2   182.0   192.1   199.5   209.4   222.2   246.6   403.1  1954.1  5430.3   7328.8     7341
read      299.9   344.7    50.7   120.0   136.5   232.8   275.9   302.1   322.0   349.2   393.3   584.8  1609.8  3629.1  7856.4 159678.9   159944
read      231.7   254.3    54.7    97.6   107.1   187.2   246.9   283.0   308.3   338.1   376.6   438.4   716.9  3479.9  8561.0  92846.7    92849
read      226.9   217.7    54.7   106.2   117.8   190.0   230.9   255.3   273.6   295.9   325.0   374.8  1336.9  2426.3  5366.2 154442.8   154600
read      232.4   252.3    50.7    96.2   105.9   205.8   253.7   280.3   298.3   319.0   346.1   391.1   733.6  3745.6  8010.5  54509.6    54487
read      234.5   180.4    54.7   103.4   114.3   190.3   243.7   284.5   316.9   355.7   402.4   479.8   729.8  1660.7  4043.9 125385.7   125231
read      245.0   250.1    54.7   102.3   112.9   188.4   238.0   273.4   302.1   339.9   397.1   521.2  1296.7  2892.3  7672.5 122203.0   122255
read      218.3   205.7    54.7   109.9   121.8   190.1   226.8   249.5   267.1   288.2   315.5   360.6   622.9  2929.0  7212.1 165159.3   165208
read      214.3   195.0    54.7   112.1   124.6   191.4   225.9   247.0   263.6   283.7   310.3   351.7   490.2  2336.3  5535.6 175367.6   175561
read      212.1   110.7    50.7    95.9   105.0   201.3   246.1   271.3   288.1   306.5   328.9   362.7   439.8  1159.9  3113.7  50885.3    50898
read      261.7   279.5    59.1   117.0   132.0   211.3   247.0   269.5   287.2   310.0   342.8   426.8  1484.8  3182.3  7285.7 174578.5   174686
read      223.7   174.7    50.7    97.6   107.9   207.1   253.0   277.6   294.5   313.8   337.8   374.1   502.9  2807.1  5670.5  51336.1    51332
read      235.1   230.4    54.7   100.9   111.3   183.5   229.7   261.7   287.0   318.0   366.5   504.6  1171.5  2472.9  7173.1 125742.7   125751
read      245.9   210.7    54.7   102.5   113.6   189.3   243.5   285.3   319.4   367.4   439.1   559.7   935.0  2180.6  5408.8 122638.1   122464
read      224.2   208.4    54.7   113.7   127.2   198.1   233.6   255.3   271.8   291.9   318.1   363.3   570.5  3097.5  6807.9 177090.0   177074
read      214.9   177.3    54.7    96.6   105.6   177.5   231.0   265.0   289.4   316.6   351.3   408.4   584.3  2595.3  5227.5 104444.7   104526
read      251.1   292.6    54.7    95.0   104.3   211.0   267.1   297.9   317.9   340.3   368.3   418.3  1205.4  4157.1  7869.7  52388.0    52295
read      196.5    77.4    50.7   101.4   112.3   197.5   223.3   235.3   245.6   256.9   272.1   295.7   353.5   669.0  2691.3  32321.3    32376
read      193.0    73.1    54.7   103.2   114.9   194.6   217.0   228.5   235.8   247.5   261.8   284.4   333.7   491.7  2079.5  26476.1    26510
read      199.4   116.7    54.7   105.3   116.0   180.8   218.4   242.8   262.0   283.9   310.2   345.6   415.1   543.2  2844.6 154013.2   154025
read      177.5    55.5    54.7   105.9   119.4   175.8   193.2   202.2   210.1   218.1   230.5   251.2   304.5   487.4  2120.2  12327.8    12323
read      200.2    85.0    54.7    96.7   106.2   193.1   237.8   258.1   271.0   285.6   302.7   328.9   387.7   509.9  2090.0  63191.3    63298
read      196.2    94.7    50.7   103.4   113.6   177.0   214.9   239.2   259.1   281.8   309.1   344.8   412.5   534.5  2142.2 149298.7   149189
read      195.5    98.6    54.7    96.7   105.8   174.2   223.5   253.0   271.6   290.9   313.1   343.4   404.8   558.1  2395.9 102940.7   103255
read      198.0    84.8    54.7   100.2   110.9   199.8   227.9   242.0   252.2   264.6   279.2   302.3   352.9   490.8  2755.9  37852.7    37879
read      192.0    97.8    54.7    97.4   106.6   170.6   214.3   242.9   264.0   285.7   309.7   341.4   402.1   522.6  1341.6 121825.1   121689
read      194.9    98.7    54.7    95.9   104.6   174.2   224.8   254.0   271.9   290.4   311.4   340.9   401.7   539.9  2782.2  97848.7    98029
read      200.8    84.5    50.7    97.0   106.7   194.6   239.2   259.1   271.5   285.7   302.4   327.9   382.7   504.9  2341.4  61585.5    61683
read      193.4   108.3    54.7   100.2   110.0   172.5   212.7   240.0   261.0   283.4   308.7   341.8   402.8   524.0  2281.5 136962.9   137129
read      199.4   105.0    50.7    95.6   104.7   185.3   236.6   259.9   273.8   289.4   308.1   335.8   395.9   613.9  2694.7  73445.0    73523
read      197.8   109.0    54.7   103.9   114.3   178.6   216.9   242.5   262.0   284.1   310.2   344.8   411.5   535.2  2284.9 148224.9   148187
read      199.9    89.8    50.7    96.7   106.4   193.8   238.5   258.0   270.0   284.0   300.3   324.7   375.9   486.2  1384.0  60088.0    60125
read      187.2    65.6    59.1   103.6   116.0   187.0   207.4   218.2   227.5   237.3   251.3   272.1   317.4   488.7  2046.0  20662.6    20593
read      194.8    90.8    54.7    95.8   104.5   175.2   226.7   255.5   272.2   289.7   310.1   338.7   396.9   503.7  1960.2  95597.3    95572
read      199.6    89.6    50.7    96.2   105.5   187.0   238.9   261.4   274.8   289.8   307.8   333.8   387.5   494.1  2602.0  72119.4    72048
read      200.2    76.9    54.7    98.9   109.7   200.4   233.4   249.3   260.1   271.8   287.8   312.0   364.1   515.1  2090.6  41725.8    41686
read      201.8    92.9    50.7    97.0   106.9   196.1   241.2   260.2   271.8   285.5   301.7   326.9   380.4   486.9  2908.7  58273.7    58178
read      198.8    76.7    54.7   101.8   112.7   199.9   228.4   242.6   252.2   263.9   277.0   298.1   344.3   476.9  2608.4  32351.9    32319
read      193.3   100.8    46.9    98.6   107.9   172.0   215.3   244.4   264.6   285.8   309.9   342.2   403.3   507.8  2232.4 124872.3   124957
read      200.2    90.7    54.7    96.0   105.3   185.8   239.5   262.8   276.9   292.3   311.0   338.0   394.7   506.6  1837.3  73879.0    74089
read      201.4    72.7    54.7   101.3   112.3   202.9   233.4   248.4   258.5   270.0   284.9   307.4   356.8   482.8  2097.1  35863.4    35973
read      193.7    95.8    54.7    97.7   106.9   171.8   217.0   247.1   267.2   287.9   311.2   342.8   406.6   558.7  1533.8 118633.6   118782
read      200.1   119.3    54.7    96.3   105.6   186.5   239.5   261.7   275.0   290.0   307.9   334.1   389.4   499.3  2582.6  73694.1    73692
read      177.2    77.0    54.7   103.5   117.0   175.1   192.7   202.2   211.1   220.5   232.5   251.0   293.7   521.5  2745.8  11861.6    11865
read      200.7    88.7    54.7    96.9   106.5   188.2   240.0   261.6   274.9   290.1   308.4   335.1   391.2   499.2  1738.8  70750.5    70841
read      202.5    82.0    50.7    98.3   108.7   201.4   240.4   257.3   268.5   281.2   296.2   319.3   369.9   493.8  2058.5  50145.1    50213
read      199.8   126.1    50.7   100.0   110.8   200.1   231.3   245.9   255.4   267.2   281.3   303.7   353.8   537.9  6314.6  40530.4    40363
read      200.6   153.7    54.7    99.9   110.6   200.8   233.4   248.4   258.5   269.9   284.8   307.8   362.1   538.0  2762.7  43162.6    43173
read      184.6    59.3    59.1   103.8   116.3   183.6   204.5   215.9   224.3   233.4   246.4   266.0   311.2   517.8  2377.9  19885.5    19813
read      194.0   103.7    50.7    98.5   107.9   173.2   218.8   247.6   266.4   286.0   308.3   338.6   399.4   523.6  2730.0 115805.4   115963
read      195.5   112.5    50.7   100.3   109.9   174.2   217.9   246.3   266.0   286.7   310.0   341.6   404.1   545.8  3116.5 122761.0   122672
read      213.9   135.9    54.7   113.1   125.9   196.9   234.9   259.0   276.0   296.5   321.8   361.6   444.2   616.7  3344.2 167235.2   167113
read      232.5   133.3    54.7   117.7   131.8   212.5   257.1   284.0   303.8   327.4   358.8   407.3   514.2   676.1  2515.9 176203.2   175912
read      221.8   141.0    54.7   115.1   128.8   204.0   244.4   268.8   286.7   307.8   334.9   375.4   470.3   704.6  3247.5 171702.7   171573
read      201.2    86.3    54.7    97.1   107.1   198.5   240.2   257.9   269.3   282.3   297.1   320.8   375.6   508.3  2407.0  56562.6    56582
read      197.3   104.5    54.7   103.9   114.2   178.5   217.7   243.1   262.1   283.2   308.0   341.8   405.1   522.0  2067.9 145571.1   145421
read      194.5    95.7    54.7    99.0   108.6   173.4   218.1   246.4   265.9   286.4   309.5   341.2   404.7   529.1  2528.9 123913.8   123919
read      197.1    98.8    54.7   100.5   110.4   176.8   220.4   247.4   266.5   287.3   311.6   345.4   422.4   561.3  1968.7 129322.5   129163
read      200.8    83.6    54.7    97.0   106.9   198.4   239.8   257.3   268.6   281.5   296.7   320.5   373.0   498.4  2287.2  56568.3    56602
read      196.3   100.8    54.7   104.1   114.3   177.6   216.1   240.9   259.8   280.8   305.7   339.5   403.0   523.4  2741.5 147019.7   147034
read      195.2   106.9    54.7    97.8   107.0   174.0   223.4   251.8   269.8   288.6   310.1   340.1   400.5   515.1  2468.6 107627.9   107665
read      193.1   103.6    54.7   100.6   110.2   172.5   213.9   240.7   260.6   282.0   306.5   339.5   402.1   515.1  2909.1 133018.4   132791
read      195.6   110.6    54.7   103.3   113.3   176.2   215.5   240.6   259.7   280.9   305.8   339.8   403.5   533.7  2702.8 143637.8   143487
read      217.9   133.2    54.7   114.2   127.6   201.2   240.8   264.7   281.9   302.1   327.9   367.2   451.3   605.5  3557.8 170877.3   170879
read      194.1   101.1    50.7    99.2   108.8   173.4   218.0   246.2   265.6   285.8   308.7   340.4   402.3   514.7  1730.4 121366.4   121342
read      199.3    79.1    50.7    99.3   110.1   202.1   232.5   246.8   256.3   268.1   282.8   305.8   361.8   568.5  2103.2  42078.4    42148
read      194.5   113.8    54.7    99.1   108.5   173.2   218.0   246.2   265.7   286.3   309.6   341.8   404.1   520.4  2704.2 119887.8   119961

Total QPS = 91111.2 (118444496 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 29255791253 bytes :   21.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.88%,19.10%,100.00%
