timestamp,memcached_cores_usage
1747340034,1
1747340036,2
1747340039,2
1747340041,2
1747340043,2
1747340045,2
1747340047,2
1747340049,2
1747340051,1
1747340053,1
1747340055,1
1747340057,2
1747340059,2
1747340061,2
1747340063,2
1747340066,2
1747340068,2
1747340070,2
1747340072,2
1747340074,2
1747340076,2
1747340078,2
1747340080,2
1747340082,2
1747340084,2
1747340086,2
1747340088,2
1747340091,2
1747340093,2
1747340095,2
1747340097,2
1747340099,2
1747340101,2
1747340103,2
1747340105,2
1747340107,2
1747340109,2
1747340111,2
1747340113,2
1747340115,2
1747340117,2
1747340120,2
1747340122,2
1747340124,2
1747340126,2
1747340128,2
1747340130,2
1747340132,2
1747340134,2
1747340136,2
1747340138,2
1747340140,2
1747340142,2
1747340145,2
1747340147,2
1747340149,2
1747340151,2
1747340153,2
1747340155,2
1747340157,2
1747340159,2
1747340161,2
1747340163,2
1747340165,2
1747340167,2
1747340169,2
1747340172,2
1747340174,2
1747340176,2
1747340178,1
1747340180,1
1747340182,1
1747340184,1
1747340186,1
1747340188,1
1747340190,2
1747340192,2
1747340195,2
1747340197,2
1747340199,1
1747340201,1
1747340203,2
1747340205,2
1747340207,1
1747340209,2
1747340211,2
1747340214,2
1747340216,2
1747340218,2
1747340220,2
1747340222,2
1747340224,2
1747340226,2
1747340228,2
1747340230,2
1747340232,2
1747340235,2
1747340237,2
1747340239,2
1747340241,2
1747340243,2
1747340245,2
1747340247,1
1747340249,1
1747340251,1
1747340253,2
1747340256,2
1747340258,1
1747340260,2
1747340262,2
1747340264,2
1747340266,2
1747340268,1
1747340270,2
1747340273,2
1747340275,2
1747340277,2
1747340279,2
1747340281,2
1747340283,2
1747340285,2
1747340288,2
1747340290,2
1747340292,2
1747340294,2
1747340296,1
1747340298,1
1747340300,1
1747340302,2
1747340304,2
1747340306,1
1747340309,2
1747340311,2
1747340313,1
1747340315,2
1747340317,2
1747340319,1
1747340321,2
1747340324,2
1747340326,2
1747340328,2
1747340330,2
1747340332,2
1747340334,2
1747340336,2
1747340338,2
1747340341,2
1747340343,2
1747340345,2
1747340347,2
1747340349,2
1747340351,2
1747340353,2
1747340355,2
1747340357,2
1747340359,1
1747340361,1
1747340363,1
1747340365,1
1747340367,1
1747340369,1
1747340371,1
1747340373,1
1747340375,1
1747340377,1
1747340379,1
1747340381,1
1747340383,1
1747340385,2
1747340387,2
1747340389,2
1747340391,2
1747340393,2
1747340395,2
1747340397,2
1747340399,2
1747340401,1
1747340403,2
1747340405,2
1747340407,1
1747340410,1
1747340412,1
1747340414,2
1747340416,2
1747340418,2
1747340420,2
1747340422,1
1747340424,1
1747340426,1
1747340428,1
1747340430,1
1747340432,1
1747340434,1
1747340436,1
1747340438,1
1747340440,1
1747340442,2
1747340444,2
1747340446,1
1747340448,2
1747340450,2
1747340452,2
1747340454,2
1747340456,2
1747340458,1
1747340460,1
1747340462,2
1747340464,2
1747340466,2
1747340468,2
1747340470,1
1747340472,2
1747340474,2
1747340476,2
1747340478,2
1747340480,2
1747340482,2
1747340484,2
1747340486,2
1747340488,2
1747340491,2
1747340493,2
1747340495,2
1747340497,2
1747340499,2
1747340501,2
1747340503,2
1747340505,2
1747340507,1
1747340509,1
1747340511,1
1747340513,1
1747340515,1
1747340517,1
1747340519,1
1747340521,1
1747340524,1
1747340526,1
1747340528,1
1747340530,1
1747340532,2
1747340534,2
1747340536,1
1747340538,2
1747340540,2
1747340542,2
1747340544,2
1747340546,2
1747340548,2
1747340550,2
1747340552,2
1747340554,2
1747340556,2
1747340558,2
1747340560,2
1747340562,2
1747340564,1
1747340566,2
1747340568,2
1747340570,2
1747340572,2
1747340574,2
1747340576,2
1747340578,2
1747340580,2
1747340582,2
1747340584,2
1747340586,2
1747340588,2
1747340590,1
1747340592,2
1747340595,2
1747340597,2
1747340599,2
1747340601,2
1747340603,2
1747340605,1
1747340607,1
1747340609,1
1747340611,1
1747340613,1
1747340615,1
1747340617,2
1747340619,2
1747340621,2
1747340623,2
1747340625,2
1747340627,2
1747340629,2
1747340631,2
1747340633,2
1747340635,2
1747340637,2
1747340639,1
1747340641,2
1747340643,2
1747340645,2
1747340647,2
1747340649,2
1747340651,2
1747340653,1
1747340655,1
1747340657,1
1747340660,1
1747340662,1
1747340664,1
1747340666,2
1747340668,2
1747340670,2
1747340672,2
1747340674,2
1747340676,2
1747340678,2
1747340680,2
1747340682,2
1747340684,2
1747340686,2
1747340688,1
1747340690,1
1747340692,1
1747340694,2
1747340696,2
1747340698,2
