timestamp,memcached_cores_usage
1747343185,2
1747343187,2
1747343189,2
1747343191,2
1747343193,1
1747343196,1
1747343198,1
1747343200,1
1747343202,1
1747343204,1
1747343206,2
1747343208,2
1747343210,2
1747343212,2
1747343214,2
1747343218,2
1747343220,2
1747343222,2
1747343224,2
1747343226,2
1747343228,1
1747343231,1
1747343233,2
1747343235,2
1747343237,2
1747343239,2
1747343241,2
1747343243,2
1747343245,2
1747343247,2
1747343249,1
1747343251,1
1747343253,1
1747343256,1
1747343258,1
1747343260,1
1747343262,1
1747343264,1
1747343266,1
1747343268,2
1747343270,2
1747343272,2
1747343274,2
1747343276,2
1747343278,2
1747343280,2
1747343282,2
1747343284,1
1747343286,1
1747343288,1
1747343290,1
1747343292,1
1747343294,1
1747343296,2
1747343298,2
1747343300,2
1747343302,2
1747343304,2
1747343306,2
1747343308,2
1747343310,2
1747343312,1
1747343314,1
1747343316,1
1747343318,1
1747343320,1
1747343322,1
1747343324,2
1747343326,2
1747343328,2
1747343330,2
1747343332,2
1747343334,2
1747343336,2
1747343338,2
1747343340,2
1747343342,2
1747343345,2
1747343347,2
1747343349,2
1747343351,2
1747343353,2
1747343355,2
1747343357,2
1747343359,2
1747343361,1
1747343363,1
1747343365,1
1747343367,2
1747343369,2
1747343371,2
1747343373,2
1747343375,2
1747343377,2
1747343379,2
1747343381,2
1747343383,2
1747343385,2
1747343387,2
1747343389,1
1747343391,2
1747343393,2
1747343395,2
1747343397,2
1747343399,2
1747343401,2
1747343403,1
1747343406,1
1747343408,1
1747343410,1
1747343412,1
1747343414,1
1747343416,2
1747343418,2
1747343420,2
1747343422,2
1747343424,2
1747343426,2
1747343428,2
1747343430,2
1747343432,2
1747343434,2
1747343436,2
1747343438,2
1747343440,2
1747343442,2
1747343444,1
1747343446,1
1747343448,1
1747343450,1
1747343452,1
1747343454,1
1747343456,2
1747343458,2
1747343460,2
1747343462,2
1747343464,2
1747343466,1
1747343468,1
1747343470,2
1747343473,2
1747343475,2
1747343477,2
1747343479,2
1747343481,1
1747343483,1
1747343485,1
1747343487,1
1747343489,1
1747343491,1
1747343493,2
1747343495,2
1747343497,2
1747343499,2
1747343501,2
1747343503,2
1747343505,2
1747343507,1
1747343509,1
1747343511,1
1747343513,2
1747343515,2
1747343517,2
1747343519,2
1747343521,2
1747343523,2
