Random waveform, random seed
Total number of intervals = 100 (164642, 121534, 116548, 142317, 117923, 158031, 134909, 26622, 103354, 125536, 7974, 120031, 61132, 145878, 118310, 6120, 104569, 74185, 81322, 144673, 157225, 63365, 48096, 156380, 36866, 64673, 166862, 160592, 128939, 147595, 90176, 24159, 12769, 31375, 11832, 37769, 19345, 131678, 159612, 101162, 41793, 108393, 116235, 142783, 70851, 46518, 55913, 101917, 136235, 91851, 178713, 10549, 176693, 171216, 6523, 61828, 124398, 127529, 75280, 96983, 151710, 134404, 117348, 120569, 172593, 52343, 136937, 161096, 23968, 131606, 166436, 161555, 34492, 75696, 87539, 165692, 89577, 108623, 125522, 118992, 91997, 178687, 89847, 102905, 109831, 128697, 112107, 62220, 57502, 41546, 153986, 52610, 65003, 111390, 79298, 74604, 114354, 27381, 83041, 169773)
Average QPS expected = 100117
Timestamp start: 1746457910020
Timestamp end: 1746458910252

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      195.3   212.0    68.9   106.9   120.8   176.0   197.8   210.0   218.3   230.6   249.5   294.2   548.5  2632.4  8020.7   6143.0     6120
read      324.7   433.9    63.8   107.4   121.0   223.9   280.6   312.4   337.5   372.9   458.8  1192.9  1864.9  5264.3  8224.3 104206.7   104569
read      247.1   294.8    59.1    98.9   109.3   207.7   263.6   290.9   310.9   336.2   374.3   456.2   937.7  4291.7  9214.5  74139.9    74185
read      248.4   274.5    59.1    99.8   110.2   203.9   261.6   290.2   311.0   337.6   379.6   474.4  1101.8  3832.7  8136.3  81386.8    81322
read      386.7   392.1    63.8   132.8   155.1   296.4   373.8   428.2   473.5   537.6   636.6   869.5  1745.1  4134.9  8973.5 144651.1   144673
read      332.7   294.8    63.8   122.1   140.6   276.3   354.7   408.3   452.6   506.6   577.6   682.2   942.6  3585.0  7806.4 157048.8   157225
read      244.5   315.0    63.8    98.8   109.0   210.1   259.9   283.5   300.2   321.2   355.8   429.5   925.3  4577.6 12213.4  63417.3    63365
read      289.3   481.0    63.8    97.2   107.8   232.7   282.4   311.0   331.8   356.7   390.5   456.4  1981.0  7360.0 10450.7  48056.3    48096
read      388.1   387.6    63.8   142.2   166.8   301.6   375.7   428.8   474.4   541.6   641.5   826.0  1693.0  4365.0  8044.5 156451.2   156380
read      254.0   371.4    59.1    98.9   109.8   219.5   257.3   279.4   296.6   318.6   348.4   404.3  1088.4  5547.3 11829.3  36810.0    36866
read      270.8   373.6    59.1    99.7   110.3   222.1   274.8   303.3   325.5   356.2   401.5   487.8  1454.7  5923.4 10129.4  64673.1    64673
read      336.0   231.7    68.9   129.5   149.3   286.1   365.7   419.8   463.4   519.5   594.1   699.3   892.2  1947.9  6098.1 166756.8   166862
read      326.7   243.1    63.8   125.7   145.3   278.1   353.7   405.2   448.7   502.3   571.2   670.5   866.6  2582.8  6947.1 160597.3   160592
read      247.3   210.3    59.1   107.2   119.5   210.1   264.9   295.8   318.7   346.6   389.3   472.5   780.1  2678.9  4729.0 128980.4   128939
read      282.0   235.4    63.8   112.6   127.6   241.0   307.5   347.8   381.0   423.2   477.4   559.3   762.9  2906.2  7015.7 147650.6   147595
read      216.2   150.5    59.1   100.0   110.1   191.2   245.4   272.8   291.0   311.7   338.0   383.8   579.4  1328.4  3063.0  90239.2    90176
read      223.9   174.6    63.8   100.9   112.6   209.3   239.0   256.5   270.1   287.6   312.1   357.7   684.0  2357.1  7315.1  24149.9    24159
read      205.0   149.6    63.8   100.8   113.5   192.7   216.9   230.4   240.5   253.6   273.2   318.5   577.0  1859.0  2943.6  12774.5    12769
read      249.2   239.8    59.1    97.8   109.1   226.8   268.6   290.6   306.6   325.1   349.4   398.5   958.5  3503.9  7641.5  31288.3    31375
read      195.5   118.7    63.8    99.5   112.3   186.2   209.8   222.1   231.5   244.1   262.9   301.9   468.0  1715.9  2808.6  11830.8    11832
read      263.0   312.7    59.1    98.0   109.3   231.7   278.5   303.9   321.3   342.4   370.0   421.9  1067.2  4863.9  7900.8  37698.9    37769
read      231.3   215.3    63.8   101.3   114.1   212.3   242.9   260.6   273.0   289.9   314.4   367.2   813.1  2963.5  7604.5  19301.6    19345
read      330.9   350.3    54.7   113.3   129.2   249.2   313.8   354.8   390.4   440.2   527.0   792.1  1723.0  3468.4  7663.7 131534.7   131678
read      334.7   261.1    63.8   124.8   143.9   282.1   360.2   412.9   456.9   513.1   589.2   696.9   920.3  3216.2  7192.9 159375.1   159612
read      219.0   153.8    59.1   100.9   111.0   191.0   243.6   271.8   290.7   312.2   339.6   388.8   636.6  1603.1  4323.4 101309.9   101162
read      242.6   273.4    63.8    99.0   109.7   221.0   261.3   284.2   301.5   323.4   353.5   402.6   705.7  4117.9  9883.3  41789.1    41793
read      313.1   384.5    59.1   105.3   117.7   221.6   279.4   314.3   342.5   384.3   460.9  1101.6  1735.8  3719.0  7993.9 108432.1   108393
read      222.5   169.4    59.1   102.5   113.0   192.7   243.9   272.5   292.3   314.9   343.5   394.8   638.7  2072.0  3900.0 115967.2   116235
read      283.7   238.2    63.8   114.6   129.6   240.1   303.7   342.2   373.2   414.8   471.5   565.6   840.8  2901.0  6508.1 142817.7   142783
read      232.2   204.7    63.8   100.3   110.3   206.1   259.6   284.7   302.0   323.1   355.9   425.8   626.8  2787.5  6860.3  70699.1    70851
read      274.0   378.4    59.1    98.4   109.4   234.4   286.7   315.6   336.6   361.4   393.7   453.4  1195.3  6210.4  8761.0  46562.8    46518
read      282.8   369.2    63.8    98.3   109.1   237.2   295.2   328.5   352.2   380.3   418.1   484.5  1437.1  6394.7  9127.2  55835.9    55913
read      244.2   252.1    63.8   101.0   111.4   196.9   251.0   280.0   299.7   322.9   356.8   435.8  1476.2  2897.8  7137.4 101864.4   101917
read      250.9   217.1    59.1   109.5   122.0   215.1   269.9   301.0   324.0   352.8   393.9   470.2   738.2  3004.1  7000.2 136213.4   136235
read      223.5   144.8    63.8   102.1   112.3   195.9   251.7   280.5   299.7   321.9   353.2   413.2   620.5  1240.4  3062.9  91790.7    91851
read      369.2   271.2    68.9   153.0   180.2   323.2   391.1   435.8   475.0   531.7   610.2   718.8   940.2  3263.7  8038.6 178840.5   178713
read      191.4   138.0    63.8   103.4   115.3   177.9   200.7   213.4   222.9   235.0   257.3   308.8   513.2  1411.5  7248.0  10549.2    10549
read      378.9   320.1    68.9   146.3   171.3   315.9   387.9   437.0   482.0   543.2   623.3   739.4  1577.4  3502.1  7723.4 176720.8   176693
read      353.1   264.1    68.9   140.8   165.7   311.7   377.2   421.5   458.1   508.1   583.5   687.1   895.6  3344.1  7992.1 171010.2   171216
read      180.6   164.6    63.8    99.0   109.6   160.8   183.0   196.4   206.5   219.5   242.7   306.3   537.0  1814.5  7749.8   6520.1     6523
read      258.8   310.6    63.8    98.9   109.5   222.0   272.9   300.0   320.7   347.9   387.6   458.2  1149.2  4913.5  8108.4  61814.2    61828
read      293.7   356.6    59.1   105.4   117.9   217.0   273.5   306.0   330.7   363.8   421.7   659.6  1712.7  3580.6  7811.2 124506.5   124398
read      234.8   211.4    59.1   105.0   116.6   201.0   252.9   281.8   302.5   327.1   360.8   425.7   696.2  2769.9  7551.5 127538.1   127529
read      219.5   145.7    59.1    98.5   108.5   200.4   252.6   276.2   292.4   311.9   338.5   389.6   549.1  1471.7  4610.3  75389.1    75280
read      218.8   155.3    54.7    99.8   110.0   189.9   243.4   272.0   291.0   312.8   340.6   392.3   633.2  1775.7  4797.9  96819.3    96983
read      327.4   292.8    63.8   120.3   138.1   271.8   349.9   403.3   446.7   498.4   563.2   665.4   985.4  3421.8  7947.9 151625.1   151710
read      247.1   210.0    63.8   109.9   122.2   212.1   264.6   294.1   316.1   342.9   380.8   454.3   760.8  2842.3  5091.7 134404.0   134404
read      222.9   174.1    59.1   102.9   113.5   192.0   242.8   271.7   291.7   314.8   344.2   397.3   651.8  2065.4  4332.0 117211.5   117348
read      231.2   198.8    59.1   103.7   114.7   196.4   248.2   277.4   298.0   322.5   356.4   420.8   788.5  2395.8  6254.9 120818.7   120569
read      342.5   269.4    63.8   135.4   157.5   290.4   361.7   411.6   455.2   513.5   590.8   698.7   932.9  3292.3  7084.0 172684.4   172593
read      225.8   134.1    63.8    99.9   110.4   215.1   256.9   278.4   295.0   317.0   347.3   400.4   531.2  1395.8  4059.7  52314.8    52343
read      329.4   352.9    63.8   116.9   133.6   248.1   307.8   345.2   376.5   421.1   497.6   797.4  1718.4  3366.8  7800.2 137037.7   136937
read      314.7   222.0    68.9   123.1   140.8   268.0   344.4   397.8   440.3   491.9   554.6   647.3   829.4  1670.5  6132.2 161237.5   161096
read      211.9    89.9    63.8   103.6   115.1   205.9   235.0   253.6   268.4   286.4   310.5   347.1   431.0   674.5  2567.0  23925.9    23968
read      289.4   297.2    63.8   111.2   125.3   227.2   283.9   316.2   341.4   374.7   432.1   588.3  1589.9  3046.0  7444.0 131377.6   131606
read      332.5   215.4    63.8   136.2   157.7   290.8   363.5   412.6   452.9   502.0   567.0   666.1   857.8  1287.2  4395.0 166425.3   166436
read      323.1   215.9    63.8   129.9   149.7   277.3   350.8   402.2   444.2   494.6   559.2   662.4   865.3  1259.8  4972.0 161546.3   161555
read      229.9   125.6    59.1   101.7   112.7   220.2   260.7   285.7   304.8   327.2   355.7   399.3   500.6   830.9  2332.6  34490.4    34492
read      255.9   169.8    59.1   102.3   113.5   220.3   281.8   319.5   354.3   400.5   460.3   539.7   711.2  1044.0  2664.1  75689.9    75696
read      217.2   132.4    63.8   100.4   110.3   193.8   245.8   271.3   288.7   309.2   337.3   390.7   610.5  1175.1  3582.1  87438.5    87539
read      350.3   249.4    59.1   134.7   156.0   288.2   371.5   429.8   475.6   539.0   637.6   776.7  1006.8  2154.5  6822.0 165811.2   165692
read      210.6   109.2    59.1   100.0   109.8   190.8   241.9   267.2   284.2   303.6   329.0   372.1   506.7   863.9  2012.0  89467.9    89577
read      212.0   137.8    59.1   100.5   110.6   189.5   240.8   268.3   286.5   307.4   334.3   377.2   505.1   941.8  2944.2 108668.2   108623
read      225.0   147.0    63.8   104.4   115.6   198.8   250.7   279.4   299.5   323.4   356.0   412.2   578.1  1240.4  4321.2 125642.4   125522
read      215.9   149.6    63.8   102.9   113.6   190.8   240.2   268.3   287.3   308.7   335.8   380.5   544.5  1441.5  4085.3 119036.4   118992
read      208.8   125.3    59.1    98.8   108.8   188.7   241.1   267.2   283.8   302.0   325.1   365.1   500.8   789.8  2969.2  92014.2    91997
read      347.8   226.5    68.9   150.7   174.6   307.9   374.7   420.9   459.1   509.0   578.3   681.4   880.9  1346.9  4926.0 178824.7   178687
read      211.4   113.6    63.8   100.7   111.0   192.9   243.1   268.6   285.3   303.9   327.6   368.1   497.6   784.1  2448.6  89783.4    89847
read      207.2   115.8    59.1    99.3   109.5   186.4   236.8   263.6   280.9   299.7   323.3   362.7   496.6   853.8  2084.4 102831.9   102905
read      213.9   140.5    59.1   101.7   112.0   189.7   240.7   268.9   287.5   308.6   335.5   380.4   544.9   983.4  4098.7 109833.8   109831
read      236.4   162.2    63.8   107.8   119.8   208.6   262.5   292.3   314.1   340.4   376.0   442.1   613.7  1383.6  4216.8 128823.6   128697
read      217.0   137.4    63.8   102.6   113.1   193.0   244.4   272.3   291.2   313.0   340.8   388.9   541.3  1051.6  3902.8 111990.8   112107
read      234.2   129.2    54.7   101.7   111.9   216.8   266.9   292.7   313.4   340.7   382.0   451.8   585.2   884.6  2857.4  62266.0    62220
read      236.1   136.1    59.1   101.3   111.6   220.1   268.6   295.0   316.7   345.3   387.0   450.5   572.3   980.7  2708.9  57448.9    57502
read      220.2    96.1    63.8    98.8   109.6   219.9   257.8   276.8   290.1   305.9   326.3   361.1   451.4   707.8  2044.0  41558.3    41546
read      348.0   287.9    68.9   127.7   147.4   282.8   362.0   416.1   461.7   522.1   604.8   735.5  1452.7  3066.7  7455.9 153932.2   153986
read      224.1   117.2    59.1   100.7   111.4   219.4   261.2   282.3   296.7   315.3   339.3   377.3   480.4   825.3  3599.3  52557.8    52610
read      233.6   119.9    59.1    99.2   110.6   227.2   276.1   300.2   317.3   337.3   363.0   402.3   502.1   754.0  2993.6  64949.1    65003
read      574.6   648.4    68.9   155.5   179.0   307.4   391.3   517.0   961.7  1345.5  1499.6  1703.9  2967.7  6093.0  8134.3 111207.5   111390
read      249.0   154.1    59.1   101.4   113.5   230.5   286.3   315.3   336.1   361.1   394.8   456.4   656.2  1457.4  3476.0  79258.6    79298
read      236.5   125.2    54.7    99.3   110.8   227.5   279.8   306.0   324.1   345.0   372.8   418.5   518.1   733.5  1997.1  74476.1    74604
read      585.1   667.7    68.9   156.6   180.1   312.5   396.9   520.4   972.7  1364.9  1523.8  1732.5  3101.7  6167.4  8636.7 114246.2   114354
read      224.5   136.2    63.8   101.5   112.8   217.8   248.6   265.4   277.1   292.7   314.9   360.9   578.2  1554.4  3988.8  27471.9    27381
read      246.0   157.7    59.1   101.3   113.2   230.1   287.0   316.0   336.7   361.2   393.5   447.2   574.1  1142.9  4057.4  82939.7    83041
read      603.8   689.7    74.4   162.3   185.1   318.0   399.8   521.5  1152.9  1411.2  1561.1  1757.3  3266.8  7087.5  9199.6 108613.3   169773

Total QPS = 99484.3 (99484256 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24572610985 bytes :   23.4 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,33.00%,100.00%
