Random waveform, random seed
Total number of intervals = 130 (30980, 22984, 43872, 48965, 70748, 54899, 50688, 137799, 134213, 54697, 156165, 98312, 85629, 90501, 58536, 89171, 108347, 39029, 20921, 17065, 130317, 27548, 98804, 130634, 104108, 21726, 63030, 26907, 161884, 136510, 174009, 46285, 174586, 115218, 22056, 9605, 59189, 42789, 47609, 21440, 165366, 39630, 150948, 97324, 103223, 21700, 158561, 125650, 176499, 69918, 111812, 177361, 29795, 64793, 82734, 82044, 36449, 58329, 111565, 54469, 162153, 106250, 153833, 109933, 98144, 58930, 72022, 124567, 177396, 87053, 42156, 75208, 113315, 60781, 24225, 75763, 174153, 23065, 173223, 142841, 173943, 152710, 134868, 41245, 170942, 126777, 31702, 76301, 117101, 167112, 159233, 42832, 55530, 148456, 35253, 82609, 80702, 53291, 144008, 175599, 160148, 7571, 179965, 44845, 119554, 88844, 36109, 120293, 84317, 83391, 97333, 84292, 20656, 112653, 143121, 157640, 41427, 81730, 175999, 62003, 86648, 52762, 175572, 64996, 156531, 122107, 123846, 129709, 145401, 150374)
Average QPS expected = 94469
Timestamp start: 1746533911464
Timestamp end: 1746535211709

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      243.7   272.1    59.1    94.3   103.8   211.5   262.3   289.9   308.7   329.6   355.7   398.1  1050.4  4162.6  7496.9  47620.0    47609
read      207.1   150.9    54.7    97.7   109.0   195.7   226.6   242.4   253.6   267.4   285.1   314.1   506.3  2126.9  6577.6  21323.9    21440
read      273.1   281.2    59.1   119.6   134.9   222.2   264.7   289.8   309.4   334.7   371.9   465.7  1501.3  2815.6  7501.7 165380.6   165366
read      226.5   203.3    54.7    97.0   107.1   209.8   251.2   272.9   288.6   306.7   329.8   367.7   684.0  2416.8 10384.2  39601.0    39630
read      280.6   332.8    59.1   113.0   127.2   215.7   260.5   286.7   307.2   334.0   375.0   537.6  1574.7  3414.5  7950.7 150889.4   150948
read      220.3   183.4    59.1    98.4   108.0   184.6   240.7   274.1   297.6   325.1   361.0   420.6   603.2  1958.1  6738.0  97392.9    97324
read      228.5   207.2    54.7    99.1   109.2   187.4   245.9   282.9   310.6   343.3   386.4   453.7   637.7  2006.8  8319.8 103014.8   103223
read      204.6   139.8    59.1    98.9   110.6   194.7   223.3   238.1   249.7   263.1   279.6   308.4   467.8  2105.9  3394.4  21607.7    21700
read      248.4   252.5    59.1   114.0   127.8   207.4   249.9   274.8   294.1   317.6   350.1   412.5  1401.7  3149.7  7357.6 158651.7   158561
read      206.3   158.6    54.7    99.8   109.5   175.3   219.3   247.9   269.3   294.1   324.7   372.7   650.0  1551.5  4137.5 125754.8   125650
read      233.6   197.4    54.7   119.3   133.7   209.9   247.8   270.8   288.4   310.1   339.5   390.0   543.6  2537.9  6155.5 176244.4   176499
read      233.6   204.5    50.7    94.9   103.8   202.9   260.6   291.4   313.2   338.7   370.6   421.5   765.7  2985.3  6561.2  69774.6    69918
read      215.3   166.4    59.1    99.4   109.2   180.3   230.6   262.9   286.5   314.0   349.8   414.1   660.6  1392.6  5763.1 111893.2   111812
read      252.0   200.1    59.1   127.2   143.1   226.4   266.4   290.0   308.2   331.0   362.9   418.4   605.3  3109.7  6162.7 177177.0   177361
read      213.6   132.8    54.7    97.5   108.5   203.0   237.1   255.5   268.6   283.9   303.3   335.9   574.2  1919.3  2725.1  29718.9    29795
read      253.9   296.9    54.7    94.6   103.9   212.6   271.2   305.1   328.6   354.8   386.9   435.8  1145.2  4353.0  7774.8  64768.5    64793
read      253.2   299.7    54.7    96.3   106.3   206.3   272.5   312.4   340.2   371.2   408.1   466.0   955.2  4558.0  9015.9  82675.6    82734
read      252.6   298.2    54.7    96.3   106.1   206.4   271.8   310.4   337.6   368.0   403.8   461.0   905.6  4904.3  8081.5  81993.7    82044
read      230.2   196.0    54.7    95.8   106.1   210.4   255.1   278.0   293.6   311.8   334.7   371.1   761.4  2996.7  6252.3  36490.9    36449
read      248.2   268.8    54.7    94.8   104.3   214.5   270.9   303.0   324.8   349.1   379.3   428.0   901.6  4060.3  7909.0  58288.2    58329
read      247.9   252.7    50.7   101.4   112.1   192.4   246.9   283.0   311.8   349.5   407.9   535.2  1142.6  2562.3  8014.4 111588.8   111565
read      235.4   238.6    54.7    95.7   105.2   210.1   259.6   285.8   304.3   325.7   353.3   397.0   749.8  3775.2  7608.3  54506.6    54469
read      305.2   327.4    59.1   125.9   143.2   240.0   285.2   313.1   336.0   367.0   417.1   583.8  1588.6  3678.4  7934.1 162325.6   162153
read      218.2   142.0    54.7    99.6   109.6   184.5   237.3   270.7   294.8   323.0   361.0   424.4   619.7  1383.0  3148.8 106053.3   106250
read      233.9   215.7    59.1   111.7   124.3   199.6   241.7   267.9   287.7   311.9   344.7   404.8   831.2  3027.6  6990.9 153985.1   153833
read      220.2   170.8    54.7    99.6   109.7   185.2   238.5   271.7   295.8   324.0   360.9   421.9   627.0  1750.4  5468.1 109818.9   109933
read      216.1   158.8    54.7    97.8   107.4   185.9   241.1   271.9   293.1   317.4   349.8   402.3   532.7  1879.0  5406.0  98049.1    98144
read      203.2    94.7    54.7    96.3   106.2   198.2   239.1   257.3   269.4   283.7   301.5   332.8   422.8   726.3  2659.7  58798.3    58930
read      249.2   260.8    50.7    96.2   105.9   211.5   272.0   307.2   332.9   363.1   399.5   458.8   817.9  3735.7  8790.5  71986.7    72022
read      255.6   256.4    54.7   104.7   115.9   195.7   246.5   279.6   306.2   341.6   402.3   578.2  1351.6  2482.7  7445.3 124565.7   124567
read      257.3   238.9    54.7   123.9   139.6   222.7   265.0   291.2   312.1   339.0   377.9   453.6   791.8  3181.2  8040.0 177360.2   177396
read      226.6   193.0    50.7    97.7   107.3   194.2   252.2   282.3   304.1   331.0   368.5   432.7   627.7  1866.4  6397.5  86926.9    87053
read      250.3   240.2    54.7    95.7   105.9   219.7   272.3   300.1   319.2   342.6   374.0   439.1  1006.5  3268.8  7592.9  42180.3    42156
read      255.5   284.3    50.7    96.0   105.7   212.5   275.8   313.5   339.7   369.2   404.0   462.6  1000.6  4347.8  7800.4  75212.1    75208
read      244.7   222.3    54.7   101.8   112.6   198.3   257.7   295.9   325.9   363.7   414.2   498.7   822.4  2196.8  7789.9 113179.6   113315
read      221.0   124.4    54.7    94.4   103.3   206.6   258.7   288.1   308.2   330.0   355.9   392.9   470.9   972.2  3315.1  60778.5    60781
read      217.1   109.4    54.7   100.9   112.9   207.4   242.1   261.0   274.0   291.2   314.1   359.1   521.3  1093.3  3101.4  24185.3    24225
read      247.3   208.6    54.7    97.5   107.9   211.9   275.3   312.0   337.9   367.9   405.8   471.0   743.1  2691.3  7333.1  75648.9    75763
read      481.9   572.3    54.7   141.3   163.7   255.2   333.2   474.2   645.1   909.1  1274.0  1537.3  2801.1  4294.7  8757.4 174261.0   174153
read      259.1   301.8    50.7   102.6   115.4   206.3   244.9   270.1   293.1   332.5   408.1   568.5  1264.4  3397.6  8021.6  22989.3    23065
read      501.1   583.5    59.1   148.3   170.4   261.6   344.1   499.5   692.0   976.7  1320.2  1589.3  2877.7  4176.3  8268.8 173014.3   173223
read      511.2   613.2    54.7   148.7   170.9   265.0   355.3   514.8   693.3   956.6  1315.0  1630.8  3054.7  4632.9  8116.4 142853.0   142841
read      515.5   614.1    63.8   147.5   170.1   268.5   373.6   539.2   703.4   937.5  1281.6  1645.1  3102.0  4651.8  8735.1 173982.4   173943
read      512.4   608.5    54.7   147.6   170.1   268.9   379.7   547.1   703.8   921.0  1250.0  1628.9  3075.7  4604.1  9117.7 152513.9   152710
read      487.3   585.3    54.7   144.1   163.7   256.1   362.6   511.2   653.1   856.4  1166.2  1584.8  2954.4  4526.7  8137.6 134973.5   134868
read      512.4   633.9    59.1   143.3   163.6   268.1   392.9   553.8   696.6   907.0  1222.7  1616.4  3049.4  7512.5  9154.4  41234.3    41245
read      484.8   593.4    59.1   137.6   160.1   257.5   340.9   482.0   632.1   849.5  1182.7  1583.4  3034.4  4590.6  8460.2 171275.6   170942
read      412.4   519.5    54.7   126.5   143.6   235.5   312.5   406.6   505.2   650.8   894.0  1367.5  2681.3  4516.3  8221.0 126611.1   126777
read      289.4   325.9    50.7   108.0   120.7   209.6   275.4   320.5   360.4   416.9   505.8   693.0  1397.4  3525.7  8033.9  31736.9    31702
read      248.4   179.7    54.7   102.2   113.3   210.3   277.6   317.1   343.9   374.5   416.2   490.7   743.4  1453.2  4100.1  76337.8    76301
read      290.8   218.4    54.7   112.3   126.6   232.9   317.0   368.4   404.4   449.1   509.7   629.6   983.0  1741.4  4163.5 117128.2   117101
read      500.6   568.4    59.1   147.9   170.1   264.0   365.0   532.1   706.0   955.6  1291.6  1554.3  2857.8  4175.0  8055.0 167192.2   167112
read      479.7   577.9    54.7   140.8   162.1   252.1   333.7   475.5   631.7   869.9  1222.6  1554.6  2933.4  4196.9  8122.8 159273.6   159233
read      311.2   390.6    54.7   107.2   120.9   212.0   276.4   321.6   364.1   430.3   548.3   839.3  1675.3  4824.8  8127.7  42782.3    42832
read      231.5   132.8    50.7    97.2   107.4   211.8   267.6   295.6   315.3   339.1   371.8   434.0   601.0  1065.6  3014.5  55546.9    55530
read      480.6   558.7    54.7   141.2   163.2   255.7   343.5   494.7   658.6   901.8  1255.1  1519.8  2740.9  3978.5  8080.4 148590.8   148456
read      240.2   181.9    54.7    99.2   110.2   212.5   258.1   284.4   305.5   335.0   382.9   472.8   793.4  1778.6  7394.5  35285.4    35253
read      241.7   174.1    54.7    99.4   110.0   207.8   272.1   308.0   332.9   362.1   400.9   473.3   713.4  1340.5  6027.4  82562.2    82609
read      250.8   191.0    54.7    99.9   110.7   211.1   277.5   314.3   340.0   370.9   415.1   504.1   869.4  1711.2  5131.3  80820.9    80702
read      238.6   146.6    50.7    97.9   108.2   215.0   272.0   300.7   321.1   347.6   388.4   463.6   681.4  1247.0  3211.2  53274.7    53291
read      502.7   584.2    59.1   147.4   169.6   265.1   377.9   551.3   717.3   944.1  1262.0  1542.6  2907.6  4261.9 10891.4 143882.6   144008
read      506.7   604.5    54.7   147.7   169.6   263.4   361.8   529.5   694.2   929.5  1270.2  1602.7  3072.1  4432.3  8925.1 175649.3   175599
read      454.3   557.9    59.1   131.2   151.5   249.4   330.5   448.7   577.4   770.6  1080.6  1487.8  2865.7  4230.2  8688.0 160257.1   160148
read      315.5   615.5    54.7    99.1   110.8   188.8   244.6   293.4   337.7   402.8   514.9   793.3  1881.4  7995.4 10006.4   7597.3     7571
read      496.4   572.5    54.7   147.2   169.0   261.5   357.1   524.1   693.8   933.1  1266.1  1555.2  2881.7  4086.6  8137.7 179812.6   179965
read      309.1   357.5    50.7   106.9   121.1   220.8   283.3   325.2   365.5   430.2   544.3   799.4  1592.8  3635.7  8069.4  44846.5    44845
read      300.0   224.6    54.7   115.1   130.2   238.8   325.5   379.5   418.2   464.7   531.1   655.1  1017.8  1731.8  4321.4 119525.9   119554
read      241.5   157.2    50.7   100.9   111.8   209.9   274.1   310.3   335.1   363.8   400.5   467.1   677.4  1208.4  3321.9  88795.5    88844
read      229.6   115.7    50.7    98.4   109.3   216.5   259.1   281.8   298.8   320.9   356.6   424.2   610.3  1058.5  1916.3  36187.0    36109
read      304.4   227.6    54.7   115.8   131.0   242.0   331.7   387.5   427.3   475.4   544.1   673.0  1021.0  1631.4  4172.0 120291.9   120293
read      254.0   192.4    50.7   101.5   112.6   215.2   281.4   317.5   343.1   373.7   418.8   507.6   869.5  1625.3  5708.7  84325.0    84317
read      244.3   157.7    54.7   100.6   111.5   212.5   277.5   313.4   338.1   366.8   404.4   474.2   699.6  1276.5  3184.2  83404.1    83391
read      251.3   177.7    50.7   103.4   114.9   215.4   283.2   321.3   347.7   378.4   419.6   492.0   727.3  1408.9  4000.6  97354.6    97333
read      246.3   166.9    54.7   101.0   112.1   213.9   279.0   314.6   339.4   368.5   406.6   477.5   718.0  1357.4  4044.7  84251.1    84292
read      225.6   112.6    54.7   101.9   114.7   210.0   242.9   263.9   281.2   306.4   345.5   413.1   590.6  1063.2  2002.3  20685.6    20656
read      275.9   190.2    54.7   110.3   123.7   229.3   306.5   353.2   386.1   424.7   476.0   570.9   843.3  1356.9  4111.0 112703.1   112653
read      504.4   585.9    63.8   148.7   170.6   265.0   367.8   539.5   708.2   946.8  1277.7  1578.8  2893.0  4067.5  8123.1 143073.3   143121
read      478.7   585.7    59.1   140.9   162.1   252.6   323.1   444.8   604.7   866.7  1261.6  1581.6  2941.0  4349.4  8120.1 157713.8   157640
read      261.8   255.3    46.9   102.3   114.4   211.7   266.5   298.2   323.1   359.0   417.3   550.3  1175.0  2938.7  7858.6  41434.3    41427
read      230.0   127.2    54.7    98.7   109.3   207.3   268.0   300.1   321.7   345.9   376.4   425.7   549.6   933.2  2455.4  81806.2    81730
read      500.7   591.8    63.8   147.2   169.3   259.5   329.3   462.7   673.3  1002.8  1352.4  1612.6  2915.4  4255.8  8075.5 175924.3   175999
read      331.9   399.1    54.7   110.2   125.8   225.2   287.3   333.0   374.0   447.5   602.9  1003.0  1761.2  3767.4  8055.4  62104.7    62003
read      238.3   145.5    50.7   100.2   111.3   211.4   273.3   307.2   330.3   357.0   390.8   445.6   620.4  1215.5  4128.5  86761.5    86648
read      223.1   112.9    50.7    97.0   107.4   213.6   264.2   288.6   305.2   323.9   348.1   389.0   481.8   671.9  2210.9  52747.9    52762
read      496.0   593.0    59.1   146.4   168.2   258.6   330.2   463.3   657.6   962.0  1322.4  1600.7  2923.4  4247.8  8126.2 175526.2   175572
read      330.4   380.2    54.7   110.2   126.3   226.3   291.4   339.0   382.6   455.6   598.8   947.3  1815.2  3688.8  8036.7  64895.6    64996
read      499.8   592.3    63.8   150.9   173.1   260.6   333.8   474.0   670.0   967.6  1327.0  1601.1  2908.9  4190.6  8238.5 156407.6   156531
read      488.5   625.8    59.1   142.9   164.7   245.7   292.3   350.5   529.3  1067.8  1400.5  1661.2  2951.7  4470.1  8184.2 122307.5   122107
read      465.9   575.7    63.8   140.6   159.6   236.6   287.4   354.0   540.9   985.6  1337.7  1598.9  2632.7  4008.9  8097.4 123935.2   123846
read      458.5   551.1    63.8   138.5   156.7   236.4   290.4   364.6   563.9   952.0  1315.2  1572.5  2503.3  3768.7  8076.9 129684.9   129709
read      495.7   618.7    59.1   143.7   166.6   251.4   297.3   360.3   570.0  1138.4  1410.9  1648.6  2975.3  4357.9  8125.2 143127.3   145401
read      488.9   627.1    68.9   140.5   162.6   246.8   290.1   339.7   510.1  1100.4  1410.8  1654.7  2979.1  4741.3  8110.2 110204.7   150374

Total QPS = 94133.8 (122373920 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 30226357993 bytes :   22.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.88%,19.10%,100.00%
